step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.037843749999999995,0.20594997681519042,0.017210773912265977,,8859.82220267996,11.074777753349949,0.08045399453850159,0.07302899504490584,0.25,0.2775,0.10625,False,False,8859.82220267996,8859.82220267996
6,treatment,policy_value,profit,0.03071875,0.21267711280703197,0.02577960086387742,,8741.437817759088,10.92679727219886,0.08176937544131434,0.07321245290088124,0.25,0.27125,0.11375,False,False,8741.437817759088,17601.260020439047
7,treatment,policy_value,profit,0.03990625,0.20816890238087205,0.0444323313250604,,9021.107826297575,11.276384782871968,0.08302010253016734,0.07399964874473858,0.25,0.28125,0.095,False,False,9021.107826297575,26622.367846736623
8,treatment,policy_value,profit,0.033843750000000006,0.2129378407689898,0.0695516585514024,,8424.611730278157,10.530764662847696,0.07956539385691486,0.07131598175733073,0.25,0.27,0.08875,False,False,8424.611730278157,35046.979577014776
9,treatment,policy_value,profit,0.03365625,0.1999795605683091,0.10470124711046748,16.06675398821196,8981.035226829817,11.226294033537272,0.08316103767312205,0.07239965057962157,0.25,0.27375,0.0975,False,False,8981.035226829817,44028.01480384459
10,treatment,policy_value,profit,0.031031250000000003,0.20451214144068885,0.14020817150725384,13.208180453938212,8517.429553462509,10.646786941828136,0.08256482949085615,0.07332993100002609,0.25,0.2675,0.1,False,False,8517.429553462509,52545.444357307104
11,treatment,policy_value,profit,0.037,0.21834389222879558,0.12186727183799709,9.02861819473087,8796.045093615174,10.995056367018968,0.08248070042048024,0.0748740595730311,0.25,0.275,0.08375,False,False,8796.045093615174,61341.48945092228
12,treatment,policy_value,profit,0.0315625,0.2137645782357405,0.1353373616874453,11.035994094562934,8574.240871833143,10.717801089791429,0.07808786122235901,0.069671257959806,0.25,0.27875,0.0775,False,False,8574.240871833143,69915.73032275542
13,treatment,policy_value,profit,0.03565625,0.21123515842308788,0.14406299271647388,7.407667282208618,9038.618986990845,11.298273733738556,0.08064798280509844,0.07018478092934735,0.25,0.2825,0.1,False,False,9038.618986990845,78954.34930974626
14,treatment,policy_value,profit,0.0395,0.22198145824944654,0.1459698488883355,-11.81040139733355,-9497.335797896616,-11.87166974737077,-0.14363125175786093,0.07146640487015717,0.25,0.275,0.1075,True,False,-9747.335797896616,69207.01351184965
15,treatment,policy_value,profit,0.0548125,0.22006342096217096,0.07077942797779696,-15.12774866542931,-10795.186712209374,-13.493983390261716,-0.1420622198733255,0.011579577112475516,0.25,0.26875,0.09,True,False,-11045.186712209374,58161.82679964028
16,treatment,policy_value,profit,0.05555645435967302,0.21955285829198853,0.08595615008378084,-10.682087956678492,-11150.197721032422,-13.937747151290528,-0.1449616334631704,-0.027343902677365348,0.25,0.2625,0.08875,True,False,-11400.197721032422,46761.62907860786
17,treatment,policy_value,profit,0.06509223382749327,0.20847177188714722,0.0643486209625589,-12.798990724700456,-9360.843230837632,-11.70105403854704,-0.14259613176754943,-0.04948841244656304,0.21,0.24875,0.11375,True,False,-9610.843230837632,37150.785847770225
18,treatment,policy_value,profit,0.052500000000000005,0.21146401616075258,0.09751725625122816,-9.150232312607601,-8468.57261593103,-10.585715769913788,-0.14335850765997646,-0.0746301314551562,0.2075,0.2275,0.09625,True,False,-8718.57261593103,28432.213231839196
19,treatment,policy_value,profit,0.058502046599496225,0.21105276835016867,0.05556278683165737,2.1001315384476644,-5235.297518884507,-6.544121898605633,-0.14441251265539748,-0.12973213060123548,0.115,0.1525,0.0975,False,False,-5235.297518884507,23196.915712954687
20,treatment,policy_value,profit,0.05608981423173803,0.21264874829057956,0.06707421216290252,1.872715006902507,-6143.335732586098,-7.679169665732623,-0.14216742761164594,-0.12102574202042214,0.1475,0.18125,0.09875,False,False,-6143.335732586098,17053.579980368588
21,treatment,policy_value,profit,0.04718395780856423,0.21805011831526344,0.07010205712909592,-0.12474377229946954,-5645.585079568026,-7.056981349460033,-0.14448109664441547,-0.12997136866716955,0.1275,0.16125,0.10125,True,False,-5895.585079568026,11157.99490080056
22,treatment,policy_value,profit,0.0602178263546798,0.230287476196849,0.06656358779232052,-1.9036054954187516,-5158.057779851302,-6.447572224814127,-0.14489239556245362,-0.14431255821841918,0.1125,0.15625,0.12,True,False,-5408.057779851302,5749.937120949258
23,treatment,policy_value,profit,0.05888267944038929,0.20995933478068152,0.06427694479807514,-2.3101967144897815,-4182.454823781539,-5.228068529726923,-0.14444418529920833,-0.14587750933393648,0.095,0.14,0.105,True,False,-4432.454823781539,1317.4822971677195
24,treatment,policy_value,profit,0.061735944976076554,0.21242677231905854,0.055339369058009166,-2.089140443270129,-2327.3315828486698,-2.9091644785608373,-0.1437353277669088,-0.17779500159443848,0.03875,0.08,0.08125,True,False,-2577.3315828486698,-1259.8492856809503
25,treatment,policy_value,profit,0.05478009259259259,0.2065854431009875,0.03440098974669578,-1.9951578559295884,-2214.281454822441,-2.7678518185280514,-0.1441587308899081,-0.17388055260164176,0.02,0.07125,0.0825,True,False,-2464.281454822441,-3724.1307405033913
26,treatment,policy_value,profit,0.06299744897959184,0.20375532029436236,0.07250089224872043,-2.1427879273960095,-2081.0222175656627,-2.6012777719570783,-0.14304577549766495,-0.1866008349870367,0.01375,0.06625,0.09125,True,False,-2331.0222175656627,-6055.152958069054
27,treatment,policy_value,profit,0.062213541666666664,0.20950739352032435,0.05634467729851403,-0.3293475738410421,-4205.911500573617,-5.257389375717021,-0.14363404283425363,-0.181178119592111,0.06375,0.11875,0.13,True,False,-4455.911500573617,-10511.064458642672
28,treatment,policy_value,profit,0.0518781887755102,0.22687275771458484,0.06272301440832433,-3.3327259252385337,-3551.463414616019,-4.439329268270024,-0.14526598937437168,-0.16762441616596915,0.0575,0.10125,0.0975,True,False,-3801.463414616019,-14312.52787325869
29,treatment,policy_value,profit,0.047757448186528495,0.2327949072411252,0.07449275077718084,-7.242979122898344,-3343.7506066546766,-4.179688258318346,-0.1439709995590959,-0.15919478193040282,0.0475,0.0875,0.09,True,False,-3593.7506066546766,-17906.278479913366
