step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.037125,0.22073083810196667,0.011460557798651237,,9285.831314625495,11.607289143281868,0.08517850071037276,0.1170600272134622,0.25,0.28125,0.10375,False,False,9285.831314625495,9285.831314625495
6,treatment,policy_value,profit,0.04040625,0.21226683572861943,0.015821964263811425,,9303.131174345119,11.628913967931398,0.08264561865960923,0.11294872655992251,0.25,0.26875,0.09875,False,False,9303.131174345119,18588.962488970614
7,treatment,policy_value,profit,0.03965625,0.2067790463015907,0.027679953720945713,,8592.888478226268,10.741110597782836,0.07411562562070692,0.10369799456454856,0.25,0.27875,0.11375,False,False,8592.888478226268,27181.850967196882
8,treatment,policy_value,profit,0.0325,0.21495943660828837,0.05026808317958747,,9041.62135542923,11.302026694286537,0.08164176066398884,0.11391456925427043,0.25,0.28625,0.10875,False,False,9041.62135542923,36223.47232262611
9,treatment,policy_value,profit,0.032375,0.2197396105974708,0.1245816403435381,13.677664964859481,9449.587627838118,11.811984534797649,0.0861453076644284,0.11979131457173235,0.25,0.27625,0.11,False,False,9449.587627838118,45673.05995046423
10,treatment,policy_value,profit,0.028374999999999997,0.2308542943322324,0.12311121381571553,20.7302198817039,9267.051262093697,11.583814077617122,0.08549375894130679,0.11633682626712137,0.25,0.27625,0.10375,False,False,9267.051262093697,54940.111212557924
11,treatment,policy_value,profit,0.03575,0.2075897385528279,0.12990773333041306,26.962792653346213,8208.064574068125,10.260080717585156,0.07544507868188102,0.10507806719953035,0.25,0.285,0.09875,False,False,8208.064574068125,63148.175786626045
12,treatment,policy_value,profit,0.030875,0.20460777583458933,0.12324776840414049,21.43653450795009,9609.646411622613,12.012058014528266,0.08493268460511244,0.11832165730220894,0.25,0.2825,0.10625,False,False,9609.646411622613,72757.82219824866
13,treatment,policy_value,profit,0.031,0.21330146995034072,0.09731699493943156,21.41990847154584,9186.78101481279,11.483476268515988,0.07955746842878164,0.11104934297537322,0.25,0.2875,0.11625,False,False,9186.78101481279,81944.60321306145
14,treatment,policy_value,profit,0.0380625,0.2262277802245534,0.15067673786551466,12.131604099677077,-8852.096685140645,-11.065120856425805,-0.14292832384659507,0.11436054368674249,0.25,0.26625,0.1025,False,False,-8852.096685140645,73092.5065279208
15,treatment,policy_value,profit,0.032375,0.22667153695287545,0.19026719932075212,4.522678944840544,-9198.102339731486,-11.497627924664357,-0.14480862036962555,0.10948872894079473,0.25,0.2775,0.1,False,False,-9198.102339731486,63894.40418818932
16,treatment,policy_value,profit,0.02903125,0.22316956181638103,0.22143035815861356,-9.476422038974581,-8477.966379121002,-10.597457973901253,-0.14234996639905645,0.1098915287303307,0.25,0.265,0.09625,True,False,-8727.966379121002,55166.43780906832
17,treatment,policy_value,profit,0.03703864644970414,0.2124181441719096,0.11236622908021661,-16.521958995367633,-9865.300963153222,-12.331626203941529,-0.14512961782650569,-0.000446888159109145,0.25,0.2725,0.1075,False,True,-9865.300963153222,45301.1368459151
18,treatment,policy_value,profit,0.03696930473372781,0.20608967583632315,0.21500600550104906,-24.82525724804165,-9810.732278042338,-12.263415347552924,-0.14541356388311427,0.0032513063546756515,0.25,0.27,0.1,False,True,-9810.732278042338,35490.404567872756
19,treatment,policy_value,profit,0.03570173816568047,0.20797143472104898,0.2450890113969957,-24.927186378791994,-9484.208439777709,-11.855260549722136,-0.14303713479954192,-0.0017952565516196695,0.25,0.27,0.10625,True,False,-9734.208439777709,25756.19612809505
20,treatment,policy_value,profit,0.04387801204819277,0.20562588465037912,0.15819681667788268,-20.761078896687707,-3519.5063902829106,-4.399382987853638,-0.14430326198576465,-0.10321771046976554,0.05875,0.1,0.11,False,True,-3519.5063902829106,22236.68973781214
21,treatment,policy_value,profit,0.04035203313253012,0.2024892569936097,0.1387387161463857,-15.859199465082868,-3651.4945313940843,-4.564368164242605,-0.1450725162713206,-0.10324272637284813,0.06625,0.1075,0.0975,False,True,-3651.4945313940843,18585.195206418055
22,treatment,policy_value,profit,0.04577560240963856,0.19642889498818583,0.16675730414989315,-15.411435976452344,-3020.789064393358,-3.775986330491697,-0.14331724330689646,-0.10830316224217931,0.05375,0.09625,0.08375,True,False,-3270.789064393358,15314.406142024698
23,treatment,policy_value,profit,0.039381127450980394,0.20101541306167273,0.07586460559247149,-9.142914379364312,-2819.1990800339154,-3.5239988500423944,-0.14543936857091427,-0.14397922907013638,0.03125,0.08625,0.09875,False,True,-2819.1990800339154,12495.207061990783
24,treatment,policy_value,profit,0.04012561274509804,0.21436432723296409,0.07378422044630778,-6.721128681922017,-2459.5669433544676,-3.0744586791930844,-0.14018744279809142,-0.1387496421841435,0.035,0.0825,0.1075,False,True,-2459.5669433544676,10035.640118636315
25,treatment,policy_value,profit,0.04000919117647059,0.2037669433341454,0.10577646263052493,-5.4503715993217705,-2440.929912625588,-3.0511623907819847,-0.14346899443415567,-0.13721287664649742,0.03875,0.0825,0.0975,True,False,-2690.929912625588,7344.710206010726
26,treatment,policy_value,profit,0.04094682835820895,0.2175858278185703,0.08366246172633052,-1.9351262476537583,-4326.564198957877,-5.408205248697346,-0.14299603447200357,-0.17232939051898222,0.09125,0.12875,0.10125,False,True,-4326.564198957877,3018.146007052849
27,treatment,policy_value,profit,0.03813821517412935,0.20479922082089216,0.0964570336567,1.450615169885,-3368.125329725734,-4.210156662157168,-0.14408913047736882,-0.18661618389098053,0.06875,0.1125,0.11,False,False,-3368.125329725734,-349.9793226728848
28,treatment,policy_value,profit,0.042416822139303485,0.21833666964783474,0.08975984777758808,1.4631599255400212,-4576.868886883898,-5.721086108604872,-0.14428426021743007,-0.17887065932035814,0.09125,0.13875,0.0875,False,False,-4576.868886883898,-4926.848209556783
29,treatment,policy_value,profit,0.04000621890547264,0.21286678674362564,0.09715598864205262,5.452191102113245,-4335.838128120591,-5.4197976601507385,-0.14302458452574004,-0.17501622113880372,0.0875,0.13125,0.09625,False,False,-4335.838128120591,-9262.686337677374
