crossfit_seed,n_splits,budget_fraction,first_policy,second_policy,dr_difference_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,n_evaluation
1001,5,0.1,risk,uplift,0.0030717945712216005,0.001513993330992327,0.00010442216964281137,0.006039166972800389,11896
1001,5,0.1,uplift,random,0.003928052881378407,0.002265150767507666,-0.0005115610424898777,0.008367666805246692,11896
1001,5,0.1,risk,random,0.006999847452600007,0.002580697121395641,0.001941774039658361,0.012057920865541652,11896
1001,5,0.25,risk,uplift,0.003964693206867149,0.00215231790622959,-0.00025377237262350257,0.008183158786357801,11896
1001,5,0.25,uplift,random,0.0031456270982538007,0.0022485461212722485,-0.0012614423170170374,0.007552696513524639,11896
1001,5,0.25,risk,random,0.00711032030512095,0.00266313190816066,0.0018906776790466274,0.012329962931195274,11896
1001,5,0.5,risk,uplift,0.005746550687217381,0.002705042526763038,0.0004447647581126025,0.011048336616322159,11896
1001,5,0.5,uplift,random,3.4010056156785786e-05,0.002056812075805554,-0.003997267535389166,0.004065287647702738,11896
1001,5,0.5,risk,random,0.0057805607433741675,0.002056129095845905,0.0017506217679512902,0.009810499718797045,11896
