crossfit_seed,n_splits,budget_fraction,first_policy,second_policy,dr_difference_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,n_evaluation
1006,5,0.1,risk,uplift,0.0017547528779405979,0.001388770242323404,-0.0009671867798142367,0.0044766925356954325,11896
1006,5,0.1,uplift,random,0.0020620997498515207,0.0023865539226893616,-0.0026154599857824146,0.006739659485485456,11896
1006,5,0.1,risk,random,0.0038168526277921177,0.002668599423796777,-0.0014135061320139043,0.00904721138759814,11896
1006,5,0.25,risk,uplift,0.004321392977748676,0.0022499256665276185,-8.838029653773088e-05,0.008731166252035082,11896
1006,5,0.25,uplift,random,0.0011639923216838412,0.0023003617119120847,-0.0033446337850787473,0.005672618428446429,11896
1006,5,0.25,risk,random,0.005485385299432518,0.002724810340512648,0.0001448551673254089,0.010825915431539625,11896
1006,5,0.5,risk,uplift,0.0048831233078130845,0.0026520937921507555,-0.0003148850084246507,0.01008113162405082,11896
1006,5,0.5,uplift,random,-0.0006846815403921518,0.0021071473215564514,-0.004814614400762835,0.003445251319978532,11896
1006,5,0.5,risk,random,0.004198441767420933,0.002106805014581591,6.917981639263313e-05,0.008327703718449233,11896
