crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1006,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1006,5,0.1,random,0.09999999999999999,0.0005281487972252046,0.00042140351152638987,-0.0002977869083252288,0.001354084502775638,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1006,5,0.1,risk,0.09969737726967048,0.004345001425017322,0.0029461359331474893,-0.0014293188975110591,0.010119321747545703,0.0024881738600635666,0.0024044512594941616,-0.00222446401112696,0.007200811731254093,1186.0,900.0,286.0,0.00316134455979072,0.006222144017437309,0.7573974445191661,11896
1006,5,0.1,uplift,0.09969737726967048,0.0025902485470767223,0.0026262952751496746,-0.00255719560498435,0.0077376926991377945,0.0009632314134620629,0.0020735725212082043,-0.003100896047437934,0.005027358874362059,1186.0,903.0,283.0,0.002901450071261376,0.006358476662960904,0.7573974445191661,11896
1006,5,0.1,profit_uplift,0.09969737726967048,0.0025902485470767223,0.0026262952751496746,-0.00255719560498435,0.0077376926991377945,0.0009632314134620629,0.0020735725212082043,-0.003100896047437934,0.005027358874362059,1186.0,903.0,283.0,0.002901450071261376,0.006358476662960904,0.7573974445191661,11896
1006,5,0.1,treat_all,1.0,0.005281487972252042,0.004214035115263898,-0.00297786908325229,0.013540845027756375,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1006,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1006,5,0.25,random,0.25,0.0013203719930630106,0.0010535087788159745,-0.0007444672708130724,0.0033852112569390936,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1006,5,0.25,risk,0.24974781439139207,0.006805757292495529,0.0035539124080892054,-0.0001597830315693263,0.013771297616560384,0.00538792026931265,0.0032203008049282306,-0.0009237533277320258,0.011699593866357327,2971.0,2269.0,702.0,0.013127863627308656,0.010057832873810714,0.7573974445191661,11896
1006,5,0.25,uplift,0.24974781439139207,0.002484364314746852,0.002891882140734613,-0.003183620528627579,0.008152349158121283,-0.0005080552385050478,0.0023736723204204092,-0.005160367497628667,0.004144257020618572,2971.0,2240.0,731.0,-0.004941610269024295,0.010455280871266877,0.7573974445191661,11896
1006,5,0.25,profit_uplift,0.24596503026227304,0.0024842818200960367,0.0028918821461141058,-0.0031837030338220072,0.00815226667401408,-0.0004128536618573506,0.0023811200191792723,-0.005079763142316045,0.004254055818601344,2926.0,2210.0,716.0,-0.003073738811807674,0.010351013874492603,0.7573974445191661,11896
1006,5,0.25,treat_all,1.0,0.005281487972252042,0.004214035115263898,-0.00297786908325229,0.013540845027756375,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1006,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1006,5,0.5,random,0.5,0.002640743986126021,0.002107017557631949,-0.001488934541626145,0.006770422513878187,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1006,5,0.5,risk,0.49983187626092807,0.006839185753546956,0.0038989329621379517,-0.0008025824303794973,0.01448095393747341,0.004728214319933855,0.003599746430999522,-0.002327159038301805,0.011783587678169515,5946.0,4506.0,1440.0,0.005809437884909489,0.014651338238337917,0.7573974445191661,11896
1006,5,0.5,uplift,0.49983187626092807,0.00195606244573387,0.003046882586829497,-0.004015717689574176,0.007927842581041917,-0.000962488947929491,0.00253455812592306,-0.005930131591462022,0.00400515369560304,5946.0,4463.0,1483.0,-0.01893830140223046,0.015038465705132825,0.7573974445191661,11896
1006,5,0.5,profit_uplift,0.25722932078009414,0.0024976255328734236,0.002933106740148202,-0.003251158040628733,0.00824640910637558,-0.00016880400702598834,0.0023973160986635236,-0.0048674572199645634,0.004529849205912587,3060.0,2307.0,753.0,-0.004781935525553773,0.010614139045736133,0.7573974445191661,11896
1006,5,0.5,treat_all,1.0,0.005281487972252042,0.004214035115263898,-0.00297786908325229,0.013540845027756375,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
