crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1007,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1007,5,0.1,random,0.09999999999999999,0.0005889850022452016,0.0004238256242969532,-0.00024169795710203036,0.0014196679615924336,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1007,5,0.1,risk,0.09969737726967048,0.004891957746209985,0.0029497074620032206,-0.0008893626442453752,0.010673278136665345,0.0019474785434809077,0.0023594967702671647,-0.0026770501478813116,0.006572007234843127,1186.0,899.0,287.0,0.00223283131163263,0.0062520424114624,0.7573974445191661,11896
1007,5,0.1,uplift,0.09969737726967048,0.0032760495257743443,0.00265705209973379,-0.0019316768947504098,0.008483775946299099,-2.7243123297512475e-05,0.0019932762787134234,-0.003933992840813844,0.0038795065942188187,1186.0,902.0,284.0,0.0015154486852599896,0.006396173110819777,0.7573974445191661,11896
1007,5,0.1,profit_uplift,0.09969737726967048,0.0032760495257743443,0.00265705209973379,-0.0019316768947504098,0.008483775946299099,-2.7243123297512475e-05,0.0019932762787134234,-0.003933992840813844,0.0038795065942188187,1186.0,902.0,284.0,0.0015154486852599896,0.006396173110819777,0.7573974445191661,11896
1007,5,0.1,treat_all,1.0,0.005889850022452015,0.004238256242969531,-0.0024169795710203027,0.014196679615924333,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1007,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1007,5,0.25,random,0.25,0.0014724625056130038,0.0010595640607423827,-0.0006042448927550757,0.003549169903981083,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1007,5,0.25,risk,0.24974781439139207,0.007106076340689197,0.0036086853050712607,3.318311121059021e-05,0.014178969570167803,0.004054035029251739,0.003185106086917141,-0.002188658188045158,0.010296728246548637,2971.0,2249.0,722.0,0.0035476866775423473,0.010154909641664319,0.7573974445191661,11896
1007,5,0.25,uplift,0.24974781439139207,0.0017953745561697001,0.0028864953551861116,-0.0038620523815372275,0.007452801493876628,-0.0015895702836291224,0.0022411256104572907,-0.005982095764955753,0.0028029551976975087,2971.0,2238.0,733.0,-0.006923161529154912,0.010497652450364676,0.7573974445191661,11896
1007,5,0.25,profit_uplift,0.24285474108944183,0.0019059763504417617,0.0028843546566790644,-0.0037472548952895953,0.007559207596173119,-0.001439666143083482,0.0022406106904146743,-0.005831182399671667,0.0029518501135047037,2889.0,2178.0,711.0,-0.005848433595381464,0.010336025534912682,0.7573974445191661,11896
1007,5,0.25,treat_all,1.0,0.005889850022452015,0.004238256242969531,-0.0024169795710203027,0.014196679615924333,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1007,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1007,5,0.5,random,0.5,0.0029449250112260077,0.0021191281214847655,-0.0012084897855101514,0.007098339807962166,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1007,5,0.5,risk,0.49983187626092807,0.008334393356090432,0.0039582766707747085,0.0005763136405268973,0.016092473071653967,0.005846529947868198,0.0036555571447092297,-0.001318230399189965,0.01301129029492636,5946.0,4521.0,1425.0,0.013364760645559673,0.014587429153108,0.7573974445191661,11896
1007,5,0.5,uplift,0.49983187626092807,0.0002708375595470236,0.002943889649609818,-0.005499080128148457,0.006040755247242504,-0.0034026511274731492,0.0023255394257493817,-0.007960624646569894,0.0011553223916235963,5946.0,4466.0,1480.0,-0.020129401150488918,0.015065541106950835,0.7573974445191661,11896
1007,5,0.5,profit_uplift,0.24789845326160054,0.0019067556261092118,0.002884354647201924,-0.003746475601047291,0.0075599868532657145,-0.0015134901532235607,0.0022476639369234564,-0.005918830518943041,0.00289185021249592,2949.0,2225.0,724.0,-0.005247499698110164,0.010438468133780902,0.7573974445191661,11896
1007,5,0.5,treat_all,1.0,0.005889850022452015,0.004238256242969531,-0.0024169795710203027,0.014196679615924333,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
