crossfit_seed,n_splits,budget_fraction,first_policy,second_policy,dr_difference_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,n_evaluation
1005,5,0.1,risk,uplift,0.0016159487204047858,0.0015162657889741932,-0.0013558776169748418,0.004587775057784413,11896
1005,5,0.1,uplift,random,0.0030077591872002857,0.0023889041528899055,-0.0016744069149820947,0.007689925289382666,11896
1005,5,0.1,risk,random,0.004623707907605072,0.0026964109147233277,-0.0006611603727733513,0.009908576187983496,11896
1005,5,0.25,risk,uplift,0.002596321547574196,0.002178060329695161,-0.0016725982547837535,0.006865241349932145,11896
1005,5,0.25,uplift,random,0.003026235752577058,0.0023281267980868564,-0.0015368089231157333,0.007589280428269849,11896
1005,5,0.25,risk,random,0.005622557300151254,0.002732257887386195,0.0002674302443988188,0.01097768435590369,11896
1005,5,0.5,risk,uplift,0.005332841147955141,0.0026536941016984676,0.00013169628263977416,0.010533986013270508,11896
1005,5,0.5,uplift,random,0.00039019919890741645,0.002092394230265135,-0.0037108181338716554,0.004491216531686488,11896
1005,5,0.5,risk,random,0.005723040346862558,0.002091739201926996,0.0016233068460350915,0.009822773847690026,11896
