crossfit_seed,n_splits,budget_fraction,first_policy,second_policy,dr_difference_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,n_evaluation
1009,5,0.1,risk,uplift,0.0009587716169491277,0.0012676434228414354,-0.0015257638370591636,0.0034433070709574192,11896
1009,5,0.1,uplift,random,0.0016627523468259384,0.0023121947066314947,-0.0028690660034159455,0.006194570697067823,11896
1009,5,0.1,risk,random,0.002621523963775066,0.00252502491724552,-0.0023274339340923814,0.007570481861642513,11896
1009,5,0.25,risk,uplift,0.0022870465200378947,0.0022432242428232305,-0.0021095922051427686,0.006683685245218558,11896
1009,5,0.25,uplift,random,0.0024572653279976023,0.002260119223120329,-0.0019724869500848882,0.006887017606080093,11896
1009,5,0.25,risk,random,0.004744311848035496,0.0026417919780780163,-0.0004335052836442416,0.009922128979715235,11896
1009,5,0.5,risk,uplift,0.005154051186910358,0.0026842421765163826,-0.00010696680484515667,0.010415069178665873,11896
1009,5,0.5,uplift,random,-9.49281916376351e-05,0.002080603706755405,-0.004172836522978763,0.003982980139703493,11896
1009,5,0.5,risk,random,0.005059122995272722,0.00208008673395798,0.0009822279119955334,0.00913601807854991,11896
