crossfit_seed,n_splits,budget_fraction,first_policy,second_policy,dr_difference_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,n_evaluation
1004,5,0.1,risk,uplift,0.0012519692460468146,0.0015414775843115252,-0.0017692713021795787,0.004273209794273208,11896
1004,5,0.1,uplift,random,0.00019805785795823052,0.002493141040288546,-0.004688408789386042,0.005084524505302502,11896
1004,5,0.1,risk,random,0.0014500271040050455,0.0027391678328010293,-0.003918643195895603,0.006818697403905694,11896
1004,5,0.25,risk,uplift,0.003728354346426209,0.002158475636449335,-0.0005021801625216577,0.007958888855374076,11896
1004,5,0.25,uplift,random,0.00023386922675109668,0.002399605600390945,-0.004469271327115767,0.00493700978061796,11896
1004,5,0.25,risk,random,0.003962223573177306,0.0028141964510408506,-0.0015535001162831968,0.009477947262637808,11896
1004,5,0.5,risk,uplift,0.003456016191981444,0.0025138555400641637,-0.0014710501288808025,0.008383082512843691,11896
1004,5,0.5,uplift,random,-0.0016518383820725208,0.0021309768011803067,-0.005828476164276291,0.00252479940013125,11896
1004,5,0.5,risk,random,0.0018041778099089237,0.0021309664159535626,-0.002372439617624458,0.005980795237442305,11896
