crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1004,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1004,5,0.1,random,0.09999999999999999,0.0003365667408750963,0.000426194952474456,-0.0004987600163675972,0.0011718934981177897,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1004,5,0.1,risk,0.09969737726967048,0.0017865938448801415,0.0030251757891692635,-0.004142641748794149,0.007715829438554431,0.0011418813046724977,0.0023717442907291116,-0.0035066520856950546,0.0057904146950400505,1186.0,895.0,291.0,-0.00013852322398384012,0.006269038018407085,0.7573974445191661,11896
1004,5,0.1,uplift,0.09969737726967048,0.0005346245988333268,0.0027463804954955063,-0.004848182260181132,0.005917431457847786,-0.00024647249482328605,0.0019959482053480775,-0.004158459092312872,0.0036655141026663007,1186.0,884.0,302.0,-0.006123787921790157,0.006514455808440299,0.7573974445191661,11896
1004,5,0.1,profit_uplift,0.09969737726967048,0.0005346245988333268,0.0027463804954955063,-0.004848182260181132,0.005917431457847786,-0.00024647249482328605,0.0019959482053480775,-0.004158459092312872,0.0036655141026663007,1186.0,884.0,302.0,-0.006123787921790157,0.006514455808440299,0.7573974445191661,11896
1004,5,0.1,treat_all,1.0,0.003365667408750963,0.0042619495247445596,-0.00498760016367597,0.011718934981177896,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1004,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1004,5,0.25,random,0.25,0.0008414168521877407,0.0010654873811861399,-0.0012469000409189926,0.002929733745294474,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1004,5,0.25,risk,0.24974781439139207,0.004803640425365047,0.0036836744315688077,-0.00241622879128087,0.012023509642010963,0.004091974465275787,0.0031987082841222047,-0.0021773785686536465,0.010361327499205219,2971.0,2242.0,729.0,0.0007053070316111031,0.010178426979261202,0.7573974445191661,11896
1004,5,0.25,uplift,0.24974781439139207,0.0010752860789388374,0.0030406381418495126,-0.004884255169104998,0.007034827326982672,2.2320044351867878e-05,0.0023960398833426638,-0.004673831832521304,0.00471847192122504,2971.0,2220.0,751.0,-0.013051871986389234,0.010540183925123271,0.7573974445191661,11896
1004,5,0.25,profit_uplift,0.24789845326160054,0.001075286040552925,0.003040638141850654,-0.004884255207493147,0.007034827288598997,3.306359472361381e-05,0.0023964422962732554,-0.004663876997000431,0.004730004186447659,2949.0,2204.0,745.0,-0.0127486745688744,0.01049659897821906,0.7573974445191661,11896
1004,5,0.25,treat_all,1.0,0.003365667408750963,0.0042619495247445596,-0.00498760016367597,0.011718934981177896,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1004,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1004,5,0.5,random,0.5,0.0016828337043754815,0.0021309747623722798,-0.002493800081837985,0.005859467490588948,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1004,5,0.5,risk,0.49983187626092807,0.0034870115142844054,0.003937963400095483,-0.004231254922339634,0.011205277950908444,0.0036978842201948504,0.0036170936380616673,-0.0033914890391149727,0.010787257479504674,5946.0,4526.0,1420.0,0.013378297618031169,0.014582044722960362,0.7573974445191661,11896
1004,5,0.5,uplift,0.49983187626092807,3.0995322302961986e-05,0.003122247811789888,-0.006088497939614209,0.006150488584220133,-0.000514510569026548,0.0025252447181899644,-0.005463899268828875,0.004434878130775779,5946.0,4463.0,1483.0,-0.018494350236858633,0.015040150436293365,0.7573974445191661,11896
1004,5,0.5,profit_uplift,0.2534465366509751,0.0009655791482398432,0.0030426631071854408,-0.004997930958932353,0.00692908925541204,-8.72484416582834e-05,0.002399631533592448,-0.004790439823666098,0.0046159429403495305,3015.0,2253.0,762.0,-0.013311766474918581,0.010621201343927664,0.7573974445191661,11896
1004,5,0.5,treat_all,1.0,0.003365667408750963,0.0042619495247445596,-0.00498760016367597,0.011718934981177896,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
