crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1005,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1005,5,0.1,random,0.09999999999999999,0.00040635246197906407,0.00041846287163114446,-0.0004138196952851867,0.0012265246192433147,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1005,5,0.1,risk,0.09969737726967048,0.005030060369584136,0.00297817108101868,-0.0008070476890111944,0.010867168428179468,0.003874636485816783,0.002440304240046033,-0.0009082719359938267,0.008657544907627393,1186.0,892.0,294.0,0.0014559167722319642,0.006245161324187418,0.7573974445191661,11896
1005,5,0.1,uplift,0.09969737726967048,0.00341411164917935,0.002629570924543383,-0.001739752657719371,0.008567975956078071,0.0019115429275000013,0.00209056991687929,-0.0021858988167463,0.006008984671746303,1186.0,899.0,287.0,0.0022084493782606827,0.006377355905279211,0.7573974445191661,11896
1005,5,0.1,profit_uplift,0.09969737726967048,0.00341411164917935,0.002629570924543383,-0.001739752657719371,0.008567975956078071,0.0019115429275000013,0.00209056991687929,-0.0021858988167463,0.006008984671746303,1186.0,899.0,287.0,0.0022084493782606827,0.006377355905279211,0.7573974445191661,11896
1005,5,0.1,treat_all,1.0,0.0040635246197906405,0.004184628716311444,-0.004138196952851866,0.012265246192433146,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1005,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1005,5,0.25,random,0.25,0.0010158811549476601,0.001046157179077861,-0.0010345492382129666,0.0030663115481082866,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1005,5,0.25,risk,0.24974781439139207,0.006638438455098913,0.003569735797541031,-0.0003581151424048709,0.013634992052602699,0.005984352705684295,0.0032344973524206988,-0.0003551456131504309,0.01232385102451902,2971.0,2259.0,712.0,0.009592483288376702,0.010093763906093714,0.7573974445191661,11896
1005,5,0.25,uplift,0.24974781439139207,0.004042116907524717,0.0029413350394973388,-0.0017227938363557627,0.009807027651405197,0.0015524318825735537,0.0024029217679768016,-0.003157208240328288,0.006262072005475395,2971.0,2214.0,757.0,-0.014104909998361762,0.010564578617081218,0.7573974445191661,11896
1005,5,0.25,profit_uplift,0.246049092131809,0.004042211411598537,0.002941335026895468,-0.0017226993075827295,0.009807122130779803,0.0016467822748353115,0.002410049474215868,-0.003076827895587482,0.0063703924452581055,2927.0,2185.0,742.0,-0.012126050749802181,0.010462138211806122,0.7573974445191661,11896
1005,5,0.25,treat_all,1.0,0.0040635246197906405,0.004184628716311444,-0.004138196952851866,0.012265246192433146,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1005,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1005,5,0.5,random,0.5,0.0020317623098953202,0.002092314358155722,-0.002069098476425933,0.006132623096216573,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1005,5,0.5,risk,0.49983187626092807,0.007754802656757878,0.003961072758081006,-8.75728922363015e-06,0.015518362602739387,0.006705524822130696,0.003696405250511455,-0.0005392963411365095,0.013950345985397902,5946.0,4510.0,1436.0,0.009496416932598875,0.014610984935297961,0.7573974445191661,11896
1005,5,0.5,uplift,0.49983187626092807,0.0024219615088027363,0.0030389412857835772,-0.003534253962464917,0.00837817698007039,0.0005000271464558181,0.0025488883835694896,-0.004495702285952895,0.005495756578864531,5946.0,4455.0,1491.0,-0.021017303481232538,0.01506216793313511,0.7573974445191661,11896
1005,5,0.5,profit_uplift,0.25916274377942167,0.00348942006450996,0.0029658081430420902,-0.002323457080908152,0.009302297209928072,0.001363237994876158,0.002413326193309462,-0.0033667944269575346,0.00609327041670985,3083.0,2299.0,784.0,-0.014248432672406075,0.01076449919961875,0.7573974445191661,11896
1005,5,0.5,treat_all,1.0,0.0040635246197906405,0.004184628716311444,-0.004138196952851866,0.012265246192433146,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
