crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1001,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1001,5,0.1,random,0.09999999999999999,0.0006776295516652579,0.00041131549638987537,-0.00012853400754211225,0.001483793110872628,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1001,5,0.1,risk,0.09969737726967048,0.007677477004265266,0.0028484499131201588,0.002094617762783511,0.013260336245747021,0.004448039262554381,0.0024969942192153032,-0.0004459794767123241,0.009342058001821085,1186.0,908.0,278.0,0.008193714076067,0.006125764147794506,0.7573974445191661,11896
1001,5,0.1,uplift,0.09969737726967048,0.004605682433043665,0.0024903713257112595,-0.0002753556734816703,0.009486720539569001,0.0005480520510054726,0.0020689988225038414,-0.003507111125157835,0.00460321522716878,1186.0,917.0,269.0,0.008266782961566518,0.006267125345011015,0.7573974445191661,11896
1001,5,0.1,profit_uplift,0.09969737726967048,0.004605682433043665,0.0024903713257112595,-0.0002753556734816703,0.009486720539569001,0.0005480520510054726,0.0020689988225038414,-0.003507111125157835,0.00460321522716878,1186.0,917.0,269.0,0.008266782961566518,0.006267125345011015,0.7573974445191661,11896
1001,5,0.1,treat_all,1.0,0.006776295516652579,0.004113154963898753,-0.001285340075421121,0.01483793110872628,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1001,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1001,5,0.25,random,0.25,0.0016940738791631448,0.0010282887409746883,-0.00032133501885528025,0.00370948277718157,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1001,5,0.25,risk,0.24974781439139207,0.008804394184284095,0.003474376030450493,0.0019947422958518923,0.015614046072716298,0.005628014070527708,0.0032462557551474398,-0.0007345302941671478,0.011990558435222565,2971.0,2266.0,705.0,0.012115436532750589,0.010060233958441528,0.7573974445191661,11896
1001,5,0.25,uplift,0.24974781439139207,0.004839700977416944,0.0028277863975207495,-0.0007026585176959877,0.010382060472529875,0.00018441825737335106,0.0023616984067571893,-0.004444425562216365,0.0048132620769630674,2971.0,2241.0,730.0,-0.0038181953831232856,0.010453702124366476,0.7573974445191661,11896
1001,5,0.25,profit_uplift,0.2468897108271688,0.004839702514785688,0.0028277863972993576,-0.0007026569798933239,0.010382062009464699,0.0002954784695526638,0.002371076978437034,-0.004351747012755975,0.004942703951861303,2937.0,2220.0,717.0,-0.0016444344968207757,0.010366351188163534,0.7573974445191661,11896
1001,5,0.25,treat_all,1.0,0.006776295516652579,0.004113154963898753,-0.001285340075421121,0.01483793110872628,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1001,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1001,5,0.5,random,0.5,0.0033881477583262896,0.0020565774819493766,-0.0006426700377105605,0.00741896555436314,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1001,5,0.5,risk,0.49983187626092807,0.009168708501700455,0.0038435178861124302,0.0016355518709845734,0.016701865132416338,0.005351757198766154,0.003642589137289735,-0.0017875863207985508,0.012491100718330858,5946.0,4503.0,1443.0,0.0051435111368517816,0.014648836452391185,0.7573974445191661,11896
1001,5,0.5,uplift,0.49983187626092807,0.003422157814483075,0.002932113241912943,-0.0023246785382592698,0.00916899416722542,-0.0015755122874515956,0.0024852917290411527,-0.0064465945674475325,0.003295569992544341,5946.0,4459.0,1487.0,-0.021350266855261413,0.015060901663642788,0.7573974445191661,11896
1001,5,0.5,profit_uplift,0.2570611970410222,0.004775086040864523,0.0028302194855612064,-0.0007720422191789186,0.010322214300907965,0.00021988829083263513,0.0023792315305272756,-0.0044433198198829335,0.004883096401548204,3058.0,2313.0,745.0,-0.0011355673952788679,0.010580962440382107,0.7573974445191661,11896
1001,5,0.5,treat_all,1.0,0.006776295516652579,0.004113154963898753,-0.001285340075421121,0.01483793110872628,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
