crossfit_seed,n_splits,budget_fraction,policy,treatment_rate,dr_incremental_value_per_customer,dr_standard_error,dr_ci95_low,dr_ci95_high,rct_incremental_value_per_customer,rct_standard_error,rct_ci95_low,rct_ci95_high,selected_n,selected_treated_n,selected_control_n,ips_incremental_value_per_customer,ips_standard_error,propensity,n_evaluation
1009,5,0.1,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1009,5,0.1,random,0.09999999999999999,0.000635379282955362,0.0004160799952911214,-0.00018012252250283094,0.001450881088413555,0.00027532356056219064,0.00039698156470375226,-0.0005027460087835207,0.0010533931299079018,,,,0.0002753235605621652,0.002100441820743566,0.7573974445191661,11896
1009,5,0.1,risk,0.09969737726967048,0.003256903246730429,0.0027844341170683183,-0.0022004873400480575,0.008714293833508916,-0.00040788207120533284,0.0022715770259752596,-0.004860091230225447,0.004044327087814782,1186.0,894.0,292.0,-0.002106537511642966,0.006327181130708418,0.7573974445191661,11896
1009,5,0.1,uplift,0.09969737726967048,0.0022981316297813,0.0025428736419015924,-0.0026858091255820213,0.007282072385144622,-0.0012874443128799255,0.0019550629699130206,-0.00511929732141736,0.0025444086956575088,1186.0,883.0,303.0,-0.007607240126663008,0.0065381467176892265,0.7573974445191661,11896
1009,5,0.1,profit_uplift,0.09969737726967048,0.0022981316297813,0.0025428736419015924,-0.0026858091255820213,0.007282072385144622,-0.0012874443128799255,0.0019550629699130206,-0.00511929732141736,0.0025444086956575088,1186.0,883.0,303.0,-0.007607240126663008,0.0065381467176892265,0.7573974445191661,11896
1009,5,0.1,treat_all,1.0,0.0063537928295536155,0.004160799952911214,-0.0018012252250283137,0.014508810884135545,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1009,5,0.25,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1009,5,0.25,random,0.25,0.0015884482073884039,0.0010401999882278035,-0.00045030630625707843,0.003627202721033886,0.0006883089014054766,0.0009924539117593806,-0.0012568650219588016,0.0026334828247697546,,,,0.000688308901405413,0.005251104551858915,0.7573974445191661,11896
1009,5,0.25,risk,0.24974781439139207,0.0063327600554239005,0.0034342519538105285,-0.00039825008788104636,0.013063770198728848,0.0030002320442240513,0.003127105921615009,-0.0031287829379832975,0.0091292470264314,2971.0,2257.0,714.0,0.005808053421815871,0.010143752107539287,0.7573974445191661,11896
1009,5,0.25,uplift,0.24974781439139207,0.004045713535386004,0.002837509604068075,-0.001515703094373929,0.009607130165145937,0.0002555462923377528,0.002384150295974109,-0.00441730242150201,0.0049283950061775154,2971.0,2239.0,732.0,-0.004608646894995441,0.010457060935221653,0.7573974445191661,11896
1009,5,0.25,profit_uplift,0.24277067921990586,0.004045825389546177,0.002837509582065816,-0.0015155911970901213,0.009607241976182474,0.0004433717761727149,0.0023991598313162416,-0.004258895086362308,0.005145638638707739,2888.0,2184.0,704.0,-0.0010109657168481054,0.01026217461520747,0.7573974445191661,11896
1009,5,0.25,treat_all,1.0,0.0063537928295536155,0.004160799952911214,-0.0018012252250283137,0.014508810884135545,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
1009,5,0.5,never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573974445191661,11896
1009,5,0.5,random,0.5,0.0031768964147768078,0.002080399976455607,-0.0009006126125141569,0.007254405442067772,0.0013766178028109533,0.001984907823518761,-0.002513730043917603,0.005266965649539509,,,,0.001376617802810826,0.01050220910371783,0.7573974445191661,11896
1009,5,0.5,risk,0.49983187626092807,0.008236019410049531,0.003866934240655729,0.0006569675677795626,0.0158150712523195,0.004575685447227731,0.0036085424807060225,-0.0024969278516388934,0.011648298746094354,5946.0,4500.0,1446.0,0.003078046030321196,0.01466810287508472,0.7573974445191661,11896
1009,5,0.5,uplift,0.49983187626092807,0.0030819682231391734,0.002941021195895263,-0.0026823273985844592,0.008846263844862806,-0.0010755408078784805,0.0025086402976360893,-0.005992385441411056,0.003841303825654095,5946.0,4463.0,1483.0,-0.019062826166044905,0.01504326308278488,0.7573974445191661,11896
1009,5,0.5,profit_uplift,0.2542030934767989,0.0038249766407939876,0.0028418472902158837,-0.001744941697591889,0.009394894979179865,0.00012892703636696145,0.002398569382005512,-0.004572182566784335,0.004830036639518258,3024.0,2283.0,741.0,-0.0030656627770945647,0.010533241847210042,0.7573974445191661,11896
1009,5,0.5,treat_all,1.0,0.0063537928295536155,0.004160799952911214,-0.0018012252250283137,0.014508810884135545,0.0027532356056219065,0.003969815647037522,-0.005027460087835206,0.010533931299079018,11896.0,9010.0,2886.0,0.002753235605621652,0.02100441820743566,0.7573974445191661,11896
