step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.0381875,0.2033708771940298,,9.547561081409187,20.37560217107866,-16.564823779850634,35.659945942669005,26.69610051542336,73,9148.8728370285,11.436091046285625,0.08347470278125345,0.08346747880843534,0.25,0.275,0.09125,False,False,False,9148.8728370285,9148.8728370285
6,treatment,policy_value_confident,profit,0.03325,0.21190834854301283,0.1619881317395512,24.287994163377085,16.135294639261243,3.6097820579084363,44.96620626884574,37.86780074173457,160,9607.091619445739,12.008864524307173,0.08137523732459268,0.07884044237027167,0.25,0.27875,0.10875,False,False,False,9607.091619445739,18755.96445647424
7,treatment,policy_value_confident,profit,0.0280625,0.2051722135029185,0.12253386020362966,27.76060204271663,13.350728797848886,10.65095465067201,44.87024943476125,38.996858882659645,224,9293.863511312733,11.617329389140917,0.07842154398782211,0.07673221363923953,0.25,0.275,0.08,False,False,False,9293.863511312733,28049.827967786972
8,treatment,policy_value_confident,profit,0.0306875,0.20908842506168707,0.12361762267072421,20.382706489949967,14.018962857359137,2.4166826927897596,38.34873028711017,32.18136330337343,231,9009.024233028578,11.261280291285722,0.08166618052541585,0.07944603593958863,0.25,0.28,0.1,False,False,False,9009.024233028578,37058.85220081555
9,treatment,policy_value_confident,profit,0.03296875,0.21293574251462566,0.07193489955143534,3.1684053804206336,15.05842477500445,-16.12974246462192,22.466553225463187,15.841895415224815,218,8362.347707438084,10.452934634297605,0.07461184737579953,0.07343958184448665,0.25,0.2625,0.0925,False,False,False,8362.347707438084,45421.199908253635
10,treatment,policy_value_confident,profit,0.02896875,0.22868957558305467,0.1450124347276761,-10.770882446948544,14.528762652574773,-29.39024096978167,7.84847607588458,1.4568326989995253,229,8784.832606789949,10.981040758487437,0.08023710252861026,0.07873164784283451,0.25,0.285,0.09375,False,False,False,8784.832606789949,54206.03251504358
11,treatment,policy_value_confident,profit,0.0324375,0.21580525741454093,0.15357678972933705,6.296545880064236,14.25427442568755,-11.971041825878004,24.564133586006477,18.29324590589824,214,9283.168457042815,11.603960571303519,0.08070345803803182,0.08040784028127047,0.25,0.27625,0.08125,False,False,False,9283.168457042815,63489.2009720864
12,treatment,policy_value_confident,profit,0.02596875,0.20812003008990246,0.199916138016505,23.156517408423685,12.013111413902667,7.7610956688750115,38.55193914797236,33.26700705564131,222,9063.047896657923,11.328809870822404,0.08244174320578011,0.08123131189522895,0.25,0.27375,0.1025,False,False,False,9063.047896657923,72552.24886874433
13,treatment,policy_value_confident,profit,0.037656249999999995,0.2018575489186793,0.18823593980931885,36.32156922162038,10.504237451747008,22.859847270481776,49.78329117275898,45.1621585035025,233,9379.786492505544,11.72473311563193,0.08188338244566801,0.08104367376444273,0.25,0.27125,0.1075,False,False,False,9379.786492505544,81932.03536124987
14,treatment,policy_value_confident,profit,0.03475,0.21647984567354578,0.1713610933950374,8.085604850898997,11.83144726530699,-7.077004914613559,23.248214616411552,18.04320209327955,245,-9246.080752585736,-11.55760094073217,-0.14705235325077012,0.075520353740001,0.25,0.26875,0.09625,False,False,False,-9246.080752585736,72685.95460866413
15,treatment,policy_value_confident,profit,0.03365625,0.2096641820625362,0.16658905562420054,-7.709579819790519,12.789273099991014,-24.09969278326145,8.68053314368041,3.054143983124809,250,-8975.381579096469,-11.219226973870587,-0.14222590768310453,0.08083828568284719,0.25,0.27125,0.10875,False,False,False,-8975.381579096469,63710.57302956766
16,treatment,policy_value_confident,profit,0.03690625,0.20590160386682693,0.218090794381173,-13.742426622595776,14.18721595305821,-31.92407543795686,4.439222192765307,-1.8021644312175944,235,-9571.970472597493,-11.964963090746867,-0.14206989328977074,0.08404468854536017,0.25,0.28375,0.08875,True,True,False,-9821.970472597493,53888.60255697017
17,treatment,policy_value_confident,profit,0.04632017679900745,0.19664726719613917,0.14870139218817183,-5.766971499004455,13.213483093666662,-22.70073144399008,11.166788445981169,5.353776442082131,235,-8318.419067716428,-10.398023834645535,-0.140668847376682,-0.029148801402429845,0.25,0.2775,0.09625,False,False,False,-8318.419067716428,45570.18348925374
18,treatment,policy_value_confident,profit,0.04527605459057072,0.21332644088715802,0.15661989385714606,-4.8324774506582155,12.036340518454967,-20.257668485512088,10.592713584195657,5.297562304187506,219,-8167.781716808267,-10.209727146010334,-0.14299978574227634,-0.03934124370696552,0.25,0.27375,0.08875,False,False,False,-8167.781716808267,37402.40177244547
19,treatment,policy_value_confident,profit,0.04376357009925558,0.2055911040940573,0.1709473639516144,-14.008240681068257,10.885074754781993,-27.958025274129128,-0.05845608800738411,-4.847130638415248,216,-7847.373075812579,-9.809216344765725,-0.14338913321299487,-0.03245812106456007,0.25,0.26,0.085,True,True,False,-8097.373075812579,29305.02869663289
