step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.0324375,0.21288184132679183,0.012362652780451976,,8599.689148162292,10.749611435202864,0.08470962475216895,0.07097346460258942,0.25,0.28125,0.0975,False,False,8599.689148162292,8599.689148162292
6,treatment,policy_value,profit,0.03325,0.22116206615060144,0.032798132487135215,,8217.487812897209,10.27185976612151,0.07837914576092206,0.06917960773552535,0.25,0.27875,0.10375,False,False,8217.487812897209,16817.1769610595
7,treatment,policy_value,profit,0.0306875,0.23214906416849274,0.04459450072797728,,8480.334637014992,10.60041829626874,0.08203640168852258,0.07331351851371073,0.25,0.2675,0.10125,False,False,8480.334637014992,25297.511598074492
8,treatment,policy_value,profit,0.03553125,0.22323904573544728,0.07329843069541332,,8450.673339898854,10.563341674873568,0.08267409002995335,0.06821360726901772,0.25,0.2925,0.11625,False,False,8450.673339898854,33748.18493797335
9,treatment,policy_value,profit,0.029718750000000002,0.218401068953685,0.13799258985489146,11.047346789098619,7478.682845003944,9.34835355625493,0.07838951550431683,0.06725671837191928,0.25,0.2675,0.10625,False,False,7478.682845003944,41226.86778297729
10,treatment,policy_value,profit,0.033843750000000006,0.20939088566480607,0.12059718198943645,10.976095332717087,7896.356208069571,9.870445260086964,0.07838162522130777,0.06629653726671679,0.25,0.26625,0.09125,False,False,7896.356208069571,49123.22399104686
11,treatment,policy_value,profit,0.031218750000000003,0.21865976696557102,0.14080717819044974,9.564927076439961,8434.311019000954,10.542888773751192,0.08481972413209471,0.07204668755580095,0.25,0.2625,0.09625,False,False,8434.311019000954,57557.53501004782
12,treatment,policy_value,profit,0.028749999999999998,0.21566845437839785,0.14693667298453897,17.05210572754508,8597.026804895317,10.746283506119147,0.08051165150215027,0.06897599646408636,0.25,0.27875,0.09375,False,False,8597.026804895317,66154.56181494314
13,treatment,policy_value,profit,0.0330625,0.21490552712807376,0.12062763071037569,13.218383385413155,7788.070972315141,9.735088715393927,0.07613526482242149,0.06248550327145418,0.25,0.28125,0.095,False,False,7788.070972315141,73942.63278725828
14,treatment,policy_value,profit,0.02884375,0.2297915110150349,0.13484746185606372,2.9327356411125907,-9174.619931850924,-11.468274914813655,-0.144483683779951,0.07117772737351549,0.25,0.25875,0.0925,False,False,-9174.619931850924,64768.01285540735
15,treatment,policy_value,profit,0.03121875,0.22250542171788762,0.14148559707739414,-3.1563851696812426,-9416.045884199462,-11.770057355249328,-0.14361006618136968,0.07209785689274888,0.25,0.26875,0.09625,True,False,-9666.045884199462,55101.96697120789
16,treatment,policy_value,profit,0.050498661838790926,0.20745279423430132,0.13230714919987363,-4.728859211503372,-9837.764428746661,-12.297205535933326,-0.14588364197427844,0.07633802331363242,0.25,0.27875,0.1025,False,True,-9837.764428746661,45264.20254246123
17,treatment,policy_value,profit,0.044177030856423175,0.23139918075655114,0.18373619624407514,-12.56720400819893,-8823.847798892431,-11.02980974861554,-0.14057314912716096,0.0873508410487966,0.25,0.275,0.1,False,True,-8823.847798892431,36440.354743568794
18,treatment,policy_value,profit,0.04817695214105794,0.21568033700194655,0.2106147156049016,-17.539689792736404,-9458.077641813268,-11.822597052266586,-0.14441333417244456,0.08715425278777626,0.25,0.2775,0.09375,True,False,-9708.077641813268,26732.277101755528
19,treatment,policy_value,profit,0.043624838501291986,0.20381572374482912,0.12203875317894054,-11.864556958829375,-8698.546801103079,-10.873183501378849,-0.14471138536303824,-0.025185416587182097,0.25,0.26625,0.095,False,True,-8698.546801103079,18033.73030065245
20,treatment,policy_value,profit,0.033654312015503875,0.20851392922959278,0.17882038252148075,-7.870267838083554,-8773.173368184736,-10.96646671023092,-0.14293206721410776,-0.026221530649220476,0.25,0.27625,0.08875,False,True,-8773.173368184736,9260.556932467713
