step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.031875,0.23048566025220837,0.018429323723929053,,8960.631703534878,11.200789629418598,0.08207023907193355,0.08430135640126048,0.25,0.27375,0.07625,False,8960.631703534878,8960.631703534878
6,treatment,policy_value,profit,0.0361875,0.2011838225797971,0.02527685946817897,,8263.520827034152,10.32940103379269,0.07832460793820958,0.08217417611340873,0.25,0.26375,0.095,False,8263.520827034152,17224.15253056903
7,treatment,policy_value,profit,0.02584375,0.197307291581226,0.050538134760472656,,9447.016722060323,11.808770902575404,0.0844700890620664,0.08652310582283501,0.25,0.27125,0.07375,False,9447.016722060323,26671.169252629355
8,treatment,policy_value,profit,0.032843750000000005,0.21235028586589288,0.04771261529440316,,8955.276651615846,11.194095814519807,0.08182941410786232,0.0858085934347933,0.25,0.28625,0.115,False,8955.276651615846,35626.4459042452
9,treatment,policy_value,profit,0.02925,0.21164513958219552,0.03932314691175519,15.572449711419019,8276.547673720457,10.34568459215057,0.08067387256442213,0.0846230792596182,0.25,0.27375,0.08875,False,8276.547673720457,43902.99357796566
10,treatment,policy_value,profit,0.033937499999999995,0.20850402884495275,0.03882843463505381,19.058456427988475,8390.459175769645,10.488073969712056,0.07452500802069398,0.07878019129633992,0.25,0.2875,0.11125,False,8390.459175769645,52293.452753735306
11,treatment,policy_value,profit,0.0361875,0.21131335213572164,0.05245061273051594,10.880599575791727,8761.499813667553,10.95187476708444,0.08099056084803963,0.08414826531584937,0.25,0.28375,0.09875,False,8761.499813667553,61054.952567402855
12,treatment,policy_value,profit,0.037625,0.22059869719149805,0.06219324094907472,10.578490371515022,8692.2593578739,10.865324197342375,0.0792082908906937,0.08360318925677099,0.25,0.2825,0.09,False,8692.2593578739,69747.21192527676
13,treatment,policy_value,profit,0.032625,0.21161378324801688,0.08014370828900033,7.545791350442884,8830.05591995984,11.0375698999498,0.08470265105902726,0.08739824975524563,0.25,0.25875,0.08125,False,8830.05591995984,78577.2678452366
14,treatment,policy_value,profit,0.0364375,0.20884942958126856,0.10623483451097297,7.174672495714223,-9805.690528293257,-12.25711316036657,-0.14545513103603624,0.07948112667326948,0.25,0.27625,0.10875,False,-9805.690528293257,68771.57731694334
15,treatment,policy_value,profit,0.03071875,0.21039853340316184,0.13883116215278227,0.08138711179402591,-8493.740113965252,-10.617175142456565,-0.14135782001580335,0.08683018812521871,0.25,0.2575,0.08625,False,-8493.740113965252,60277.83720297809
16,treatment,policy_value,profit,0.041749999999999995,0.21777734933811474,0.13957033311137093,-6.130788169256247,-8972.27449255769,-11.215343115697113,-0.14359519680695526,0.08285130805867,0.25,0.2575,0.0875,True,-9222.27449255769,51055.562710420396
17,treatment,policy_value,profit,0.032330649284253575,0.21037637664971742,0.1925141258952469,-12.044592125967327,-9714.000630024326,-12.142500787530407,-0.1446721931507512,0.07932709780667783,0.25,0.275,0.10125,True,-9964.000630024326,41091.56208039607
18,treatment,policy_value,profit,0.03451584816938242,0.2210157635223495,0.2458348439497717,-19.955936367487386,-9545.423756672779,-11.931779695840973,-0.1435578365615912,0.06706898777126737,0.25,0.27125,0.0925,True,-9795.423756672779,31296.13832372329
19,treatment,policy_value,profit,0.029506472993062437,0.21830855023617113,0.25767458373498336,-23.22380553104003,-8846.281750888586,-11.057852188610731,-0.14319428702865897,0.07201366994038697,0.25,0.265,0.0825,True,-9096.281750888586,22199.856572834706
20,treatment,policy_value,profit,0.048242332713754645,0.21802599402996628,0.2942497276208513,-17.040786834230214,-9925.116645976947,-12.406395807471183,-0.1457764144872755,0.05784625540869057,0.25,0.27875,0.105,True,-10175.116645976947,12024.73992685776
21,treatment,policy_value,profit,0.03295867420596728,0.22073594097980606,0.2950920923104453,-19.331967761178966,-9389.158522487029,-11.736448153108785,-0.14280929645126997,0.06341261660057931,0.25,0.27125,0.10125,True,-9639.158522487029,2385.5814043707305
22,treatment,policy_value,profit,0.0278681766489765,0.21578958913372331,0.22335686343784308,-15.28744255996779,-8900.127308245023,-11.125159135306278,-0.14371214283726783,0.055277653278006884,0.25,0.26625,0.1125,True,-9150.127308245023,-6764.545903874292
23,treatment,policy_value,profit,0.03501677226984719,0.22294840358349177,0.21822995904085896,-8.976485047103841,-9464.220271619202,-11.830275339524002,-0.1425286070644463,0.055162701044412385,0.25,0.27375,0.1025,True,-9714.220271619202,-16478.766175493496
24,treatment,policy_value,profit,0.033412031938325995,0.20978054892197767,0.20909710733473189,-11.785143769509755,-9378.672698049144,-11.72334087256143,-0.14229739902508076,0.05058475382094681,0.25,0.28375,0.0925,True,-9628.672698049144,-26107.43887354264
25,treatment,policy_value,profit,0.03079228540383919,0.19968447669697242,0.2070257035284098,-10.106316156763448,-9477.10015637107,-11.846375195463839,-0.14411909787470706,0.04699960591862734,0.25,0.2725,0.095,True,-9727.10015637107,-35834.53902991371
26,treatment,policy_value,profit,0.033085253662022154,0.20886826169675404,0.15615530992427132,-7.070688172926504,-9638.850293944462,-12.048562867430578,-0.14172653615033506,0.04863889291603746,0.25,0.28125,0.1,True,-9888.850293944462,-45723.389323858166
27,treatment,policy_value,profit,0.03373403927439239,0.21284004667085477,0.15997853548476004,-7.699841654134689,-9141.47655687057,-11.426845696088213,-0.14458254446850108,0.04373564073091313,0.25,0.26875,0.105,True,-9391.47655687057,-55114.865880728736
28,treatment,policy_value,profit,0.027145630857341202,0.20362440863186215,0.1561778014747709,-20.57424480463821,-9425.07373584994,-11.781342169812424,-0.1427994463481722,0.0442328679608645,0.25,0.265,0.11625,True,-9675.07373584994,-64789.939616578675
29,treatment,policy_value,profit,0.028381324722459435,0.2141643064204406,0.17043144620877762,-15.724350892840878,-9420.04229030107,-11.775052862876336,-0.14143232360460842,0.04112666836463959,0.25,0.28,0.10375,True,-9670.04229030107,-74459.98190687975
