step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value,profit,0.03334375,0.20778672760920536,,-7.80829211152256,20.876806630043077,-48.726081218614,33.109496995568875,26.530998993068323,92,8657.686762649566,10.822108453311957,0.08058676747506166,0.08006085218430437,0.25,0.265,0.115,True,True,False,8407.686762649566,8407.686762649566
6,none,policy_value,profit,0.03629385631834751,0.20361494411744566,0.17797983251973215,-18.876582457948057,14.611355636590691,-47.51431327097212,9.761148355076003,5.156958855575969,178,8994.383440903563,11.242979301129454,0.08295124394566329,0.08203875104000873,0.25,0.26875,0.1075,True,True,False,8744.383440903563,17152.07020355313
7,none,policy_value,profit,0.03447488363072149,0.21294846105696885,0.17435585854292845,-11.952336479736532,12.80459481322308,-37.04888115028214,13.144208190809076,9.109347740437451,259,8586.434021754694,10.733042527193367,0.08083170670882794,0.08819059969199054,0.25,0.2675,0.10125,True,True,False,8336.434021754694,25488.50422530782
8,none,policy_value,profit,0.026949468800430337,0.2175298261412293,0.17482560535778469,-8.077963474524747,13.032786289115132,-33.62175521939781,17.46582827034832,13.359062322409688,244,8892.149892181504,11.11518736522688,0.08160039441877977,0.08237307034429492,0.25,0.27625,0.09625,True,True,False,8642.149892181504,34130.65411748932
9,none,policy_value,profit,0.043554137323943656,0.21420863007924906,0.17285597599683009,10.805752589191984,13.536436682896314,-15.725175788291617,37.33668096667559,33.07120956305293,232,8967.179142188383,11.208973927735478,0.07914537959045269,0.07585951132468573,0.25,0.27375,0.0925,False,False,False,8967.179142188383,43097.8332596777
10,none,policy_value,profit,0.047867517605633805,0.2162582361992854,0.13967991993677933,17.28416339282105,14.253471009040489,-10.65212643958408,45.22045322522618,40.729036878688945,230,8309.118401245521,10.386398001556902,0.08083587942663709,0.08055928690613938,0.25,0.26625,0.09875,False,False,False,8309.118401245521,51406.95166092322
11,none,policy_value,profit,0.04017825704225352,0.20252367028127594,0.15534439806103922,15.811766243593725,12.768195817449472,-9.213437706162187,40.836970193349636,36.8135794435521,232,8640.432040607095,10.800540050758869,0.07743237966270125,0.07086390845114275,0.25,0.2675,0.09875,False,False,False,8640.432040607095,60047.383701530314
12,none,policy_value,profit,0.04148547535211268,0.22299010289521726,0.11553365898987476,20.366288804281496,12.443013056201044,-4.021568645034211,44.7541462535972,40.8332239599783,255,9276.077279284891,11.595096599106114,0.0838088331328664,0.08233036413154542,0.25,0.28,0.12125,False,False,False,9276.077279284891,69323.4609808152
13,none,policy_value,profit,0.04769146126760564,0.22177092498573514,0.15366011094820936,18.08785934813395,11.230523323607954,-3.923561893674698,40.099280589942595,36.56042636953359,266,9099.023567614811,11.373779459518515,0.08254049909893198,0.07413637287716003,0.25,0.28,0.1125,False,False,False,9099.023567614811,78422.48454843002
14,none,policy_value,profit,0.0429137323943662,0.21257868860002152,0.16777165229249824,15.31077110417063,12.891629200882052,-9.95635783160306,40.577900039944325,36.515614152554974,259,8891.597966862391,11.11449745857799,0.082449659305292,0.08008853342357838,0.25,0.27,0.09,False,False,False,8891.597966862391,87314.08251529241
15,none,policy_value,profit,0.04538072183098592,0.21215030266297988,0.13132192990827776,-4.257222502786054,13.369270017040623,-30.460510235776862,21.946065230204756,17.733269774436778,250,7544.889900936787,9.431112376170983,0.07263197269170792,0.06432996204283134,0.25,0.275,0.11,True,True,False,7294.889900936787,94608.9724162292
16,none,policy_value,profit,0.04825630868544601,0.2144734859315977,0.094539773527917,-8.192275299978865,13.29315504876267,-34.24638043646048,17.86182983650275,13.67301899560668,244,7544.167348748223,9.43020918593528,0.08405131102048166,0.03187443876602645,0.25,0.26625,0.105,True,True,False,7294.167348748223,101903.13976497742
17,none,policy_value,profit,0.05088855858468677,0.22425823306602677,0.12578138892021765,-4.952946993542912,11.741988564289812,-27.966821686432112,18.060927699346287,14.360905484051887,267,7654.1395691833495,9.567674461479188,0.078503639166739,0.028596476759449888,0.25,0.28375,0.11875,True,True,False,7404.1395691833495,109307.27933416076
18,none,policy_value,profit,0.04622559731934732,0.21467349036617378,0.09322168319708982,4.960300875528398,11.192689406750521,-16.9769672518456,26.897569002902394,23.37063664156331,276,8192.944760378234,10.241180950472792,0.07976216561693593,0.008473178110650924,0.25,0.285,0.12125,False,False,False,8192.944760378234,117500.224094539
19,none,policy_value,profit,0.05049278846153846,0.21914771430946856,0.1344906071938211,5.720399135154306,11.718061424648857,-17.246579225785563,28.687377496094175,24.994894970328104,275,8574.915684340733,10.718644605425915,0.08697818712282945,0.012139383616045753,0.25,0.28375,0.10375,False,False,False,8574.915684340733,126075.13977887973
20,none,policy_value,profit,0.052953452797202795,0.2132094791650332,0.20582537528028189,14.452274845489447,14.308942739574068,-13.592737580921609,42.497287271900504,37.98839120851878,253,7979.660170739959,9.974575213424949,0.08254559649204202,0.009746139216563142,0.25,0.26125,0.09125,False,False,False,7979.660170739959,134054.7999496197
21,none,policy_value,profit,0.051511873543123546,0.2196786125444897,0.21259024083291186,11.21479193108946,14.766908463257158,-17.72781681989428,40.157400682073195,35.50419487573838,229,8775.913159413709,10.969891449267136,0.08580515889679084,0.013538060733276618,0.25,0.275,0.09125,False,False,False,8775.913159413709,142830.7131090334
22,none,policy_value,profit,0.057376893939393936,0.21780560478478406,0.1332954655568552,3.092120083121766,15.867313216036896,-28.00724235172696,34.19148251797049,29.191527776495075,218,7409.471615472423,9.261839519340528,0.07915717937889548,0.0019229761045553787,0.25,0.25625,0.09,False,False,False,7409.471615472423,150240.18472450582
23,none,policy_value,profit,0.06342839452214452,0.21437493428117357,0.16103626409028715,14.568050584180018,15.070137834296244,-14.968876813095058,44.10497798145509,39.35622145958079,223,8371.272644672274,10.464090805840343,0.0819266642330425,4.8020093922528376e-05,0.25,0.2825,0.0975,False,False,False,8371.272644672274,158611.4573691781
24,none,policy_value,profit,0.04869682400932401,0.20753852458371294,0.17908270954885977,16.559227782122743,15.33725064470412,-13.501231103361047,46.61968666760653,41.786760132528116,233,8022.986642420158,10.028733303025199,0.08173238130770337,0.007253964663015652,0.25,0.275,0.10375,False,False,False,8022.986642420158,166634.44401159824
25,none,policy_value,profit,0.051969332750582756,0.2165314291571853,0.19279476407918178,26.718004199305007,13.602401818409026,0.057786531981182776,53.378221866628834,49.09196416556638,236,8582.462764567315,10.728078455709145,0.08227456660027635,0.009053338588398775,0.25,0.27625,0.09375,False,False,False,8582.462764567315,175216.90677616556
26,none,policy_value,profit,0.04915792540792541,0.21336196340759395,0.17634906585452223,14.719585187200007,12.718522780581724,-10.208261399292386,39.647431773692404,35.639693512304774,231,7977.591199392731,9.971988999240914,0.08136786252377913,0.007278563991830249,0.25,0.28625,0.09125,False,False,False,7977.591199392731,183194.4979755583
27,none,policy_value,profit,0.05006555944055944,0.21299211729306108,0.1849709031912482,9.440462868420793,13.194033066661671,-16.419366753066633,35.30029248990822,31.14271601223689,233,8345.156842654324,10.431446053317904,0.07841066327458787,0.00022690777731024957,0.25,0.27375,0.10625,False,False,False,8345.156842654324,191539.6548182126
28,none,policy_value,profit,0.05239437645687646,0.22320512919588748,0.17328875198619603,12.681304784206608,14.361544151984669,-15.466804516065165,40.82941408447838,36.30394277122229,221,8161.158277741834,10.201447847177294,0.0806867793829705,0.005111168476909266,0.25,0.27125,0.07875,False,False,False,8161.158277741834,199700.81309595445
29,none,policy_value,profit,0.05474941724941725,0.21412713236024988,0.17360085636786993,8.362183473388813,14.384557859196738,-19.83103186416937,36.55539881094699,32.02267564018186,222,7976.1290422777965,9.970161302847245,0.08118572612090932,0.005029543673443826,0.25,0.27625,0.0925,False,False,False,7976.1290422777965,207676.94213823223
