step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.032375,0.22110704418319535,,34.604599946440786,19.54502038954615,-3.702936094170674,72.91213598705224,66.75329762302624,84,8811.982759476059,11.014978449345074,0.07684161023186169,0.05027954527208655,0.25,0.28,0.105,False,False,False,8811.982759476059,8811.982759476059
6,treatment,policy_value_confident,profit,0.0335,0.21024171062752692,0.21525703423068018,17.291178325664525,16.75688702001743,-15.551716726576338,50.13407337790539,44.85380471695623,169,9158.57254226246,11.448215677828076,0.0850397976326814,0.05871354666474643,0.25,0.2725,0.10625,False,False,False,9158.57254226246,17970.555301738517
7,treatment,policy_value_confident,profit,0.03396875,0.20605515258936727,0.18860053871866012,20.86666207286161,13.879651553281498,-6.336955089535532,48.07027923525875,43.69665727109931,226,9003.106168175244,11.253882710219054,0.08240572529621415,0.05576739023274101,0.25,0.27,0.07125,False,False,False,9003.106168175244,26973.66146991376
8,treatment,policy_value_confident,profit,0.035062499999999996,0.2189447405338416,0.15394291780552918,10.626463642095123,14.598751549723167,-17.986563614610574,39.23949089880082,34.639273077620686,220,8577.565002375544,10.72195625296943,0.08140222172266658,0.056465170006502106,0.25,0.27375,0.0975,False,False,False,8577.565002375544,35551.2264722893
9,treatment,policy_value_confident,profit,0.0406875,0.21472402166906399,0.12714953562130746,8.019293704052563,12.7992491029292,-17.066773566845256,33.105360974950386,29.072185013261027,220,9514.335453955471,11.892919317444338,0.08361245198055751,0.05842296832988078,0.25,0.2775,0.10625,False,False,False,9514.335453955471,45065.56192624477
10,treatment,policy_value_confident,profit,0.0375625,0.21279703810618306,0.1609532912573582,-1.633068177159853,12.820363129604713,-26.760518179910296,23.49438182559059,19.45455261540538,251,9362.630092710839,11.703287615888549,0.08137288067859318,0.0558257576539914,0.25,0.27375,0.11,False,False,False,9362.630092710839,54428.19201895561
11,treatment,policy_value_confident,profit,0.033375,0.22099541291822894,0.17327670320790572,-7.277521866806677,12.544811127175763,-31.864899868928482,17.30985613531513,13.356856215149556,238,9241.664077654175,11.55208009706772,0.08128943617527741,0.057733743543500964,0.25,0.275,0.08125,False,False,False,9241.664077654175,63669.85609660979
12,treatment,policy_value_confident,profit,0.0295625,0.21284171416662617,0.17717746246582572,-8.538861944398064,11.91198892028169,-31.885931212390332,14.808207323594203,11.054616235333018,229,8781.506464961594,10.976883081201994,0.07825567434317524,0.052741348191013664,0.25,0.2725,0.095,False,False,False,8781.506464961594,72451.36256157138
13,treatment,policy_value_confident,profit,0.038968749999999996,0.2074681781033848,0.16627275501877448,-14.529000987520156,10.879071046432419,-35.85158842378017,6.793586448739855,3.3654784810669476,218,8689.2076548828,10.861509568603502,0.0790335522254008,0.05329833053846039,0.25,0.27875,0.09625,False,False,False,8689.2076548828,81140.57021645419
14,treatment,policy_value_confident,profit,0.02925,0.21271162323988527,0.19675125525397716,-12.659412218644855,10.162406831620238,-32.57736360486432,7.258539167574606,4.056259516902108,238,-8667.509267832584,-10.83438658479073,-0.1446296731811526,0.05547439922997163,0.25,0.28125,0.10625,False,False,False,-8667.509267832584,72473.0609486216
15,treatment,policy_value_confident,profit,0.0336875,0.21497391299369684,0.17764084292664703,-6.303933018522834,11.352161913922222,-28.55376151647767,15.945895479432004,12.368711679332492,244,-8491.69066178787,-10.614613327234839,-0.14262460843562993,0.05937326407530699,0.25,0.27875,0.1025,False,False,False,-8491.69066178787,63981.37028683373
16,treatment,policy_value_confident,profit,0.03415625,0.21541061838248624,0.2154314134908112,-15.098696033340886,10.883336644911726,-36.42964388899285,6.232251822311078,2.8027997203760258,251,-8653.575283321492,-10.816969104151864,-0.14260210345447796,0.059193505247693005,0.25,0.2775,0.105,False,False,False,-8653.575283321492,55327.795003512234
17,treatment,policy_value_confident,profit,0.034875,0.20901273687329017,0.18340635934622473,-7.338007878875892,12.712217401044153,-32.253496148565794,17.57748039081401,13.571729019827192,246,-8268.729304293656,-10.33591163036707,-0.14183762405201808,0.058009964127495046,0.25,0.27125,0.1,False,False,False,-8268.729304293656,47059.065699218576
18,treatment,policy_value_confident,profit,0.0280625,0.21032808822943935,0.2759350996968076,-12.22566314143016,12.65321001688162,-37.02549906333958,12.574172780479255,8.58701524741626,251,-9018.465615872763,-11.273082019840954,-0.1454452167350532,0.05105882494289205,0.25,0.285,0.10875,False,False,False,-9018.465615872763,38040.60008334581
19,treatment,policy_value_confident,profit,0.02815625,0.21602131378618394,0.23136947851847145,-0.9418712284768276,12.714034220978867,-25.86092039980516,23.977177942851505,19.970854073085388,236,-8640.954448726265,-10.801193060907831,-0.1462761248083662,0.05141821260051529,0.25,0.27125,0.08625,False,False,False,-8640.954448726265,29399.645634619545
20,treatment,policy_value_confident,profit,0.031875,0.21822785387264443,0.21073772473098706,-1.7661211477669878,11.431895259096011,-24.172224130629353,20.639981835095377,17.03767323208642,231,-8073.6695063502,-10.09208688293775,-0.1436577598649103,0.05504752295380188,0.25,0.265,0.09375,False,False,False,-8073.6695063502,21325.976128269343
21,treatment,policy_value_confident,profit,0.033656250000000006,0.2085714400516599,0.19485616720640672,-5.542993909622862,10.724692450699408,-26.563004858262303,15.47701703901658,12.097555365849125,205,-8500.93301891116,-10.626166273638951,-0.14287694055764125,0.055936093508410015,0.25,0.27875,0.07625,False,False,False,-8500.93301891116,12825.043109358183
22,treatment,policy_value_confident,profit,0.036468749999999994,0.2192330107253111,0.23078743920008216,10.887250454930875,10.743292517124974,-10.169215954012728,31.943716863874478,28.558394117124493,214,-8327.811356936607,-10.409764196170759,-0.14245130620434948,0.056769602570253264,0.25,0.27,0.0975,False,False,False,-8327.811356936607,4497.231752421576
23,treatment,policy_value_confident,profit,0.0336875,0.21746040921809037,0.27609894653741507,-1.2602228427689153,10.200271284513594,-21.252387192953666,18.731941507415836,15.517730375452217,210,-8182.1222969859555,-10.227652871232443,-0.14241760527410677,0.056857603202347666,0.25,0.27,0.08875,False,False,False,-8182.1222969859555,-3684.8905445643795
24,treatment,policy_value_confident,profit,0.03546875,0.21257627841117846,0.19467582059589414,-1.9598497911999961,10.220138260355528,-21.990952698516665,18.071253116116672,14.850781694291296,220,-8417.287743086896,-10.521609678858619,-0.14393912095335762,0.05394876514477917,0.25,0.2725,0.08875,False,False,False,-8417.287743086896,-12102.178287651275
25,treatment,policy_value_confident,profit,0.035500000000000004,0.21619281650844385,0.25070145060146415,-36.00954202109704,11.123279695393467,-57.81076961403389,-14.20831442816019,-17.713375070533434,229,-8363.860204317923,-10.454825255397404,-0.14413970072714835,0.05576174319664164,0.25,0.27125,0.10875,True,True,False,-8613.860204317923,-20716.0384919692
26,treatment,policy_value_confident,profit,0.06268342391304348,0.21294578675470993,0.14584795847090584,-30.826900464640882,10.162886036828535,-50.745791075809805,-10.908009853471956,-14.110440506669,222,-3763.2991770298004,-4.704123971287251,-0.14390543884978893,-0.1946869679467907,0.07375,0.1175,0.08,True,True,False,-4013.2991770298004,-24729.337668999
27,treatment,policy_value_confident,profit,0.062152964959568735,0.21087994679452288,0.0836391279330329,-24.13090624534324,7.705548778209026,-39.23350433174954,-9.028308158936937,-11.456406389854644,242,-4101.547701458088,-5.12693462682261,-0.14393155764972984,-0.1610532970396334,0.08,0.14,0.11375,True,True,False,-4351.547701458088,-29080.885370457087
28,treatment,policy_value_confident,profit,0.05743489583333334,0.21115884760520395,0.10470871674477135,-2.18856862978899,1.9103450245377511,-5.932776075928267,1.555638816350287,0.9536693125506277,229,-1909.6693330945807,-2.387086666368226,-0.1433579021965109,-0.1600591560437074,0.0125,0.0575,0.0925,False,False,False,-1909.6693330945807,-30990.55470355167
29,treatment,policy_value_confident,profit,0.073359375,0.21591666804790421,0.08599011653959575,-2.0668820097871308,1.9265616567168196,-5.842873470947914,1.7091094513736533,1.1020299188091656,227,-1475.742966514315,-1.8446787081428937,-0.14163844283248347,-0.16821176675703164,0.01,0.04625,0.0775,False,False,False,-1475.742966514315,-32466.297670065982
