step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03096875,0.21517506568914818,0.019885958232028614,,9231.867615768144,11.53983451971018,0.08178684963631212,0.059303342571041334,0.25,0.2775,0.09125,False,False,9231.867615768144,9231.867615768144
6,treatment,policy_value,profit,0.033,0.21769321938950548,0.02368095673733968,,9174.442685808692,11.468053357260864,0.08022127842526178,0.06002508968242717,0.25,0.275,0.0925,False,False,9174.442685808692,18406.310301576836
7,treatment,policy_value,profit,0.0371875,0.2079045899268822,0.04208898565377655,,8649.953417021692,10.812441771277115,0.076610452148653,0.05426253791105234,0.25,0.2775,0.0925,False,False,8649.953417021692,27056.26371859853
8,treatment,policy_value,profit,0.03421875,0.21298239758443308,0.047052179313540665,,8985.367952003005,11.231709940003757,0.07992804708023625,0.06136848679222696,0.25,0.27875,0.0975,False,False,8985.367952003005,36041.631670601535
9,treatment,policy_value,profit,0.0333125,0.2069597943589429,0.10647857124059043,5.674208624677803,8596.908852997567,10.746136066246958,0.07931562528232995,0.056012536474211186,0.25,0.2725,0.105,False,False,8596.908852997567,44638.540523599106
10,treatment,policy_value,profit,0.031156250000000003,0.21468511808440474,0.10295341557966825,18.4356455744834,9200.09217357554,11.500115216969425,0.08246430296653019,0.05970244189320814,0.25,0.27375,0.09,False,False,9200.09217357554,53838.632697174646
11,treatment,policy_value,profit,0.0321875,0.21178456877619262,0.1197984259679895,16.49244785416691,8793.374627619938,10.991718284524923,0.08322302477133255,0.060683806633844685,0.25,0.26875,0.095,False,False,8793.374627619938,62632.007324794584
12,treatment,policy_value,profit,0.028999999999999998,0.2140995746647986,0.15101263157865102,22.091809571781592,8968.349758016442,11.210437197520553,0.08041382301721278,0.06027234829177184,0.25,0.27625,0.08625,False,False,8968.349758016442,71600.35708281102
13,treatment,policy_value,profit,0.03634375,0.21825583732894105,0.133580037307591,19.969890535497843,8816.341764006518,11.020427205008147,0.0811375263377451,0.05803556714978808,0.25,0.2825,0.1225,False,False,8816.341764006518,80416.69884681754
14,treatment,policy_value,profit,0.03584375,0.21249873636065125,0.12736828320940663,13.817820819214926,-8813.654489136388,-11.017068111420485,-0.14526362579893767,0.05722792292109542,0.25,0.275,0.0975,False,False,-8813.654489136388,71603.04435768115
15,treatment,policy_value,profit,0.03684375,0.21295618715960654,0.1345327959787161,-1.1996452234295512,-8694.745298792475,-10.868431623490594,-0.14174498467235622,0.06361996763509692,0.25,0.2675,0.1175,True,False,-8944.745298792475,62658.299058888675
16,treatment,policy_value,profit,0.03901642879548306,0.21908265805188212,0.10823926258693009,-2.2168193913276166,-9071.349813679739,-11.339187267099673,-0.14195481117703246,0.04007196290213729,0.25,0.28625,0.1025,False,True,-9071.349813679739,53586.94924520893
17,treatment,policy_value,profit,0.035128607277289836,0.21720000884853014,0.13448106462210346,-13.077745638393177,-8327.966750437548,-10.409958438046935,-0.14578049459569972,0.022995493243335864,0.25,0.26875,0.1,False,True,-8327.966750437548,45258.982494771386
18,treatment,policy_value,profit,0.037831124529485574,0.21459357145775365,0.20664681709977947,-21.74766149168719,-8588.641481878421,-10.735801852348027,-0.14565569782339055,0.028869442417428424,0.25,0.2725,0.0975,True,False,-8838.641481878421,36420.34101289297
19,treatment,policy_value,profit,0.04082055332922318,0.19823520474224263,0.12426888351847837,-20.72512647368993,-7174.379350850992,-8.967974188563739,-0.14559335950066676,-0.03949055409937183,0.1975,0.22625,0.11125,False,True,-7174.379350850992,29245.961662041977
20,treatment,policy_value,profit,0.04048069512946979,0.1958521832542639,0.1511639360412665,-16.894976733418556,-7895.47973612103,-9.869349670151287,-0.14320108501056888,-0.03600437860510155,0.21375,0.2525,0.1225,False,True,-7895.47973612103,21350.481925920947
21,treatment,policy_value,profit,0.03814195437731196,0.19908660551826352,0.15716684980189422,-21.169246124259118,-7963.63612181976,-9.954545152274699,-0.14320245937827952,-0.03583038481522225,0.2225,0.24875,0.09625,True,False,-8213.63612181976,13136.845804101187
22,treatment,policy_value,profit,0.04598328143534994,0.21756905121145517,0.07569452526912701,-14.414551433725892,-2140.3815732050252,-2.6754769665062814,-0.14474349219097601,-0.11188897168717958,0.0225,0.06375,0.09375,False,True,-2140.3815732050252,10996.464230896163
23,treatment,policy_value,profit,0.044963856761565835,0.21237007001081792,0.08071281920245767,-9.246777021204453,-2244.2510432458957,-2.8053138040573695,-0.14392282998232261,-0.11186438518480153,0.02375,0.07375,0.09375,False,True,-2244.2510432458957,8752.213187650268
24,treatment,policy_value,profit,0.047234578884934764,0.19841090498647407,0.08085017516098714,-6.473361161863023,-2620.590530204606,-3.2757381627557574,-0.1423558121129572,-0.10898443385150335,0.03625,0.085,0.09625,True,False,-2870.590530204606,5881.622657445662
25,treatment,policy_value,profit,0.04258996212121212,0.1987812496493676,0.08895606380703046,-6.488752313308415,-1817.8939667079221,-2.2723674583849025,-0.14164511138785665,-0.15957036342827907,0.005,0.05375,0.1,False,True,-1817.8939667079221,4063.72869073774
26,treatment,policy_value,profit,0.05026041666666667,0.2064061082850195,0.06312014525723467,-1.6702513723708996,-1905.0836820699203,-2.3813546025874004,-0.14293826577942373,-0.15749269854427653,0.01,0.0575,0.10375,False,True,-1905.0836820699203,2158.6450086678196
