step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.034375,0.2178815510708189,,-9.575171861914392,23.77211172720559,-56.16765468369959,37.017310959870805,29.526472332875336,84,8338.212563891375,10.422765704864219,0.08132024659183823,0.09786739967875928,0.25,0.26375,0.105,False,False,False,8338.212563891375,8338.212563891375
6,treatment,policy_value_confident,profit,0.04053125,0.21597752946103277,0.19853863127285906,-13.968664979449464,18.64461781194477,-50.51144439637519,22.57411443747626,16.699002251651898,157,7689.750346411424,9.61218793301428,0.07953020900959432,0.09153442673064721,0.25,0.2625,0.09125,False,False,False,7689.750346411424,16027.962910302798
7,treatment,policy_value_confident,profit,0.034562499999999996,0.22298238877965348,0.15449324165130152,-1.063880919138446,14.520348638244261,-29.523241293062405,27.395479454785516,22.81996720307749,242,8258.00069289445,10.322500866118062,0.08141873189689475,0.09651848082137086,0.25,0.28,0.10625,False,False,False,8258.00069289445,24285.963603197248
8,treatment,policy_value_confident,profit,0.033125,0.2090604784609159,0.138437054154706,5.879788667041966,13.103467170871198,-19.80253506046853,31.562112394552457,27.433074168688997,238,8579.363128389883,10.724203910487354,0.08016414874931506,0.09214271259999567,0.25,0.295,0.1,False,False,False,8579.363128389883,32865.326731587134
9,treatment,policy_value_confident,profit,0.03446875,0.21245803908922858,0.1472077322735581,14.741331540940063,10.34791370983128,-5.5402066454574985,35.02286972733762,31.762134937936903,242,8054.499508361654,10.068124385452068,0.08059290368938556,0.09469175355643335,0.25,0.28125,0.09625,False,False,False,8054.499508361654,40919.82623994879
10,treatment,policy_value_confident,profit,0.02921875,0.21087211534896505,0.12955632812123247,14.979711807286373,8.795706531646987,-2.25955621332543,32.218979827898174,29.447361597466667,243,8537.742207670432,10.67217775958804,0.08244003838718252,0.094471259197478,0.25,0.2825,0.1075,False,False,False,8537.742207670432,49457.56844761922
11,treatment,policy_value_confident,profit,0.03809375,0.22169040397549827,0.1304164815352319,19.507250796687842,10.463205474062184,-1.0002550953163727,40.01475668869206,36.71769227023752,232,8423.194411592753,10.528993014490942,0.0841364073620585,0.09728819593911597,0.25,0.27,0.08625,False,False,False,8423.194411592753,57880.76285921197
12,treatment,policy_value_confident,profit,0.03290625,0.21932840029042772,0.19264474537942902,18.38868983787362,11.655735353919301,-4.456131669138422,41.23351134488566,37.560668409554275,234,7860.9301773345605,9.8261627216682,0.08136405664312303,0.09497718701453513,0.25,0.26625,0.09875,False,False,False,7860.9301773345605,65741.69303654654
13,treatment,policy_value_confident,profit,0.0301875,0.22205184569663175,0.09726898859914604,12.397300371573568,11.76103571838121,-10.653906057342759,35.448506800489895,31.742482629658706,220,8410.006803222017,10.51250850402752,0.08177618682048783,0.094077584992042,0.25,0.28125,0.09,False,False,False,8410.006803222017,74151.69983976855
14,treatment,policy_value_confident,profit,0.02978125,0.22047271765946155,0.18600952303039328,3.905283641599124,11.67144184950541,-18.97032203108503,26.780889314283275,23.103097099511288,233,-9612.189460409909,-12.015236825512385,-0.14610719537158684,0.09416901247731264,0.25,0.27875,0.1025,False,False,False,-9612.189460409909,64539.510379358646
15,treatment,policy_value_confident,profit,0.0329375,0.20809021101505587,0.18719349257475965,-6.7756516575643735,11.39238361520066,-29.10431324142188,15.553009926293132,11.963151851520951,236,-9079.705823484874,-11.349632279356092,-0.14372900251390405,0.09604132275180781,0.25,0.27125,0.1025,False,False,False,-9079.705823484874,55459.80455587377
16,treatment,policy_value_confident,profit,0.03415625,0.22377129997348896,0.24399096178238097,-8.55789282008303,11.137232116737293,-30.38646665635091,13.270681016184849,9.76122382133272,244,-9164.160777701663,-11.455200972127079,-0.1424369265046556,0.09465904417268722,0.25,0.2725,0.1,False,False,False,-9164.160777701663,46295.64377817211
17,treatment,policy_value_confident,profit,0.03325,0.21173557377950974,0.29635469434317613,-12.80555019767878,9.954268853982356,-32.31555864391299,6.704458248555429,3.567765030444164,240,-9458.66463070187,-11.823330788377337,-0.14586444340980548,0.09267320022027332,0.25,0.27625,0.0975,False,False,False,-9458.66463070187,36836.97914747024
18,treatment,policy_value_confident,profit,0.029656250000000002,0.20412331958327562,0.2679897527502704,-1.985050850408129,9.145732957456119,-19.91035805924311,15.94025635842685,13.058341175793176,247,-9669.540892767676,-12.086926115959596,-0.14322088544305533,0.09486503420979683,0.25,0.2875,0.11125,False,False,False,-9669.540892767676,27167.438254702567
19,treatment,policy_value_confident,profit,0.03646875,0.20394837402841104,0.2904663807265355,-7.909722528604249,10.919133994882273,-29.31083190094046,13.491386843731963,10.050654626046967,253,-8679.84423165518,-10.849805289568973,-0.14408771367529957,0.09645154817074043,0.25,0.26625,0.1075,False,False,False,-8679.84423165518,18487.594023047386
20,treatment,policy_value_confident,profit,0.03059375,0.20820109258320266,0.2342869712800114,-7.292748028858493,11.656099747690364,-30.13828373453801,15.552787676821023,11.879829917238133,241,-8959.419355124015,-11.199274193905019,-0.1442268629242688,0.09934704414132224,0.25,0.26875,0.0825,False,False,False,-8959.419355124015,9528.174667923371
