step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
15,treatment,policy_value,profit,0.05540134803921569,0.1932681752534669,0.07661716769444842,-1.2600637935970145,-8497.663948832094,-10.622079936040118,-0.1438284806883555,0.049545200273933325,0.25,0.27375,0.09,True,-8747.663948832094,61249.51770435131
16,treatment,policy_value,profit,0.06769092892768079,0.22308055146131142,0.13492519173463796,-14.63067975867277,-9132.400810204781,-11.415501012755977,-0.14362650393825213,0.07053323416490788,0.25,0.27375,0.10875,True,-9382.400810204781,51867.11689414653
17,treatment,policy_value,profit,0.058363320707070704,0.2142385094206108,0.05611984022493819,-13.349361772242062,-8762.247454937697,-10.95280931867212,-0.1436994276953681,-0.042790281747448485,0.25,0.27875,0.115,True,-9012.247454937697,42854.86943920884
18,treatment,policy_value,profit,0.06016007029339854,0.21179725992215992,0.08072356224717948,-7.289777793618553,-6994.000598241345,-8.742500747801682,-0.14092179291089335,-0.08545129370399007,0.205,0.23,0.1,True,-7244.000598241345,35610.868840967494
19,treatment,policy_value,profit,0.05140276054590571,0.20420369824787377,0.0750748635451911,-2.8714741141072624,-6998.238312102484,-8.747797890128105,-0.14565791644108958,-0.12783435037636706,0.185,0.215,0.1275,True,-7248.238312102484,28362.63052886501
20,treatment,policy_value,profit,0.046915415704387994,0.1991627680890552,0.09622729272106223,-2.607661199806271,-9454.396996971684,-11.817996246214605,-0.14226387990472222,-0.07783686769061252,0.25,0.28125,0.09875,True,-9704.396996971684,18658.233531893326
21,treatment,policy_value,profit,0.04926136363636364,0.20228836724012006,0.05551676874279043,1.7247669013988443,-6736.838165533416,-8.42104770691677,-0.1428200318440805,-0.11888232792078127,0.155,0.19625,0.1125,False,-6736.838165533416,11921.39536635991
22,treatment,policy_value,profit,0.04671875,0.21779219660869395,0.09857696293020317,-6.536772865171969,-7140.585234726113,-8.925731543407641,-0.14611975780438133,-0.11738416618163067,0.1675,0.20375,0.09375,True,-7390.585234726113,4530.810131633796
23,treatment,policy_value,profit,0.05898620892018779,0.20286134209003548,0.0693601962579606,-9.246954647132876,-5393.531141863288,-6.741913927329111,-0.14455915137572728,-0.14150239159436248,0.09125,0.135,0.1025,True,-5643.531141863288,-1112.721010229492
24,treatment,policy_value,profit,0.05487733644859813,0.2033719212687403,0.09538743313981408,-12.580698082844865,-3813.449251735898,-4.766811564669872,-0.14150112790143343,-0.16034793204935396,0.055,0.09875,0.1,True,-4063.449251735898,-5176.17026196539
25,treatment,policy_value,profit,0.050488762315270934,0.21517153810081774,0.09575295546196842,-12.610224353782183,-3890.67877250965,-4.8633484656370625,-0.14284130003416934,-0.217031252933986,0.0625,0.10375,0.085,True,-4140.67877250965,-9316.849034475039
26,treatment,policy_value,profit,0.05267800632911393,0.21224345968915337,0.04716596505811175,-10.965736578256761,-3006.1048892154313,-3.7576311115192893,-0.14708953405602745,-0.21620596060246733,0.02375,0.075,0.1025,True,-3256.1048892154313,-12572.953923690471
27,treatment,policy_value,profit,0.04255208333333333,0.2125687299598501,0.04362210889009119,-3.150387287555962,-2829.6093614637402,-3.5370117018296754,-0.1429953068990257,-0.22665688347234675,0.01375,0.075,0.1025,True,-3079.6093614637402,-15652.56328515421
28,treatment,policy_value,profit,0.05509993654822335,0.21509319308685676,0.03411966586865756,-1.4504676595988637,-3490.841700410275,-4.363552125512843,-0.14504405054431405,-0.18451629891040547,0.035,0.08875,0.105,True,-3740.841700410275,-19393.404985564484
29,treatment,policy_value,profit,0.047166982323232326,0.21601521771497859,0.0692594098343506,1.6807993199425093,-2675.337575085341,-3.3441719688566764,-0.14403449434533494,-0.1984978247007607,0.0125,0.06625,0.09875,False,-2675.337575085341,-22068.742560649825
