step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03334375,0.20778672760920536,0.009616843375761028,,8657.686762649566,10.822108453311957,0.08058676747506166,0.08006085218430437,0.25,0.265,0.115,False,False,8657.686762649566,8657.686762649566
6,treatment,policy_value,profit,0.03609375,0.20505262469204538,0.01986438149731618,,9168.204301857242,11.460255377321552,0.08295124394566329,0.08331574438220468,0.25,0.27125,0.1075,False,False,9168.204301857242,17825.89106450681
7,treatment,policy_value,profit,0.03471875,0.2126568649173518,0.043434142445699715,,8707.2237672896,10.884029709112001,0.08083170670882794,0.08004494228698437,0.25,0.2625,0.10125,False,False,8707.2237672896,26533.11483179641
8,treatment,policy_value,profit,0.027,0.2183929848152424,0.0413336823953022,,9534.280724455262,11.917850905569077,0.08160039441877977,0.08235263603750712,0.25,0.2725,0.09625,False,False,9534.280724455262,36067.39555625167
9,treatment,policy_value,profit,0.034312499999999996,0.21101831626202025,0.14572722452873485,0.6588084604917039,9476.492200549528,11.84561525068691,0.07914537959045269,0.07756391892515936,0.25,0.2725,0.0925,False,False,9476.492200549528,45543.887756801196
10,treatment,policy_value,profit,0.035875000000000004,0.21337760475593293,0.1332916117461674,4.539617238359098,8871.642078717274,11.089552598396592,0.08083587942663709,0.08151927712964689,0.25,0.265,0.09875,False,False,8871.642078717274,54415.52983551847
11,treatment,policy_value,profit,0.03534375,0.20119353589362568,0.11260144416786647,15.472646063052316,9119.485424267685,11.399356780334607,0.07743237966270125,0.0750809777422666,0.25,0.2675,0.09875,False,False,9119.485424267685,63535.01525978616
12,treatment,policy_value,profit,0.03565625,0.21751514657217266,0.09540429242588053,18.361536513717343,9942.801299877638,12.428501624847048,0.0838088331328664,0.08373982379216809,0.25,0.28125,0.12125,False,False,9942.801299877638,73477.8165596638
13,treatment,policy_value,profit,0.04146875,0.2194033091503152,0.10473638545388064,18.43250004528902,9585.931347297326,11.982414184121659,0.08254049909893198,0.08171458814104658,0.25,0.28125,0.1125,False,False,9585.931347297326,83063.74790696113
14,treatment,policy_value,profit,0.034,0.21168605907178553,0.10962045249356357,7.971479452629845,-8323.145648687347,-10.403932060859184,-0.1418019605112984,0.08259604404694461,0.25,0.26375,0.09,False,False,-8323.145648687347,74740.60225827378
15,treatment,policy_value,profit,0.03790625,0.21101725046400013,0.15089108324927308,-0.5536078017050776,-9339.3085039379,-11.674135629922375,-0.14685247426058468,0.06913517104406373,0.25,0.28,0.11,True,False,-9589.3085039379,65151.29375433588
16,treatment,policy_value,profit,0.04825630868544601,0.21544130112193777,0.08559763496606074,-4.761631834416024,-6818.101289717521,-8.522626612146901,-0.1438327019293511,-0.05868987461601355,0.1975,0.22375,0.105,False,True,-6818.101289717521,58333.19246461836
17,treatment,policy_value,profit,0.04933392018779342,0.21226169522271324,0.10763248126607618,-10.422152463818561,-6569.217168263457,-8.21152146032932,-0.14470010268025002,-0.06929938980074687,0.17125,0.2075,0.11875,False,True,-6569.217168263457,51763.9752963549
18,treatment,policy_value,profit,0.04368617957746479,0.20954259469129796,0.11949846153836333,-8.477014157485316,-7497.673584651902,-9.372091980814877,-0.14458687660386357,-0.06575223151343326,0.19625,0.23875,0.12125,True,False,-7747.673584651902,44016.301711703
19,treatment,policy_value,profit,0.05507167431192661,0.21262443969853806,0.07342047115856568,-2.5562359298649886,-4211.676132044047,-5.264595165055059,-0.14120079290583912,-0.16391474040506027,0.095,0.1425,0.10375,False,True,-4211.676132044047,39804.625579658954
20,treatment,policy_value,profit,0.05788704128440367,0.20942127291493987,0.10084692011365194,1.9735844447242623,-3562.032271208336,-4.452540339010421,-0.14403233825547448,-0.18131083515967028,0.08125,0.1175,0.09125,False,False,-3562.032271208336,36242.59330845062
21,treatment,policy_value,profit,0.05452408256880734,0.21150334360550382,0.11213131355364696,3.7736810962345295,-3622.1388460331245,-4.527673557541406,-0.14185746478412065,-0.1743631275291255,0.085,0.12,0.09125,False,False,-3622.1388460331245,32620.454462417492
22,treatment,policy_value,profit,0.05641628440366973,0.21080722771360938,0.11567017624202529,0.5124515051701148,-3625.1475180856964,-4.5314343976071205,-0.14427840926499041,-0.1790636603048736,0.0875,0.11625,0.09,False,False,-3625.1475180856964,28995.306944331795
23,treatment,policy_value,profit,0.06345756880733945,0.20501554300097652,0.15695046610165536,-5.2310157249562375,-4054.1387811179507,-5.067673476397438,-0.14135965754825436,-0.16971083054627623,0.0825,0.13375,0.0975,True,False,-4304.13878111795,24691.168163213842
