step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03375,0.20684819562334625,0.027078084460631566,,8913.965614818288,11.14245701852286,0.08159130407948258,0.08491262983398375,0.25,0.28125,0.10875,False,False,8913.965614818288,8913.965614818288
6,treatment,policy_value,profit,0.035625000000000004,0.20731512221469778,0.04049241851162294,,8518.335657329506,10.647919571661882,0.08008046974128849,0.08503310037780165,0.25,0.275,0.10875,False,False,8518.335657329506,17432.301272147793
7,treatment,policy_value,profit,0.029937500000000002,0.21584462047399264,0.05323628592737272,,9012.738069214045,11.265922586517556,0.08377114574387697,0.08732138416526976,0.25,0.275,0.11,False,False,9012.738069214045,26445.039341361837
8,treatment,policy_value,profit,0.0295,0.20694038534015305,0.07410282325993091,,8778.869887436595,10.973587359295744,0.08067812744879099,0.08699892211076855,0.25,0.2675,0.09125,False,False,8778.869887436595,35223.90922879843
9,treatment,policy_value,profit,0.03265625,0.22479351132772632,0.11101962904183034,31.522606852640244,7876.1470658591,9.845183832323874,0.07818007857839099,0.08232784099100002,0.25,0.27125,0.0925,False,False,7876.1470658591,43100.05629465753
10,treatment,policy_value,profit,0.02859375,0.22355944733308256,0.08291375575513589,34.25554381924295,9519.502859679487,11.899378574599359,0.0869730465062462,0.09089000399918282,0.25,0.27625,0.0925,False,False,9519.502859679487,52619.55915433702
11,treatment,policy_value,profit,0.032343750000000004,0.21734017579705076,0.11274442331185638,35.24262542439707,8799.695909058344,10.99961988632293,0.07869180147896979,0.08307265364852512,0.25,0.2775,0.10125,False,False,8799.695909058344,61419.255063395365
12,treatment,policy_value,profit,0.03040625,0.20067108273705764,0.09887338302014126,27.279990443002045,8486.05009324368,10.6075626165546,0.07956351905865276,0.08344538878329033,0.25,0.28,0.11375,False,False,8486.05009324368,69905.30515663905
13,treatment,policy_value,profit,0.033625,0.21269839061135223,0.1325974150847339,26.714799828266074,9027.417336686205,11.284271670857756,0.08345452621734886,0.08955236997716082,0.25,0.27125,0.08625,False,False,9027.417336686205,78932.72249332526
14,treatment,policy_value,profit,0.034468750000000006,0.21545611180911733,0.1344445109053318,16.669581187217954,-8413.72736828758,-10.517159210359475,-0.1440306005290134,0.08149410778326635,0.25,0.25875,0.09875,False,False,-8413.72736828758,70518.99512503768
15,treatment,policy_value,profit,0.03628125,0.2150439879208205,0.10754690203711754,1.891209729527612,-8604.95864524654,-10.756198306558174,-0.1451444952200363,0.07713336771855714,0.25,0.2675,0.08875,False,False,-8604.95864524654,61914.03647979114
16,treatment,policy_value,profit,0.029875,0.21274373236721675,0.1610174156744308,-7.710709294642132,-9313.838851293944,-11.64229856411743,-0.1450484484753077,0.0827848150586416,0.25,0.28125,0.10625,True,False,-9563.838851293944,52350.1976284972
17,treatment,policy_value,profit,0.051766218354430384,0.21750508501959195,0.07792960224516321,-10.039879068162737,-7785.508794213552,-9.73188599276694,-0.14686756952140492,-0.006107631693119748,0.25,0.2625,0.0975,True,False,-8035.508794213552,44314.68883428365
18,treatment,policy_value,profit,0.05031495418848168,0.20342797251794156,0.12589862464830803,-22.506083173788017,-8301.298273674318,-10.376622842092898,-0.14146896656494484,-0.04554756139284298,0.25,0.2825,0.0975,True,False,-8551.298273674318,35763.39056060933
19,treatment,policy_value,profit,0.062123161764705885,0.21421201747849727,0.05186723118885317,-18.432232428345433,-3871.7691527359675,-4.8397114409199595,-0.14468892322467228,-0.1452712724334147,0.08625,0.13125,0.115,True,False,-4121.7691527359675,31641.621407873365
20,treatment,policy_value,profit,0.055416150990099014,0.2190834611051705,0.04950461255284124,-13.416763278717568,-5289.636568254325,-6.612045710317906,-0.14282241793996836,-0.1307059824575544,0.13125,0.17875,0.12125,True,False,-5539.636568254325,26101.98483961904
21,treatment,policy_value,profit,0.04837936046511628,0.20267515483410967,0.07229910325421525,-13.074205725374377,-6164.319141726379,-7.705398927157973,-0.1444842299257587,-0.14566849473830076,0.17625,0.2125,0.105,True,False,-6414.319141726379,19687.665697892662
22,treatment,policy_value,profit,0.048205128205128206,0.20371579688275732,0.07082750671840148,-8.219993188816808,-5839.411408798294,-7.299264260997868,-0.14435813897851257,-0.1463433519100789,0.155,0.19875,0.095,True,False,-6089.411408798294,13598.254289094368
23,treatment,policy_value,profit,0.05369986826697892,0.20750706379605893,0.038274843417278374,-1.2465100777319815,-5020.1587089506365,-6.275198386188296,-0.1423032732773685,-0.1344648670811346,0.13125,0.1725,0.10125,True,False,-5270.1587089506365,8328.09558014373
24,treatment,policy_value,profit,0.05614098837209302,0.20967185960217866,0.07387140585094075,-4.397461276935648,-5901.926451422367,-7.377408064277959,-0.14112665373752198,-0.12679812299437934,0.165,0.1975,0.1025,True,False,-6151.926451422367,2176.1691287213634
25,treatment,policy_value,profit,0.056309523809523816,0.21350252778968123,0.050961562723557306,-4.502965229398205,-4948.656006065736,-6.185820007582169,-0.1414575396940428,-0.13032483873963197,0.13375,0.1575,0.11125,True,False,-5198.656006065736,-3022.4868773443723
26,treatment,policy_value,profit,0.04601031553398058,0.20435762236615523,0.06880522652791211,-3.7236699961996287,-5175.333440189785,-6.469166800237231,-0.14150020042687345,-0.12797034884348385,0.1275,0.16625,0.09375,True,False,-5425.333440189785,-8447.820317534157
27,treatment,policy_value,profit,0.05285243486352357,0.20611814129604997,0.05156063143130504,-5.415756968610629,-3161.8982115964295,-3.952372764495537,-0.1425691961633953,-0.15216316599153182,0.0625,0.10375,0.10375,True,False,-3411.8982115964295,-11859.718529130587
