step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03375,0.20684819562334625,0.027078084460631566,,8913.965614818288,11.14245701852286,0.08159130407948258,0.08491262983398375,0.25,0.28125,0.10875,False,False,8913.965614818288,8913.965614818288
6,treatment,policy_value,profit,0.035625000000000004,0.20731512221469778,0.04049241851162294,,8518.335657329506,10.647919571661882,0.08008046974128849,0.08503310037780165,0.25,0.275,0.10875,False,False,8518.335657329506,17432.301272147793
7,treatment,policy_value,profit,0.029937500000000002,0.21584462047399264,0.05323628592737272,,9012.738069214045,11.265922586517556,0.08377114574387697,0.08732138416526976,0.25,0.275,0.11,False,False,9012.738069214045,26445.039341361837
8,treatment,policy_value,profit,0.0295,0.20694038534015305,0.07410282325993091,,8778.869887436595,10.973587359295744,0.08067812744879099,0.08699892211076855,0.25,0.2675,0.09125,False,False,8778.869887436595,35223.90922879843
9,treatment,policy_value,profit,0.03265625,0.22479351132772632,0.11101962904183034,31.522606852640244,7876.1470658591,9.845183832323874,0.07818007857839099,0.08232784099100002,0.25,0.27125,0.0925,False,False,7876.1470658591,43100.05629465753
10,treatment,policy_value,profit,0.02859375,0.22355944733308256,0.08291375575513589,34.25554381924295,9519.502859679487,11.899378574599359,0.0869730465062462,0.09089000399918282,0.25,0.27625,0.0925,False,False,9519.502859679487,52619.55915433702
11,treatment,policy_value,profit,0.032343750000000004,0.21734017579705076,0.11274442331185638,35.24262542439707,8799.695909058344,10.99961988632293,0.07869180147896979,0.08307265364852512,0.25,0.2775,0.10125,False,False,8799.695909058344,61419.255063395365
12,treatment,policy_value,profit,0.03040625,0.20067108273705764,0.09887338302014126,27.279990443002045,8486.05009324368,10.6075626165546,0.07956351905865276,0.08344538878329033,0.25,0.28,0.11375,False,False,8486.05009324368,69905.30515663905
13,treatment,policy_value,profit,0.033625,0.21269839061135223,0.1325974150847339,26.714799828266074,9027.417336686205,11.284271670857756,0.08345452621734886,0.08955236997716082,0.25,0.27125,0.08625,False,False,9027.417336686205,78932.72249332526
14,treatment,policy_value,profit,0.034468750000000006,0.21545611180911733,0.1344445109053318,16.669581187217954,-8413.72736828758,-10.517159210359475,-0.1440306005290134,0.08149410778326635,0.25,0.25875,0.09875,False,False,-8413.72736828758,70518.99512503768
15,treatment,policy_value,profit,0.03628125,0.2150439879208205,0.10754690203711754,1.891209729527612,-8604.95864524654,-10.756198306558174,-0.1451444952200363,0.07713336771855714,0.25,0.2675,0.08875,False,False,-8604.95864524654,61914.03647979114
16,treatment,policy_value,profit,0.029875,0.21274373236721675,0.1610174156744308,-7.710709294642132,-9313.838851293944,-11.64229856411743,-0.1450484484753077,0.0827848150586416,0.25,0.28125,0.10625,True,False,-9563.838851293944,52350.1976284972
17,treatment,policy_value,profit,0.04512738853503185,0.21489054380156125,0.1065013545451481,-7.58131736991611,-7828.379060369203,-9.785473825461503,-0.14686756952140492,0.039569124523421054,0.25,0.2625,0.0975,False,True,-7828.379060369203,44521.818568127994
18,treatment,policy_value,profit,0.04376791401273886,0.20999777976366718,0.19472296584068652,-20.457482958100073,-8470.958062199195,-10.588697577748995,-0.14146896656494484,0.057330816304991414,0.25,0.28125,0.0975,False,True,-8470.958062199195,36050.860505928795
19,treatment,policy_value,profit,0.04714769108280255,0.22093922089815307,0.19306453906129212,-13.526568926992303,-8520.820659936078,-10.651025824920097,-0.14468892322467228,0.04866915840875834,0.25,0.27875,0.115,True,False,-8770.820659936078,27280.039845992716
20,treatment,policy_value,profit,0.04339168233082707,0.21687897008144677,0.1317952556283829,-5.726974439488345,-8137.6629038331575,-10.172078629791447,-0.14282241793996836,-0.01858547074453689,0.25,0.27625,0.12125,False,True,-8137.6629038331575,19142.376942159557
21,treatment,policy_value,profit,0.040944157268170425,0.20562932129816122,0.128231543737944,-4.811570001234046,-8228.357262455715,-10.285446578069644,-0.1444842299257587,-0.022415728115161158,0.25,0.28125,0.105,False,True,-8228.357262455715,10914.019679703842
22,treatment,policy_value,profit,0.040408834586466165,0.20708864383334086,0.14509234463389306,-0.7038345184167389,-8276.184795190477,-10.345230993988096,-0.14435813897851257,-0.02459941425306665,0.25,0.28125,0.095,True,False,-8526.184795190477,2387.834884513366
23,treatment,policy_value,profit,0.04134019622991347,0.2024704405326927,0.0822841323511497,5.411286112152218,-7097.445224889192,-8.87180653111149,-0.1423032732773685,-0.09473149671985702,0.21625,0.2525,0.10125,False,False,-7097.445224889192,-4709.610340375826
24,treatment,policy_value,profit,0.045966857231149565,0.20687533441316305,0.12643129550367732,-1.6032057177591656,-6939.858173646899,-8.674822717058623,-0.14112665373752198,-0.09163155540787767,0.21,0.2375,0.1025,False,True,-6939.858173646899,-11649.468514022725
25,treatment,policy_value,profit,0.040002897095179235,0.2065489123641015,0.11549502033386565,-0.1705002026058462,-6706.637527503767,-8.383296909379709,-0.1414575396940428,-0.08756973482821294,0.22375,0.23875,0.11125,True,False,-6956.637527503767,-18606.10604152649
26,treatment,policy_value,profit,0.04051922505938242,0.20279545240267097,0.07760774160672411,0.24872689390133762,-4654.6920312122,-5.818365039015251,-0.14150020042687345,-0.13114112046802195,0.1225,0.16,0.09375,False,False,-4654.6920312122,-23260.79807273869
27,treatment,policy_value,profit,0.041469714964370546,0.20626537208858797,0.11195896250828306,-4.663126069040944,-4865.429984553526,-6.081787480691908,-0.1425691961633953,-0.13488720263517223,0.13375,0.17125,0.10375,False,True,-4865.429984553526,-28126.228057292217
