step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value_confident,profit,0.03215625,0.21583990507646497,,17.41791722640944,25.245363014573186,-32.062085058793514,66.8979195116124,58.94284414463668,72,9121.905867508603,11.402382334385754,0.08397336939898484,0.07857286544508611,0.25,0.275,0.09,False,False,False,9121.905867508603,9121.905867508603
6,none,policy_value_confident,profit,0.03084375,0.21052968039451087,0.21681885973369583,17.839378545871263,15.596726463739726,-12.729643599781348,48.40840069152387,43.49371063832355,179,8462.815233844452,10.578519042305565,0.07830225554524016,0.07164636872085378,0.25,0.2775,0.13375,False,False,False,8462.815233844452,17584.721101353054
7,none,policy_value_confident,profit,0.03546875,0.21617121084650123,0.17609643205670875,15.78120203276734,11.878775416814705,-7.500769964629242,39.06317403016392,35.320048860856986,255,8368.66445762869,10.460830572035864,0.07940445271945014,0.07412571343837877,0.25,0.28625,0.095,False,False,False,8368.66445762869,25953.385558981747
8,none,policy_value_confident,profit,0.03375,0.21870766001306685,0.13015809665161218,-3.354734907057435,11.206297890774804,-25.318675173003214,18.609205358888346,15.07798482328213,268,8444.733858006346,10.555917322507932,0.08426992171214677,0.07791217367075591,0.25,0.27,0.10625,False,False,False,8444.733858006346,34398.11941698809
9,none,policy_value_confident,profit,0.02775,0.22370984348350995,0.12205466744693902,-26.6117909136541,11.589639538030411,-49.32706700199513,-3.896514825313073,-7.548530284464601,231,8620.847718161562,10.776059647701953,0.08647680684194153,0.07953630880532041,0.25,0.2625,0.0875,True,True,False,8370.847718161562,42768.96713514965
10,none,policy_value_confident,profit,0.05260670731707317,0.23746590035119947,0.16392226676381727,-13.71088988190866,11.692331379545863,-36.62743828112607,9.205658517308748,5.521283795255854,245,8144.284947314794,10.180356184143493,0.07717629275266011,0.031697320219897615,0.25,0.29375,0.1125,False,False,False,8144.284947314794,50913.252082464445
11,none,policy_value_confident,profit,0.05116234756097561,0.22498174927653136,0.1618362254024285,6.030307302306385,12.348359797213762,-18.172033168374902,30.232647772987676,26.341551701655177,243,8300.29581358129,10.375369766976611,0.08200302517938979,0.03169655816568814,0.25,0.28875,0.10375,False,False,False,8300.29581358129,59213.54789604573
12,none,policy_value_confident,profit,0.05267911585365854,0.23424594216566802,0.17721722870914616,36.12587200661684,12.181702515293908,12.250173806259799,60.00157020697388,56.16298957134188,252,7985.604917427912,9.98200614678489,0.0789445674218763,0.03653824352715129,0.25,0.275,0.09875,False,False,False,7985.604917427912,67199.15281347364
13,none,policy_value_confident,profit,0.05391387195121951,0.2362300794750743,0.1626914976058817,43.93614607270596,14.53713128021171,15.44389232496037,72.42839982045155,67.84759918443189,243,8361.364374871835,10.451705468589793,0.08186695779519973,0.04003957088046683,0.25,0.27125,0.10125,False,False,False,8361.364374871835,75560.51718834548
14,none,policy_value_confident,profit,0.05642149390243903,0.232477304612489,0.17143595257140334,42.09306239937906,13.882449209624822,14.883961931307876,69.30216286745024,64.92765933280003,236,8437.798098673455,10.547247623341818,0.08360454062487319,0.03783318644371026,0.25,0.275,0.095,False,False,False,8437.798098673455,83998.31528701892
15,none,policy_value_confident,profit,0.055255335365853656,0.22874219937770662,0.1671165724247567,29.01531735055859,13.305760252944003,2.9365064678637935,55.094128233253386,50.90134536196027,234,8643.184378333452,10.803980472916814,0.08294314223465925,0.039181073310943754,0.25,0.27375,0.09625,False,False,False,8643.184378333452,92641.49966535237
16,none,policy_value_confident,profit,0.04995045731707317,0.23303562787218055,0.1820325638417761,3.535817561820236,11.7897018691434,-19.571573490165378,26.643208613805847,22.9281514419573,231,7929.425284175582,9.911781605219478,0.08018182773335264,0.032826138477496776,0.25,0.2775,0.0975,False,False,False,7929.425284175582,100570.92494952795
17,none,policy_value_confident,profit,0.05425304878048781,0.23150026865142223,0.2548768926140754,6.7450616189615955,12.692016565771054,-18.1308337411354,31.620956979058594,27.621571100498272,238,8652.421652915858,10.815527066144822,0.08590320024733634,0.042600398353411305,0.25,0.2775,0.10375,False,False,False,8652.421652915858,109223.34660244381
18,none,policy_value_confident,profit,0.050388719512195125,0.23436826980540107,0.24084306651513332,10.2022003334615,12.769062894460264,-14.824703056007385,35.22910372293038,31.205439748185917,253,7934.768864755337,9.918461080944171,0.0796136970787672,0.0292171391423051,0.25,0.27625,0.115,False,False,False,7934.768864755337,117158.11546719915
19,none,policy_value_confident,profit,0.05732088414634147,0.2241209201264485,0.1663441812705665,21.009703989669934,12.295627900119513,-3.0892838618701575,45.108691841210025,41.234212136827225,249,7902.4022401018865,9.878002800127359,0.08108136475233009,0.04700129343608531,0.25,0.275,0.0925,False,False,False,7902.4022401018865,125060.51770730104
20,none,policy_value_confident,profit,0.04788871951219512,0.23310177938972287,0.17061117740952364,25.482151445349555,11.3192339395465,3.2968605912549904,47.66744229944412,44.10063444512481,231,8268.175075419014,10.335218844273768,0.0764378130669948,0.027004180017736367,0.25,0.2725,0.08125,False,False,False,8268.175075419014,133328.69278272006
21,none,policy_value_confident,profit,0.05821265243902439,0.2312633019622972,0.16364750734576286,-4.073932507432324,11.661124006073008,-26.929315578590845,18.781450563726196,15.106909608287737,228,8260.070923830084,10.325088654787605,0.08259169211911198,0.04110850303376841,0.25,0.27375,0.11125,False,False,False,8260.070923830084,141588.76370655015
22,none,policy_value_confident,profit,0.04950838414634146,0.22625528719734042,0.15201769710634722,-6.632960508456344,13.034029867432757,-32.179189622043914,18.91326860513123,14.806110792784233,240,7391.252205015134,9.239065256268917,0.07930654634112212,0.03616735209151922,0.25,0.265,0.1075,False,False,False,7391.252205015134,148980.01591156528
23,none,policy_value_confident,profit,0.05366615853658537,0.230752423228339,0.14252625532835306,-6.570911467060702,13.124867060471914,-32.29517820746173,19.15335527334033,15.017573720612424,257,7621.623352233231,9.52702919029154,0.07459361009940295,0.0277748753110428,0.25,0.2975,0.1025,False,False,False,7621.623352233231,156601.6392637985
24,none,policy_value_confident,profit,0.05553734756097561,0.2298161240675732,0.18702475718528577,13.165184184076075,12.459234900916071,-11.254467496643883,37.584835864796034,33.65880189988823,259,8452.73456195367,10.565918202442088,0.08247650197873332,0.03987848152373668,0.25,0.27,0.11375,False,False,False,8452.73456195367,165054.37382575218
25,none,policy_value_confident,profit,0.050663109756097564,0.2288656875359559,0.2133291949844934,3.3710685993888037,12.087489697719864,-20.319975871641066,27.062113070418672,23.253219869421866,247,8347.204668745342,10.434005835931679,0.08110190415881757,0.03639237361541047,0.25,0.27875,0.0925,False,False,False,8347.204668745342,173401.57849449752
26,none,policy_value_confident,profit,0.05325838414634146,0.23309106801420598,0.1786210009579979,0.9297128616518955,12.277798855743272,-23.134330705031996,24.99375642833579,21.124894840501845,252,8749.338428127376,10.93667303515922,0.084111872523882,0.03727467806229536,0.25,0.27125,0.10875,False,False,False,8749.338428127376,182150.9169226249
27,none,policy_value_confident,profit,0.050560213414634146,0.22232080573522559,0.13698397403250615,-4.315017314336222,12.34424003013569,-28.5092831899198,19.87924856124735,15.989450671192012,239,7761.32844273232,9.7016605534154,0.08012577367851083,0.033407375767499664,0.25,0.28125,0.0975,False,False,False,7761.32844273232,189912.2453653572
28,none,policy_value_confident,profit,0.06057545731707317,0.22452775675978764,0.14107698024604898,14.559949430468643,13.401189115305852,-11.705898585541009,40.8257974464783,36.60294395224206,236,8755.626191153144,10.94453273894143,0.08312977808520713,0.03968206070654784,0.25,0.27875,0.08875,False,False,False,8755.626191153144,198667.87155651033
29,none,policy_value_confident,profit,0.052701981707317075,0.23503022154038206,0.11443618775449699,24.276035278038126,13.582276370234435,-2.344737235690772,50.896807791767024,46.616891827875506,227,8179.420699026998,10.224275873783746,0.08379839828518831,0.04145284384286563,0.25,0.27125,0.0975,False,False,False,8179.420699026998,206847.29225553732
