step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value,profit,0.038500000000000006,0.21239537631716718,,-1.6636714051374115,19.30981173756258,-39.51020695900886,36.18286414873403,30.098142467142495,91,8048.919655812999,10.061149569766249,0.07632318175314007,0.08536545821577861,0.25,0.27375,0.11375,True,True,False,7798.919655812999,7798.919655812999
6,none,policy_value,profit,0.031505478957763594,0.2118899473637815,0.1048081546901386,5.874335669499044,14.500449692222068,-22.546023486891112,34.2946948258892,29.72545293817786,173,8782.311700996639,10.9778896262458,0.0804358777203219,0.07735271116580827,0.25,0.27625,0.1025,False,False,False,8782.311700996639,16581.231356809636
7,none,policy_value,profit,0.03322869188696445,0.20222502179519095,0.1158848713177064,6.186634407594923,12.621601935067654,-18.551250812338722,30.924519627528568,26.947322128428663,258,9567.927428076098,11.959909285095122,0.08506570307041848,0.08162558996196599,0.25,0.28375,0.10625,False,False,False,9567.927428076098,26149.158784885734
8,none,policy_value,profit,0.03035513521725919,0.21683415507285836,0.06881922829648777,18.498320202250095,12.534690675676076,-6.069222079425042,43.06586248392523,39.11605162285068,255,8862.168949283892,11.077711186604866,0.07891460388514891,0.07460459699635374,0.25,0.28125,0.11,False,False,False,8862.168949283892,35011.32773416962
9,none,policy_value,profit,0.0320129709814646,0.198360957403807,0.13558391291648683,13.773112479671951,11.524285088853665,-8.814071242053199,36.360296201397105,32.72887460609566,257,9188.195848640691,11.485244810800864,0.08257596861666666,0.0796723334189028,0.25,0.26875,0.105,False,False,False,9188.195848640691,44199.52358281032
10,none,policy_value,profit,0.04156216765420845,0.21289824766447116,0.1276014327535981,17.956496411246953,11.20247083864139,-3.9999429703503786,39.91293579284428,36.382921201004336,251,8778.314541059644,10.972893176324556,0.07880854384914399,0.07370777429412426,0.25,0.275,0.09875,False,False,False,8778.314541059644,52977.838123869966
11,none,policy_value,profit,0.03287531335460347,0.20636856100246653,0.15886874435078413,14.683643386007693,11.442454228428835,-7.743154796460866,37.110441568476254,33.504805724865065,255,9248.447554382623,11.56055944297828,0.08292466378470632,0.078818051603471,0.25,0.2775,0.115,False,False,False,9248.447554382623,62226.28567825259
12,none,policy_value,profit,0.03465863339410513,0.20853307102486107,0.14300090354700665,18.0041287795625,11.343098674586324,-4.22793609571071,40.23619365483571,36.661865775324245,250,9069.792533061187,11.337240666326483,0.07943099655126892,0.07654403247726306,0.25,0.2875,0.09875,False,False,False,9069.792533061187,71296.07821131378
13,none,policy_value,profit,0.033088869264661196,0.2109105976152626,0.12929341509976336,6.0776618988003905,10.538093963060433,-14.576622734497018,26.731946532097798,23.41128397509575,257,8628.407272253853,10.785509090317316,0.08004094822083076,0.07583559895591581,0.25,0.26625,0.1075,False,False,False,8628.407272253853,79924.48548356764
14,none,policy_value,profit,0.045080949939228204,0.22042864773572926,0.09389448324505284,4.627808230293517,11.49449261351136,-17.90098331275042,27.156599773337454,23.534566095594577,237,8372.943318473695,10.466179148092118,0.07609592189961614,0.07093452084366701,0.25,0.29,0.09,False,False,False,8372.943318473695,88297.42880204134
15,none,policy_value,profit,0.030671528410817384,0.196166322055257,0.1487783389008084,8.765573331462512,12.134988124508379,-15.018566345395158,32.54971300832018,28.725852561073154,230,9263.25191892765,11.579064898659562,0.0805899371757561,0.07774382341089567,0.25,0.27375,0.09,False,False,False,9263.25191892765,97560.68072096899
16,none,policy_value,profit,0.03852993960802188,0.21853516075840304,0.17507829823067708,9.242491906738737,14.000281742245141,-18.197556081475412,36.68253989495288,32.27090610881312,231,9133.650454847695,11.417063068559619,0.08336633516549527,0.07829595097658773,0.25,0.27375,0.10875,False,False,False,9133.650454847695,106694.33117581668
17,none,policy_value,profit,0.03709064494074749,0.22030761023176013,0.208894823407012,7.233672609254237,13.151041191849504,-18.541894485973494,33.00923970448196,28.865210411856097,251,8452.666863454122,10.565833579317653,0.0780201967443096,0.07469189510686557,0.25,0.285,0.115,False,False,False,8452.666863454122,115146.99803927081
18,none,policy_value,profit,0.03508982831965968,0.22132061270724318,0.17217342591534116,0.3868454720135846,13.629154756113888,-26.325806989692413,27.09949793371958,22.80481010489041,259,9179.107145124644,11.473883931405805,0.08609633721441025,0.08335998980258293,0.25,0.2725,0.1,False,False,False,9179.107145124644,124326.10518439545
19,none,policy_value,profit,0.0388644693862048,0.20875720496268457,0.1298050935444806,7.440231429183455,12.805646149373928,-17.65837382235346,32.53883668072037,28.503644943438307,274,8538.4590496462,10.673073812057751,0.07699696076445883,0.07200301303550877,0.25,0.2725,0.1275,False,False,False,8538.4590496462,132864.56423404164
20,none,policy_value,profit,0.032029588271042235,0.2127455372870689,0.12399233159944635,16.663281641794864,13.961955636526,-10.701648559542093,44.02821184313182,39.6286550098702,261,10064.144802396659,12.580181002995824,0.08444940964968999,0.08033366963797245,0.25,0.28625,0.09875,False,False,False,10064.144802396659,142928.7090364383
21,none,policy_value,profit,0.033729157171072624,0.21347649739863236,0.1616381677103973,28.731279361979254,13.597940457873648,2.079805800626822,55.38275292333169,51.09790104318287,271,9244.896794255073,11.556120992818842,0.08041307144928644,0.07665221502293913,0.25,0.2775,0.1125,False,False,False,9244.896794255073,152173.60583069336
22,none,policy_value,profit,0.038366615390458825,0.22039365633021638,0.15819335513269112,30.29118755833434,14.151061699205002,2.555616284888366,58.02675883178031,53.56761271948574,244,8271.441491536458,10.339301864420571,0.07327368144357624,0.06709749275168417,0.25,0.27625,0.09375,False,False,False,8271.441491536458,160445.0473222298
23,none,policy_value,profit,0.03420037602552416,0.20784111688873247,0.20407499586191588,19.558974597449758,13.734660530886607,-7.360465382971761,46.47841457787128,42.15048078662582,247,8195.783230375599,10.244729037969499,0.07952060439294854,0.07357164617547995,0.25,0.27125,0.1025,False,False,False,8195.783230375599,168640.8305526054
24,none,policy_value,profit,0.04374112161956853,0.21151814032193564,0.23002694957312958,9.859888676146262,13.425361209340236,-16.453335773601697,36.17311312589422,31.942642754463144,237,9610.36601427916,12.01295751784895,0.08425409743608578,0.07843571920711039,0.25,0.2775,0.1,False,False,False,9610.36601427916,178251.19656688455
25,none,policy_value,profit,0.03261138331814038,0.2144577977128555,0.15069832227267943,8.278771683788815,14.458217059208573,-20.058813032922593,36.61635640050022,32.06042245287968,230,8735.252581135348,10.919065726419184,0.08082977986617575,0.07518931443991725,0.25,0.2675,0.085,False,False,False,8735.252581135348,186986.4491480199
26,none,policy_value,profit,0.04445305378304466,0.21501619790003587,0.13031384905934015,8.138431748783006,13.120986126407605,-17.578228500625602,33.85509199819161,29.720533367984494,230,7850.123582672279,9.812654478340349,0.07466946087113106,0.07162108224900758,0.25,0.27625,0.1025,False,False,False,7850.123582672279,194836.57273069216
27,none,policy_value,profit,0.039601469917958064,0.2151485239309045,0.12308474871970872,9.713903753959734,14.137033982492465,-17.994173699944337,37.42198120786381,32.967255374398675,232,9272.826242070532,11.591032802588165,0.08138764798028317,0.0766337185186703,0.25,0.2825,0.1025,False,False,False,9272.826242070532,204109.3989727627
28,none,policy_value,profit,0.034786254178061374,0.2080924857040268,0.16127039026949216,4.904565540682352,12.136413103748977,-18.88236704416561,28.691498125530313,24.867188652565222,248,9022.748245146795,11.278435306433494,0.08235966357667955,0.07772354325110656,0.25,0.27875,0.105,False,False,False,9022.748245146795,213132.14721790949
29,none,policy_value,profit,0.02999169135521118,0.21301027490357774,0.14336214414996024,7.3971866949886484,12.501206437235235,-17.104727685292687,31.899101075269982,27.959841444544107,245,8782.601768772323,10.978252210965405,0.08210807736590561,0.07634907178092357,0.25,0.28125,0.09875,False,False,False,8782.601768772323,221914.7489866818
