step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03334375,0.20778672760920536,0.009616843375761028,,8657.686762649566,10.822108453311957,0.08058676747506166,0.08006085218430437,0.25,0.265,0.115,False,8657.686762649566,8657.686762649566
6,treatment,policy_value,profit,0.03609375,0.20505262469204538,0.01986438149731618,,9168.204301857242,11.460255377321552,0.08295124394566329,0.08331574438220468,0.25,0.27125,0.1075,False,9168.204301857242,17825.89106450681
7,treatment,policy_value,profit,0.03471875,0.2126568649173518,0.043434142445699715,,8707.2237672896,10.884029709112001,0.08083170670882794,0.08004494228698437,0.25,0.2625,0.10125,False,8707.2237672896,26533.11483179641
8,treatment,policy_value,profit,0.027,0.2183929848152424,0.0413336823953022,,9534.280724455262,11.917850905569077,0.08160039441877977,0.08235263603750712,0.25,0.2725,0.09625,False,9534.280724455262,36067.39555625167
9,treatment,policy_value,profit,0.034312499999999996,0.21101831626202025,0.14572722452873485,0.6588084604917039,9476.492200549528,11.84561525068691,0.07914537959045269,0.07756391892515936,0.25,0.2725,0.0925,False,9476.492200549528,45543.887756801196
10,treatment,policy_value,profit,0.035875000000000004,0.21337760475593293,0.1332916117461674,4.539617238359098,8871.642078717274,11.089552598396592,0.08083587942663709,0.08151927712964689,0.25,0.265,0.09875,False,8871.642078717274,54415.52983551847
11,treatment,policy_value,profit,0.03534375,0.20119353589362568,0.11260144416786647,15.472646063052316,9119.485424267685,11.399356780334607,0.07743237966270125,0.0750809777422666,0.25,0.2675,0.09875,False,9119.485424267685,63535.01525978616
12,treatment,policy_value,profit,0.03565625,0.21751514657217266,0.09540429242588053,18.361536513717343,9942.801299877638,12.428501624847048,0.0838088331328664,0.08373982379216809,0.25,0.28125,0.12125,False,9942.801299877638,73477.8165596638
13,treatment,policy_value,profit,0.04146875,0.2194033091503152,0.10473638545388064,18.43250004528902,9585.931347297326,11.982414184121659,0.08254049909893198,0.08171458814104658,0.25,0.28125,0.1125,False,9585.931347297326,83063.74790696113
14,treatment,policy_value,profit,0.034,0.21168605907178553,0.10962045249356357,7.971479452629845,-8323.145648687347,-10.403932060859184,-0.1418019605112984,0.08259604404694461,0.25,0.26375,0.09,False,-8323.145648687347,74740.60225827378
15,treatment,policy_value,profit,0.03790625,0.21101725046400013,0.15089108324927308,-0.5536078017050776,-9339.3085039379,-11.674135629922375,-0.14685247426058468,0.06913517104406373,0.25,0.28,0.11,True,-9589.3085039379,65151.29375433588
16,treatment,policy_value,profit,0.032664197609359104,0.21677790671678784,0.17655924216920102,-6.160898204213339,-8830.001318080436,-11.037501647600545,-0.1438327019293511,0.07374145554513785,0.25,0.2775,0.105,True,-9080.001318080436,56071.29243625544
17,treatment,policy_value,profit,0.03824674309861972,0.21428761323409481,0.2340462870118687,-14.326290674303946,-8977.221929224326,-11.221527411530408,-0.14470010268025002,0.06127315411428889,0.25,0.27125,0.11875,True,-9227.221929224326,46844.070507031116
18,treatment,policy_value,profit,0.030589112190812718,0.20893429798050903,0.2366772911477343,-16.10400438030074,-9737.864982570649,-12.172331228213311,-0.14458687660386357,0.059805907266186085,0.25,0.295,0.12125,True,-9987.864982570649,36856.20552446047
19,treatment,policy_value,profit,0.03211547028510884,0.21123679532688847,0.20454668010443433,-11.970614270650204,-8968.696748840319,-11.210870936050398,-0.14120079290583912,0.06413439186919782,0.25,0.28625,0.10375,True,-9218.696748840319,27637.508775620154
20,treatment,policy_value,profit,0.03658691221084566,0.2089870078011129,0.2136257588092861,-7.297913188666783,-8541.0372238425,-10.676296529803126,-0.14403233825547448,0.054974305089365315,0.25,0.26375,0.09125,True,-8791.0372238425,18846.471551777653
21,treatment,policy_value,profit,0.03338972204039648,0.21730344811214666,0.22911491670654682,-2.986752302030612,-8331.876800170161,-10.414846000212702,-0.14185746478412065,0.057545927483296754,0.25,0.2725,0.09125,True,-8581.876800170161,10264.594751607492
22,treatment,policy_value,profit,0.03761877306273063,0.21309726146100502,0.25013956722509134,-9.091589604148375,-8495.679291854254,-10.619599114817818,-0.14427840926499041,0.042586532574826454,0.25,0.265,0.09,True,-8745.679291854254,1518.9154597532379
23,treatment,policy_value,profit,0.03673547887836854,0.20392972995331785,0.25914285998936554,-7.966998389448675,-8677.380923953302,-10.846726154941628,-0.14135965754825436,0.04271500404851575,0.25,0.2825,0.0975,True,-8927.380923953302,-7408.465464200064
24,treatment,policy_value,profit,0.035063397666068225,0.2094301199096192,0.22910514715270253,-0.9085985930576692,-8772.953158329143,-10.966191447911429,-0.14327820828143556,0.039020104934215316,0.25,0.28,0.10375,True,-9022.953158329143,-16431.418622529207
25,treatment,policy_value,profit,0.03373040310454626,0.20704049295421847,0.23732744070435513,-2.2095179400845844,-8518.417263905001,-10.648021579881252,-0.14318332124940464,0.040088736074956374,0.25,0.27,0.09375,True,-8768.417263905001,-25199.835886434208
26,treatment,policy_value,profit,0.03248777932960894,0.2011311729969897,0.2317474423041556,-3.773981749986583,-9026.86429195981,-11.283580364949762,-0.1431682530421345,0.03453846977194274,0.25,0.29125,0.09125,True,-9276.86429195981,-34476.70017839402
