step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.0385625,0.21192841662151352,0.01763215823067166,,7889.296371007047,9.86162046375881,0.08235356959663985,0.08112459073758138,0.25,0.27625,0.09625,False,7889.296371007047,7889.296371007047
6,treatment,policy_value,profit,0.0343125,0.2146409864811149,0.025222388725683168,,8311.172989979385,10.38896623747423,0.08288655813125692,0.0826350776961156,0.25,0.27,0.1,False,8311.172989979385,16200.469360986432
7,treatment,policy_value,profit,0.02809375,0.21643947074979267,0.052335591196145094,,7870.255610160832,9.837819512701039,0.08165706456248852,0.08127453978485409,0.25,0.2675,0.1075,False,7870.255610160832,24070.72497114726
8,treatment,policy_value,profit,0.0305625,0.21056681181439693,0.0535548563376222,,8663.81854797363,10.829773184967037,0.08261006546127808,0.07987798687832962,0.25,0.28125,0.1075,False,8663.81854797363,32734.54351912089
9,treatment,policy_value,profit,0.035250000000000004,0.21639490761313224,0.12850006451362947,13.070725374080528,8128.162583118086,10.160203228897608,0.08039719107220304,0.07827955748076935,0.25,0.28,0.08875,False,8128.162583118086,40862.706102238975
10,treatment,policy_value,profit,0.031,0.2099009058751568,0.1371264577882389,17.8909165646868,8069.94443551909,10.087430544398863,0.0779223610571749,0.07859275006574191,0.25,0.2725,0.0925,False,8069.94443551909,48932.65053775806
11,treatment,policy_value,profit,0.03015625,0.21877073424270183,0.14416586546196516,23.287257277798165,8125.035905882115,10.156294882352643,0.07946086592387804,0.08092192033089038,0.25,0.27375,0.09875,False,8125.035905882115,57057.686443640174
12,treatment,policy_value,profit,0.0395625,0.22067747812833788,0.12101577082334634,30.212423044150224,8050.832292283494,10.063540365354367,0.08540984761949552,0.08244736481120206,0.25,0.2825,0.1125,False,8050.832292283494,65108.518735923666
13,treatment,policy_value,profit,0.037093749999999995,0.2173926803810575,0.16618864922355572,19.435419360605664,8863.185642997287,11.078982053746609,0.08194208808400333,0.08181560748074553,0.25,0.28,0.0975,False,8863.185642997287,73971.70437892096
14,treatment,policy_value,profit,0.030875,0.21789172489659722,0.1660452257135838,11.646179535025968,-8893.955223868408,-11.11744402983551,-0.14417744555632508,0.07853629286414888,0.25,0.265,0.0775,False,-8893.955223868408,65077.749155052545
15,treatment,policy_value,profit,0.03178125,0.22005280465091892,0.1541953518733066,-0.6925320279787861,-9229.66733675797,-11.537084170947463,-0.1426033550298638,0.07911232789880766,0.25,0.2725,0.10875,True,-9479.66733675797,55598.08181829457
16,treatment,policy_value,profit,0.04275792087011349,0.2152378347305418,0.14965755562448976,-4.597559821246502,-9445.449473206907,-11.806811841508633,-0.1376545993880344,0.09894263821141054,0.25,0.28125,0.1125,True,-9695.449473206907,45902.632345087666
17,treatment,policy_value,profit,0.03802031444582814,0.20686996559420337,0.1570403125306126,-16.31766745815835,-9751.711004900606,-12.189638756125758,-0.14532871860328275,0.054401356037375566,0.25,0.27125,0.0925,True,-10001.711004900606,35900.92134018706
18,treatment,policy_value,profit,0.048430981352718075,0.19237666376936857,0.1612756677430964,-17.34829714062131,-10308.866379108404,-12.886082973885504,-0.14540144462508642,0.04842186505842573,0.25,0.27625,0.1,True,-10558.866379108404,25342.054961078655
19,treatment,policy_value,profit,0.041640127388535036,0.20890691174201456,0.1825069060623431,-19.54280855964852,-8679.452419875488,-10.84931552484436,-0.14107868416760344,0.016011512052106058,0.25,0.27,0.0975,True,-8929.452419875488,16412.602541203167
20,treatment,policy_value,profit,0.036399936868686866,0.19588385271893216,0.1752686167595302,-17.63351146514476,-9476.230818939439,-11.845288523674299,-0.14103077322142427,-0.018665768107250676,0.25,0.27625,0.08875,True,-9726.230818939439,6686.371722263728
21,treatment,policy_value,profit,0.03868662864385298,0.19319913729857505,0.15065984515493624,-14.692926355069106,-6104.148373246846,-7.630185466558557,-0.14307750205425152,-0.06108512920463674,0.15375,0.17875,0.09375,True,-6354.148373246846,332.2233490168819
22,treatment,policy_value,profit,0.04220441878980892,0.20758170763111095,0.15291426973544328,-11.641434972651245,-4897.012748316041,-6.121265935395051,-0.14098897390531698,-0.09118733332051308,0.10875,0.15125,0.085,True,-5147.012748316041,-4814.789399299159
23,treatment,policy_value,profit,0.041973705766710355,0.1962219882124416,0.10921687073201646,-12.27413281331817,-3395.3743811627,-4.244217976453375,-0.14022184062749982,-0.13527574997321865,0.0525,0.09625,0.075,True,-3645.3743811627,-8460.163780461859
24,treatment,policy_value,profit,0.04092596476510067,0.2049097255037272,0.08336006128315294,-6.270641759694003,-1907.8224753292807,-2.384778094161601,-0.1427702305660095,-0.1552100834607908,0.00125,0.0575,0.12125,True,-2157.8224753292807,-10617.98625579114
25,treatment,policy_value,profit,0.042936698717948724,0.21731823462747393,0.08241296060290715,-2.681802106197569,-1153.6360497859832,-1.442045062232479,-0.14268053037533585,-0.15465544630723455,0.0,0.03375,0.0875,True,-1403.6360497859832,-12021.622305577122
26,treatment,policy_value,profit,0.03866460517693316,0.2104760140412677,0.0694842324814244,-0.4702440523162177,-2185.848752794727,-2.7323109409934085,-0.14524881146944213,-0.1599961646540885,0.0125,0.065,0.115,True,-2435.848752794727,-14457.47105837185
27,treatment,policy_value,profit,0.05297794117647059,0.203974191281321,0.03636365496929111,-1.8820659456587974,-1737.1631731238908,-2.1714539664048633,-0.14167558022089477,-0.1519472635213606,0.0075,0.05375,0.0875,True,-1987.1631731238908,-16444.63423149574
28,treatment,policy_value,profit,0.04622597733245729,0.19166879378512955,0.07892402647174421,-1.5981268606946575,-1665.232671629936,-2.08154083953742,-0.14485311537283393,-0.17726712445344517,0.0075,0.0525,0.09375,True,-1915.232671629936,-18359.866903125676
29,treatment,policy_value,profit,0.04846230158730159,0.21527103409341414,0.08700242334148657,-1.6901655804205362,-1325.6344184856966,-1.6570430231071207,-0.142656886937105,-0.17142065140868484,0.0,0.04,0.09375,True,-1575.6344184856966,-19935.501321611373
