step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.033375,0.2251069496221235,0.022422042348459723,,9815.931701223557,12.269914626529447,0.08302983655652083,0.08712886452694352,0.25,0.2775,0.10625,False,False,9815.931701223557,9815.931701223557
6,treatment,policy_value,profit,0.0330625,0.20160596098139158,0.03291320845652003,,8915.44743830369,11.144309297879612,0.08068194457575867,0.08449719456833779,0.25,0.25875,0.1025,False,False,8915.44743830369,18731.37913952725
7,treatment,policy_value,profit,0.0343125,0.20712819357363726,0.038095664706914674,,9178.043947279846,11.472554934099808,0.08052910299966957,0.08394424115367945,0.25,0.27875,0.07625,False,False,9178.043947279846,27909.423086807095
8,treatment,policy_value,profit,0.02790625,0.22015947248147488,0.07037573560191475,,8850.10520086073,11.062631501075911,0.07872228920804457,0.08138617387425506,0.25,0.265,0.09125,False,False,8850.10520086073,36759.528287667825
9,treatment,policy_value,profit,0.0333125,0.21282446213624262,0.16702143774891542,8.562301576907608,8879.220979530972,11.099026224413715,0.08377058588982197,0.08649052120017718,0.25,0.2725,0.10625,False,False,8879.220979530972,45638.7492671988
10,treatment,policy_value,profit,0.030656250000000003,0.20942561976514285,0.14019780887893796,-1.3711147210416272,9072.807795683133,11.341009744603916,0.080430314192478,0.08233022198495109,0.25,0.26375,0.085,True,False,8822.807795683133,54461.55706288193
11,treatment,policy_value,profit,0.03606800766283525,0.21503563743064827,0.12485368970687295,20.394133202101074,9017.946052269737,11.272432565337171,0.07948643540309865,0.08526009759313986,0.25,0.27375,0.11625,False,False,9017.946052269737,63479.503115151674
12,treatment,policy_value,profit,0.03383526614668856,0.20952367019307036,0.10175422063311398,8.73910735392183,8444.737964329599,10.555922455411999,0.07983151749138212,0.084536615390295,0.25,0.265,0.12625,False,False,8444.737964329599,71924.24107948127
13,treatment,policy_value,profit,0.035498682950191575,0.21865035753070877,0.10329101566422122,2.7401129954970758,8950.57847851047,11.188223098138087,0.0816908692818864,0.0898693105442259,0.25,0.275,0.09375,False,False,8950.57847851047,80874.81955799175
14,treatment,policy_value,profit,0.04406412493158183,0.23786679717325365,0.10111427299684518,-1.8176501478739016,-8972.190811510376,-11.21523851438797,-0.14283002578605575,0.08877562134915752,0.25,0.28,0.1075,False,True,-8972.190811510376,71902.62874648138
15,treatment,policy_value,profit,0.035346794608648056,0.22149428072248115,0.10098971260991786,1.2922450505332241,-8929.241999046757,-11.161552498808446,-0.14500050902618294,0.08497988348063412,0.25,0.2625,0.08375,False,False,-8929.241999046757,62973.38674743462
16,treatment,policy_value,profit,0.034882662835249045,0.22259275698910294,0.13602191430840838,-9.463540408441816,-9057.333792075855,-11.321667240094818,-0.14399457978092847,0.08449924151948891,0.25,0.27375,0.09875,True,False,-9307.333792075855,53666.05295535876
17,treatment,policy_value,profit,0.0513118654822335,0.20647911532170032,0.12279751890601494,-12.707451605298974,-8715.975516236387,-10.894969395295483,-0.14399193112035036,0.008722070397079021,0.25,0.2675,0.09,False,True,-8715.975516236387,44950.077439122375
18,treatment,policy_value,profit,0.04516894035532995,0.20207242309630138,0.17940814470210087,-9.510672173455323,-8779.39352205125,-10.974241902564064,-0.14268636871268014,0.017398582340406414,0.25,0.2725,0.09625,False,True,-8779.39352205125,36170.683917071125
19,treatment,policy_value,profit,0.05302982233502538,0.20666130522923168,0.20257134713863845,-17.184028978835038,-8664.133990542694,-10.830167488178368,-0.14295474632874647,0.015385505282644443,0.25,0.27,0.095,False,True,-8664.133990542694,27506.54992652843
20,treatment,policy_value,profit,0.04243892766497462,0.21399154773843929,0.20737930729684328,-19.169289619338368,-9261.897021007679,-11.577371276259598,-0.144084198885036,0.02155162949423057,0.25,0.27875,0.1,False,True,-9261.897021007679,18244.65290552075
21,treatment,policy_value,profit,0.04482154187817259,0.20883886527288667,0.24096946224986587,-20.139063416544104,-9421.396347141379,-11.776745433926724,-0.14337014781260882,0.018269011469099164,0.25,0.2825,0.1175,True,False,-9671.396347141379,8573.256558379371
22,treatment,policy_value,profit,0.04202156908302355,0.2152905891247168,0.07318877668827602,-17.263880630694768,-2232.567061347191,-2.790708826683989,-0.14068458372135978,-0.12501724917692122,0.035,0.06875,0.09625,False,True,-2232.567061347191,6340.68949703218
23,treatment,policy_value,profit,0.049217394671623296,0.2185151130272058,0.10653514344561509,-18.738154390071468,-2497.837235680779,-3.1222965446009736,-0.14345487294642567,-0.12649597725918088,0.03,0.0825,0.0975,False,True,-2497.837235680779,3842.852261351401
24,treatment,policy_value,profit,0.03592762546468402,0.20199925636543337,0.12239113367198494,-11.964259862832458,-2964.5658770646805,-3.7057073463308505,-0.1439953472919217,-0.12572522794551877,0.0425,0.09375,0.0925,False,True,-2964.5658770646805,878.2863842867205
25,treatment,policy_value,profit,0.05096499380421314,0.19660239442851726,0.12136675983297851,-8.879711555069463,-2431.65149323093,-3.0395643665386625,-0.14453650753943742,-0.13254829981927613,0.03375,0.0775,0.105,False,True,-2431.65149323093,-1553.3651089442096
26,treatment,policy_value,profit,0.04555703996282528,0.20631956719931346,0.13299749099431704,-3.916101684908354,-2121.0733679200143,-2.651341709900018,-0.14271529118371823,-0.12680019389588876,0.0375,0.06625,0.09125,True,False,-2371.0733679200143,-3924.438476864224
27,treatment,policy_value,profit,0.03988953025477707,0.2057597830856217,0.07167882883315198,-0.33808179537046884,-1631.2401226377842,-2.0390501532972305,-0.14317952513582916,-0.19915237312553905,0.0075,0.04875,0.095,False,True,-1631.2401226377842,-5555.678599502008
28,treatment,policy_value,profit,0.03728602707006369,0.20809587725093429,0.07533162192152386,3.245158758952674,-1873.181839105449,-2.341477298881811,-0.14375121655650766,-0.20647631382151674,0.00875,0.06,0.11125,False,False,-1873.181839105449,-7428.860438607457
29,treatment,policy_value,profit,0.03779558121019108,0.21437156327537615,0.08412316429943784,4.731924400983566,-2275.610768401956,-2.844513460502445,-0.14160482990259637,-0.20022692167312936,0.00875,0.06625,0.1075,False,False,-2275.610768401956,-9704.471207009414
