step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.038500000000000006,0.21239537631716718,,-1.6636714051374115,19.30981173756258,-39.51020695900886,36.18286414873403,30.098142467142495,91,8048.919655812999,10.061149569766249,0.07632318175314007,0.08536545821577861,0.25,0.27375,0.11375,True,True,False,7798.919655812999,7798.919655812999
6,treatment,policy_value,profit,0.031505478957763594,0.2118899473637815,0.1048081546901386,5.874335669499044,14.500449692222068,-22.546023486891112,34.2946948258892,29.72545293817786,173,8782.311700996639,10.9778896262458,0.0804358777203219,0.07735271116580827,0.25,0.27625,0.1025,False,False,False,8782.311700996639,16581.231356809636
7,treatment,policy_value,profit,0.03322869188696445,0.20222502179519095,0.1158848713177064,6.186634407594923,12.621601935067654,-18.551250812338722,30.924519627528568,26.947322128428663,258,9567.927428076098,11.959909285095122,0.08506570307041848,0.08162558996196599,0.25,0.28375,0.10625,False,False,False,9567.927428076098,26149.158784885734
8,treatment,policy_value,profit,0.03035513521725919,0.21683415507285836,0.06881922829648777,18.498320202250095,12.534690675676076,-6.069222079425042,43.06586248392523,39.11605162285068,255,8862.168949283892,11.077711186604866,0.07891460388514891,0.07460459699635374,0.25,0.28125,0.11,False,False,False,8862.168949283892,35011.32773416962
9,treatment,policy_value,profit,0.0320129709814646,0.198360957403807,0.13558391291648683,13.773112479671951,11.524285088853665,-8.814071242053199,36.360296201397105,32.72887460609566,257,9188.195848640691,11.485244810800864,0.08257596861666666,0.0796723334189028,0.25,0.26875,0.105,False,False,False,9188.195848640691,44199.52358281032
10,treatment,policy_value,profit,0.04156216765420845,0.21289824766447116,0.1276014327535981,17.956496411246953,11.20247083864139,-3.9999429703503786,39.91293579284428,36.382921201004336,251,8778.314541059644,10.972893176324556,0.07880854384914399,0.07370777429412426,0.25,0.275,0.09875,False,False,False,8778.314541059644,52977.838123869966
11,treatment,policy_value,profit,0.03287531335460347,0.20636856100246653,0.15886874435078413,14.683643386007693,11.442454228428835,-7.743154796460866,37.110441568476254,33.504805724865065,255,9248.447554382623,11.56055944297828,0.08292466378470632,0.078818051603471,0.25,0.2775,0.115,False,False,False,9248.447554382623,62226.28567825259
12,treatment,policy_value,profit,0.03465863339410513,0.20853307102486107,0.14300090354700665,18.0041287795625,11.343098674586324,-4.22793609571071,40.23619365483571,36.661865775324245,250,9069.792533061187,11.337240666326483,0.07943099655126892,0.07654403247726306,0.25,0.2875,0.09875,False,False,False,9069.792533061187,71296.07821131378
13,treatment,policy_value,profit,0.033088869264661196,0.2109105976152626,0.12929341509976336,6.0776618988003905,10.538093963060433,-14.576622734497018,26.731946532097798,23.41128397509575,257,8628.407272253853,10.785509090317316,0.08004094822083076,0.07583559895591581,0.25,0.26625,0.1075,False,False,False,8628.407272253853,79924.48548356764
14,treatment,policy_value,profit,0.045080949939228204,0.21875994001660484,0.1473090041622049,-8.267498385394896,9.968694017387481,-27.805779632374254,11.270782861584463,8.129544125074338,237,-9673.343984228071,-12.09167998028509,-0.14675015083583964,0.07093452084366701,0.25,0.29,0.09,True,True,False,-9923.343984228071,70001.14149933957
15,treatment,policy_value,profit,0.05540134803921569,0.1932681752534669,0.1079140013687759,-9.931719307416769,9.295962409151594,-28.151470830992082,8.288032216158543,5.358778177280769,230,-8497.663948832094,-10.622079936040118,-0.1438284806883555,0.049545200273933325,0.25,0.27375,0.09,True,True,False,-8747.663948832094,61253.47755050748
16,treatment,policy_value,profit,0.06769092892768079,0.22308055146131142,0.2108226529097525,-17.20430266033175,9.934541772185028,-36.675646736723124,2.267041416059623,-0.8634355942523051,231,-9132.400810204781,-11.415501012755977,-0.14362650393825213,0.07053323416490788,0.25,0.27375,0.10875,True,True,False,-9382.400810204781,51871.0767403027
17,treatment,policy_value,profit,0.058363320707070704,0.2142385094206108,0.15384049606480601,-8.451643492300686,8.815358130139142,-25.72942793819575,8.82614095359438,6.048330300934824,251,-8762.247454937697,-10.95280931867212,-0.1436994276953681,-0.042790281747448485,0.25,0.27875,0.115,True,True,False,-9012.247454937697,42858.829285365005
18,treatment,policy_value,profit,0.06016007029339854,0.21179725992215992,0.13236440294501653,-7.896817755744783,8.867586129786233,-25.27696719993272,9.483331688443153,6.689063452138665,259,-6994.000598241345,-8.742500747801682,-0.14092179291089335,-0.08545129370399007,0.205,0.23,0.1,True,True,False,-7244.000598241345,35614.82868712366
19,treatment,policy_value,profit,0.05140276054590571,0.20420369824787377,0.09702217997644977,5.168845761144751,5.933507316523308,-6.460614881245831,16.79830640353533,14.928596791271207,274,-6998.238312102484,-8.747797890128105,-0.14565791644108958,-0.12783435037636706,0.185,0.215,0.1275,False,False,False,-6998.238312102484,28616.59037502118
