step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,never,profit,0.03065625,0.21232283824611095,,32.122806242822186,21.44019675514283,-9.899207218710274,74.14481970435465,67.38879163807204,74,8028.482237549061,10.035602796936326,0.07997374885659135,0.057267158013134256,0.25,0.27375,0.0925,False,False,False,8028.482237549061,8028.482237549061
6,none,never,profit,0.03665625,0.2216697141599195,0.21827446779892012,49.33379291816243,18.043092795994397,13.969980868299317,84.69760496802554,79.01203954507578,150,8746.83770123608,10.9335471265451,0.08573813913033611,0.06091686200874879,0.25,0.28,0.095,False,False,False,8746.83770123608,16775.319938785142
7,none,never,profit,0.03653125,0.22300624452595066,0.22557558372485298,53.445503929866746,14.623892661324609,24.78320099989092,82.10780685984257,77.49966681399553,224,8736.356106439625,10.920445133049531,0.08547132984643614,0.05986703924842833,0.25,0.27375,0.0925,False,False,False,8736.356106439625,25511.67604522477
8,none,never,profit,0.029906250000000002,0.20866817492276113,0.19921793303532181,43.848530654821424,15.31765677132582,13.826475055476738,73.87058625416611,69.04383395153447,235,8015.866473113271,10.01983309139159,0.0784730333045882,0.056462871823401525,0.25,0.2725,0.10625,False,False,False,8015.866473113271,33527.54251833804
9,none,never,profit,0.03553125,0.21656137690213817,0.12678047495350753,28.265873075153944,13.769229689427211,1.2786787890169862,55.2530673612909,50.91424047013618,247,8151.338723139082,10.189173403923853,0.07927357163371312,0.058132762973777646,0.25,0.27625,0.11,False,False,False,8151.338723139082,41678.881241477124
10,none,never,profit,0.03453125,0.2175738292464842,0.1260763729997819,20.07387957310181,12.890287094650144,-5.190618882793917,45.33837802899754,41.27651505318285,262,8705.954426520619,10.882443033150773,0.08191781503841535,0.06071511151818058,0.25,0.29,0.11125,False,False,False,8705.954426520619,50384.835667997744
11,none,never,profit,0.02796875,0.20733545740673193,0.14969785525947565,16.494436097630064,12.615618528091085,-8.231721860124662,41.220594055384794,37.245281989796865,255,7777.853740324488,9.72231717540561,0.0805613579852362,0.058077611048996634,0.25,0.27625,0.0975,False,False,False,7777.853740324488,58162.68940832223
12,none,never,profit,0.029875000000000002,0.21874649775956925,0.18186607399750562,28.639272833918348,13.945750047612663,1.306105003199793,55.972440664636906,51.57799038029269,258,8755.479042715187,10.944348803393984,0.08447288156674933,0.06227137582460748,0.25,0.28125,0.11375,False,False,False,8755.479042715187,66918.16845103742
13,none,never,profit,0.029656250000000002,0.22074710094293518,0.1753440288298562,19.842777233919534,13.995856664061712,-7.5885977604263175,47.274152228265386,42.863912830094364,253,8482.972984413518,10.603716230516898,0.08061642213267736,0.06100536660488098,0.25,0.2825,0.105,False,False,False,8482.972984413518,75401.14143545093
14,none,never,profit,0.03075,0.20387913129369079,0.19880256890197712,41.73506973110954,13.966990922793768,14.36027055003591,69.10986891218317,64.70872540806515,272,8422.26124830227,10.527826560377838,0.08359690806222751,0.06177272660122823,0.25,0.28,0.12125,False,False,False,8422.26124830227,83823.4026837532
15,none,never,profit,0.028624999999999998,0.22004016417021155,0.18457836873400824,24.912875219324803,13.059392413225623,-0.683063570573033,50.50881400922264,46.393664196001495,255,8037.345309481536,10.04668163685192,0.07736954239233168,0.05570531869879626,0.25,0.26875,0.0925,False,False,False,8037.345309481536,91860.74799323473
16,none,never,profit,0.03803125,0.19803066675035633,0.14941087777131346,18.329177427686425,13.777660979709827,-8.674541883747665,45.332896739120514,40.9914130610699,249,8581.507825699264,10.72688478212408,0.08325038222748486,0.0553907679833898,0.25,0.27625,0.0975,False,False,False,8581.507825699264,100442.255818934
17,none,never,profit,0.03459375,0.21469341053406005,0.16181848650874117,-7.6641446386766745,13.254234977772766,-33.64196783774233,18.313678560388983,14.137131836979915,251,7774.912304341769,9.718640380427212,0.07392333031082397,0.05325622193846216,0.25,0.2725,0.12375,False,False,False,7774.912304341769,108217.16812327577
18,none,never,profit,0.038718749999999996,0.20823038379601155,0.13482125607700055,-1.146981943660211,13.231050830199662,-27.079365048470322,24.7854011611499,20.61616000277298,253,8698.157730664205,10.872697163330256,0.08227789420056858,0.06002463059357687,0.25,0.275,0.095,False,False,False,8698.157730664205,116915.32585393997
19,none,never,profit,0.035500000000000004,0.2172755780314293,0.16474161802004939,12.868123194779681,12.557720772048947,-11.74455724634677,37.48080363590613,33.523735752928225,263,8158.021174781543,10.197526468476928,0.07872102964611498,0.052631487276343585,0.25,0.28375,0.11,False,False,False,8158.021174781543,125073.34702872152
20,none,never,profit,0.0300625,0.21504725592136303,0.13320628419978434,15.190989215464667,11.184610215798,-6.730443988618168,37.1124224195475,33.58803589495849,245,9045.821606144667,11.307277007680835,0.08430825764936888,0.06418374947697225,0.25,0.285,0.10125,False,False,False,9045.821606144667,134119.1686348662
21,none,never,profit,0.03240625,0.21749172717506235,0.17396085311014606,7.874466054820711,11.16095799146783,-14.000609641420727,29.74954175106215,26.232608287339584,255,8628.46509397069,10.785581367463362,0.08424911922626077,0.0625545737795613,0.25,0.2725,0.1075,False,False,False,8628.46509397069,142747.63372883687
22,none,never,profit,0.035875,0.20315349359417412,0.1676320228265596,7.1450303959431665,12.238526848489203,-16.842041450922153,31.132102242808486,27.275615671223594,264,8556.131684227128,10.69516460528391,0.08155600161808256,0.05975223175960645,0.25,0.275,0.12125,False,False,False,8556.131684227128,151303.765413064
23,none,never,profit,0.0298125,0.2062184785831895,0.18786500149117666,12.61159481090694,13.103410683194653,-13.070618202791955,38.293807824605835,34.16478739859433,253,8444.698589580123,10.555873236975152,0.08329663869760302,0.0591617171069468,0.25,0.27625,0.0875,False,False,False,8444.698589580123,159748.46400264412
24,none,never,profit,0.033875,0.2089282413755462,0.1413136722626243,17.72965208183712,11.923419016107763,-5.639819762314094,41.09912392598834,37.34193109614412,257,8230.872094679587,10.288590118349484,0.07727774123218492,0.05520885620977358,0.25,0.27625,0.1125,False,False,False,8230.872094679587,167979.3360973237
25,none,never,profit,0.029625,0.20235822455850572,0.10805041012172517,-4.4083781143606275,11.36118151586055,-26.67588470726947,17.859128478548218,14.279102508456614,240,8084.768080270285,10.105960100337857,0.08326074218022242,0.06252427159053447,0.25,0.2675,0.1,False,False,False,8084.768080270285,176064.104177594
26,none,never,profit,0.028,0.21905713818134553,0.16281736313210093,-17.102587306603233,10.931631747728352,-38.52819182440544,4.323017211198973,0.8783468221455983,242,8511.02060543302,10.638775756791274,0.08129755609120089,0.06158505742560414,0.25,0.285,0.09,False,False,False,8511.02060543302,184575.12478302704
