step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,never,profit,0.032218750000000004,0.21404516553819575,,19.85048769840327,28.68006032744133,-36.361397617817744,76.06237301462428,67.02498894918214,81,8410.850320549147,10.513562900686434,0.07832097707671051,0.07162758857610461,0.25,0.25875,0.10125,False,False,False,8410.850320549147,8410.850320549147
6,none,never,profit,0.032937499999999995,0.20937162821592817,0.14975317885457834,9.843647563736209,15.498851184406181,-20.533542559445856,40.22083768691827,35.33698914798782,156,7779.355538818416,9.72419442352302,0.07738347971865284,0.07103782597409124,0.25,0.2625,0.09375,False,False,False,7779.355538818416,16190.205859367563
7,none,never,profit,0.032125,0.2151884150414425,0.1116054977648146,8.414757382700872,12.982965417509067,-17.03138724814592,33.86090201354766,29.769835138276186,235,8057.763409439419,10.072204261799273,0.08123480360230545,0.07627381728701456,0.25,0.26875,0.09875,False,False,False,8057.763409439419,24247.96926880698
8,none,never,profit,0.0335,0.214123015307419,0.10672743732076305,9.76895071342958,10.507522059929622,-10.82541409079259,30.36331551765175,27.05228648397742,248,7815.580486581202,9.769475608226504,0.08023755115702919,0.07245039108805312,0.25,0.3025,0.1175,False,False,False,7815.580486581202,32063.549755388183
9,none,never,profit,0.03353125,0.21114247141596207,0.13832841981860966,8.359553760026495,12.293414294614303,-15.735095504447402,32.454203024500394,28.580420850139895,258,8576.088055031763,10.720110068789705,0.08077566784127953,0.07598350859241623,0.25,0.27125,0.10625,False,False,False,8576.088055031763,40639.63781041995
10,none,never,profit,0.034875,0.2007488978201108,0.13279380733677812,15.67986186322144,11.882194315077069,-7.608811051636181,38.96853477807906,35.22433227851811,247,8218.65184449184,10.2733148056148,0.07687421018255751,0.07251539157277005,0.25,0.27375,0.085,False,False,False,8218.65184449184,48858.28965491179
11,none,never,profit,0.032843750000000005,0.2192410340183285,0.1566494430362745,11.375032412218092,12.906908074675608,-13.9220425659153,36.672107390351485,32.6050069715775,228,8549.795414932749,10.687244268665935,0.08515794138566736,0.08063275112517139,0.25,0.27375,0.09375,False,False,False,8549.795414932749,57408.085069844536
12,none,never,profit,0.038468749999999996,0.217579056742862,0.11767757921845634,17.905335186447637,12.12383272164155,-5.856940302558016,41.66761067545329,37.847265411192666,224,7898.793057640698,9.873491322050873,0.07625683858500462,0.07201168330780451,0.25,0.2825,0.10125,False,False,False,7898.793057640698,65306.87812748524
13,none,never,profit,0.030656250000000003,0.21525961003365596,0.10975463568014757,9.167923480992195,11.770950779832969,-13.90271611127408,32.23856307325847,28.529414563867704,244,8382.407825544338,10.478009781930423,0.07965313779909282,0.07505120880764153,0.25,0.28,0.11,False,False,False,8382.407825544338,73689.28595302958
14,none,never,profit,0.0315,0.2111419294842073,0.16673249096768494,14.951792369886153,11.851762978400087,-8.277236221083172,38.18082096085548,34.446207690676715,249,8195.094055403082,10.243867569253853,0.08138692958178324,0.07921839765427138,0.25,0.2875,0.1,False,False,False,8195.094055403082,81884.38000843266
