step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value_confident,profit,0.0355625,0.22259357320228948,,5.908503203678525,18.921244363997708,-25.214174214878195,37.03118062223525,30.157053540411738,94,8700.7384128911,10.875923016113875,0.08358813154474369,0.08426669764442302,0.25,0.275,0.1175,False,False,False,8700.7384128911,8700.7384128911
6,none,policy_value_confident,profit,0.03440625,0.21095501498601613,0.22096285736456814,7.5085105181066805,13.350013110362648,-14.450306966323017,29.467328002536377,24.617240719732877,171,8655.857599806684,10.819821999758355,0.08060928193660459,0.08136532879057544,0.25,0.28,0.09625,False,False,False,8655.857599806684,17356.596012697784
7,none,policy_value_confident,profit,0.029218749999999998,0.2103286512441894,0.19180396158721846,10.30667119373783,10.83223542684095,-7.51077053609373,28.124112923569392,24.188739463353535,251,9336.727097120882,11.670908871401103,0.08391548603229185,0.08487096544229267,0.25,0.28375,0.1,False,False,False,9336.727097120882,26693.323109818666
8,none,policy_value_confident,profit,0.032,0.2186473988120232,0.22565728214309605,6.808877261361989,12.320207987858572,-13.456061532263675,27.073816054987653,22.597859096037233,239,8504.768873923618,10.630961092404522,0.08011818564198434,0.08069720301915449,0.25,0.275,0.1025,False,False,False,8504.768873923618,35198.091983742284
9,none,policy_value_confident,profit,0.03134375,0.22090369655302658,0.1945658540228831,6.381322767653216,13.761289793311152,-16.253984660404896,29.01663019571133,24.017125246184055,233,9059.210518218692,11.324013147773364,0.08004822387025373,0.08017984183914416,0.25,0.25875,0.08875,False,False,False,9059.210518218692,44257.30250196098
10,none,policy_value_confident,profit,0.0325,0.2079765268407453,0.22097355950534162,2.8382748100756436,15.648074017773869,-22.900516492864792,28.577066113016077,22.892088565311532,226,8966.649980525246,11.208312475656557,0.0819038957871154,0.08084657754920163,0.25,0.27375,0.09125,False,False,False,8966.649980525246,53223.952482486224
11,none,policy_value_confident,profit,0.035687500000000004,0.21328221443041406,0.2034689470333181,13.965214228474867,14.610105888288974,-10.066271432022301,37.99669988897203,32.68881830238399,209,9136.00011567067,11.420000144588336,0.08399625090029371,0.0841367428218404,0.25,0.2725,0.08125,False,False,False,9136.00011567067,62359.952598156895
12,none,policy_value_confident,profit,0.030093750000000002,0.20120016243050984,0.19174831039516693,25.252786801354357,14.584015095084274,1.2642166766899798,49.24135692601874,43.94295417838569,206,8931.792820077046,11.164741025096307,0.08147063451125706,0.08286228134024999,0.25,0.275,0.085,False,False,False,8931.792820077046,71291.74541823394
13,none,policy_value_confident,profit,0.0355625,0.21765842269774566,0.1296654370360232,19.245246328849703,13.317964080990528,-2.660855193376989,41.151347851076395,36.312904046709875,209,8737.340966966985,10.921676208708732,0.07990394734794246,0.07887149366019255,0.25,0.26,0.095,False,False,False,8737.340966966985,80029.08638520094
14,none,policy_value_confident,profit,0.03328125,0.2094137858323483,0.17673090206904254,12.159126081933511,13.545038010382354,-10.120478816639448,34.43873098050647,29.51779074950014,223,8884.313186498148,11.105391483122684,0.08316539666748443,0.0877250682283176,0.25,0.27625,0.09875,False,False,False,8884.313186498148,88913.39957169909
