step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.033375,0.2251069496221235,0.022422042348459723,,9815.931701223557,12.269914626529447,0.08302983655652083,0.08712886452694352,0.25,0.2775,0.10625,False,9815.931701223557,9815.931701223557
6,treatment,policy_value,profit,0.0330625,0.20160596098139158,0.03291320845652003,,8915.44743830369,11.144309297879612,0.08068194457575867,0.08449719456833779,0.25,0.25875,0.1025,False,8915.44743830369,18731.37913952725
7,treatment,policy_value,profit,0.0343125,0.20712819357363726,0.038095664706914674,,9178.043947279846,11.472554934099808,0.08052910299966957,0.08394424115367945,0.25,0.27875,0.07625,False,9178.043947279846,27909.423086807095
8,treatment,policy_value,profit,0.02790625,0.22015947248147488,0.07037573560191475,,8850.10520086073,11.062631501075911,0.07872228920804457,0.08138617387425506,0.25,0.265,0.09125,False,8850.10520086073,36759.528287667825
9,treatment,policy_value,profit,0.0333125,0.21282446213624262,0.16702143774891542,8.562301576907608,8879.220979530972,11.099026224413715,0.08377058588982197,0.08649052120017718,0.25,0.2725,0.10625,False,8879.220979530972,45638.7492671988
10,treatment,policy_value,profit,0.030656250000000003,0.20942561976514285,0.14019780887893796,-1.3711147210416272,9072.807795683133,11.341009744603916,0.080430314192478,0.08233022198495109,0.25,0.26375,0.085,True,8822.807795683133,54461.55706288193
11,treatment,policy_value,profit,0.0528442581300813,0.21145215174693044,0.10758155730209806,20.384607740822972,7013.0599678507815,8.766324959813478,0.07948643540309865,0.006049431894541329,0.25,0.27125,0.11625,False,7013.0599678507815,61474.61703073271
12,treatment,policy_value,profit,0.05898712737127371,0.21215099858005154,0.09183027504928257,13.231969244679467,6428.972318462505,8.036215398078133,0.07983151749138212,-0.01034695962615927,0.25,0.2675,0.12625,False,6428.972318462505,67903.58934919522
13,treatment,policy_value,profit,0.05792598238482384,0.22175315747347915,0.12398557885897532,12.671009922963389,6681.5909484132135,8.351988685516517,0.0816908692818864,-0.0023229314302135136,0.25,0.27625,0.09375,False,6681.5909484132135,74585.18029760843
14,treatment,policy_value,profit,0.06617547425474254,0.2295761680912695,0.09633045152994518,4.9632751219763005,-9767.377450342898,-12.209221812928622,-0.14283002578605575,-0.013866292987829675,0.25,0.2825,0.1075,False,-9767.377450342898,64817.80284726553
15,treatment,policy_value,profit,0.048867716802168025,0.22902302501960392,0.0909006263409535,8.168131268023405,-9463.55842111892,-11.82944802639865,-0.14500050902618294,-0.0007729065014730876,0.25,0.265,0.08375,False,-9463.55842111892,55354.24442614661
16,treatment,policy_value,profit,0.05919122628726287,0.2244205085718142,0.11019857705728321,0.5011825905661276,-9208.818360050402,-11.511022950063001,-0.14399457978092847,-0.010501089725930939,0.25,0.26375,0.09875,False,-9208.818360050402,46145.4260660962
17,treatment,policy_value,profit,0.05984332655826559,0.21466691488215298,0.127284926530429,-9.878071108600311,-9228.417193911819,-11.535521492389773,-0.14399193112035036,-0.014669729655040565,0.25,0.265,0.09,True,-9478.417193911819,36667.008872184386
18,treatment,policy_value,profit,0.05823961081794195,0.19766912890380645,0.0772682302813742,-12.778702183354893,-3950.239224124366,-4.937799030155458,-0.14268636871268014,-0.09319229641998802,0.06625,0.1125,0.09625,True,-4200.239224124366,32466.76964806002
19,treatment,policy_value,profit,0.06579150262467191,0.20676979308476434,0.04913306296596212,-7.77625062092148,-1782.5581921946105,-2.228197740243263,-0.14295474632874647,-0.16440552790123583,0.00875,0.0575,0.095,True,-2032.5581921946105,30434.21145586541
20,treatment,policy_value,profit,0.05462643194070081,0.20966995921981976,0.05375986919609368,-6.980364364234447,-2077.2656124432224,-2.596582015554028,-0.144084198885036,-0.18716759771367716,0.01125,0.06125,0.1,True,-2327.2656124432224,28106.94584342219
21,treatment,policy_value,profit,0.051848958333333334,0.20600657334419217,0.06090671484451593,-9.269388264217264,-2744.879634019861,-3.431099542524826,-0.14337014781260882,-0.1821508806180124,0.02375,0.08,0.1175,True,-2994.879634019861,25112.06620940233
22,treatment,policy_value,profit,0.051182252506265666,0.2183136891416821,0.05371510608195628,-0.39976119782855135,-1599.7908420736967,-1.999738552592121,-0.14068458372135978,-0.21307062795887294,0.00875,0.04875,0.09625,True,-1849.7908420736967,23262.27536732863
23,treatment,policy_value,profit,0.04908261138613862,0.21808561815704727,0.07314504807294356,-0.1580246913580247,-2134.011155121422,-2.667513943901777,-0.14345487294642567,-0.18762767158535362,0.01875,0.07125,0.0975,True,-2384.011155121422,20878.26421220721
24,treatment,policy_value,profit,0.046267361111111106,0.20803058490894188,0.043386210572533744,-0.1588089330024814,-1974.9543477792956,-2.4686929347241193,-0.1439953472919217,-0.19418089355583135,0.00625,0.06,0.0925,True,-2224.954347779296,18653.309864427916
25,treatment,policy_value,profit,0.05715415632754342,0.2022782837661622,0.04461101948579566,-0.21621621621621623,-2349.839442122054,-2.937299302652568,-0.14453650753943742,-0.19831695549026906,0.035,0.0775,0.105,True,-2599.839442122054,16053.470422305862
26,treatment,policy_value,profit,0.049191492628992625,0.2118022178327806,0.05358674703887894,-1.8147415435847016,-2236.589048566891,-2.7957363107086137,-0.14271529118371823,-0.18104820579542472,0.0475,0.07625,0.09125,True,-2486.589048566891,13566.88137373897
27,treatment,policy_value,profit,0.047322700777202076,0.2141010569578341,0.03954848781576864,-0.45839856322540207,-2508.1428983867436,-3.1351786229834295,-0.14317952513582916,-0.18544557806068582,0.03875,0.0775,0.095,True,-2758.1428983867436,10808.738475352227
28,treatment,policy_value,profit,0.04232142857142857,0.2124135077713263,0.08517627426377658,-0.21657377605249217,-2977.9431928497634,-3.722428991062204,-0.14375121655650766,-0.19331602003519385,0.05375,0.10125,0.11125,True,-3227.9431928497634,7580.795282502464
29,treatment,policy_value,profit,0.049636994949494945,0.21821747733653193,0.0768164204882214,-0.30824317479606594,-4524.900619505612,-5.656125774382015,-0.14160482990259637,-0.17364606404282612,0.0925,0.14375,0.1075,True,-4774.900619505612,2805.8946629968523
