step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03425,0.20595407466550647,0.016003862233458677,,9014.713786739529,11.26839223342441,0.082653532998529,0.06448890886400466,0.25,0.285,0.115,False,False,9014.713786739529,9014.713786739529
6,treatment,policy_value,profit,0.03259375,0.2104073904312088,0.030737180501424214,,8490.585967771218,10.613232459714022,0.07764993304747814,0.06148187062616056,0.25,0.28125,0.1025,False,False,8490.585967771218,17505.299754510746
7,treatment,policy_value,profit,0.0331875,0.20555561960761204,0.047038892637245464,,8596.891412682566,10.746114265853207,0.08366581150870958,0.06589699594348407,0.25,0.275,0.10125,False,False,8596.891412682566,26102.191167193312
8,treatment,policy_value,profit,0.033125,0.21207645137547737,0.054228523952969246,,8745.427351092683,10.931784188865855,0.07982273858562504,0.06421614750534546,0.25,0.29,0.11375,False,False,8745.427351092683,34847.61851828599
9,treatment,policy_value,profit,0.0351875,0.21625165540299526,0.10326346020405396,15.215064200644122,9021.422089895732,11.276777612369665,0.08080129615250545,0.06307622779150812,0.25,0.29125,0.10375,False,False,9021.422089895732,43869.04060818172
10,treatment,policy_value,profit,0.031125,0.20866179313123603,0.08121406987974396,23.54966575190587,8767.194335816403,10.958992919770504,0.0834218388416244,0.06628066499855838,0.25,0.27875,0.10875,False,False,8767.194335816403,52636.23494399812
11,treatment,policy_value,profit,0.03359375,0.22949383733442755,0.08127294013369044,22.620608965999907,8700.87709798146,10.876096372476825,0.07981453595965408,0.0626383742786148,0.25,0.275,0.08875,False,False,8700.87709798146,61337.11204197958
12,treatment,policy_value,profit,0.0294375,0.21397556131399167,0.08516796153816063,25.229158143223334,8655.032196653909,10.818790245817386,0.07985856189301757,0.06372431849212135,0.25,0.275,0.0775,False,False,8655.032196653909,69992.14423863348
13,treatment,policy_value,profit,0.03403125,0.2094686701872399,0.1311647629688755,31.80656767055887,9594.087900237286,11.992609875296607,0.08560007233250996,0.06901540820582343,0.25,0.2775,0.1225,False,False,9594.087900237286,79586.23213887076
14,treatment,policy_value,profit,0.026687500000000003,0.21273542199476356,0.1324379755907304,36.27913395606563,-8570.383193543144,-10.71297899192893,-0.14360954120709,0.0656487797683976,0.25,0.28,0.0875,False,False,-8570.383193543144,71015.84894532763
15,treatment,policy_value,profit,0.03778125,0.21862980434861207,0.12723329397164182,24.680462759470537,-8862.476273652002,-11.078095342065003,-0.14524647846254365,0.061682536713025565,0.25,0.27625,0.1,False,False,-8862.476273652002,62153.37267167562
16,treatment,policy_value,profit,0.0303125,0.2186598929012747,0.1512473870999092,12.41905429594646,-8739.626594060363,-10.924533242575453,-0.14374993951621062,0.06213670253795279,0.25,0.2775,0.1,False,False,-8739.626594060363,53413.74607761526
17,treatment,policy_value,profit,0.034375,0.21675817180386894,0.22623769568104588,11.451927450687487,-8462.739038799959,-10.578423798499948,-0.14289534584020985,0.06465889508495634,0.25,0.2675,0.09875,False,False,-8462.739038799959,44951.007038815296
18,treatment,policy_value,profit,0.0304375,0.2197514219171966,0.24717714199577848,1.0448523633380606,-9182.036731711658,-11.477545914639572,-0.1442649692021504,0.06113803113384278,0.25,0.28625,0.10375,False,False,-9182.036731711658,35768.970307103635
19,treatment,policy_value,profit,0.025750000000000002,0.21966739101468957,0.24138723239630816,-6.03460028966704,-8570.200457902309,-10.712750572377885,-0.14289706542556635,0.06571515259732977,0.25,0.2725,0.08375,True,False,-8820.200457902309,26948.769849201326
20,treatment,policy_value,profit,0.05259278598971722,0.2233653337158787,0.055485835067725746,-6.724519531715678,-5249.325411477979,-6.561656764347474,-0.14405426144122288,-0.16197494501078796,0.1325,0.1675,0.09875,False,True,-5249.325411477979,21699.444437723345
21,treatment,policy_value,profit,0.047523698586118254,0.20283690320762873,0.10043487408473037,-8.287119869582908,-5009.160216603416,-6.2614502707542705,-0.14321236592287676,-0.15839321421891506,0.145,0.1725,0.1,False,True,-5009.160216603416,16690.284221119928
22,treatment,policy_value,profit,0.0481872589974293,0.21379269108196958,0.1252603626190727,-9.86047915202377,-5649.856881823665,-7.062321102279582,-0.14412366468809584,-0.15830302576053362,0.14875,0.18875,0.1075,True,False,-5899.856881823665,10790.427339296262
23,treatment,policy_value,profit,0.05573971518987342,0.19615634733268103,0.08045611674034546,-8.346362798034043,-3234.102819137581,-4.042628523921976,-0.1456327749042002,-0.16824911363798367,0.03875,0.0875,0.10375,False,True,-3234.102819137581,7556.3245201586815
24,treatment,policy_value,profit,0.046418117088607595,0.1983225917943357,0.07758624206080342,-7.909420758962085,-3529.7519962114893,-4.412189995264361,-0.14118554237997902,-0.1643329437818603,0.0525,0.10125,0.1,False,True,-3529.7519962114893,4026.572523947192
25,treatment,policy_value,profit,0.060601265822784814,0.2134714396250245,0.07061312394289078,-3.0098759678001423,-3542.977369119337,-4.428721711399171,-0.1441604350339945,-0.16973081551472483,0.05,0.1,0.08875,True,False,-3792.977369119337,233.59515482785537
26,treatment,policy_value,profit,0.045312500000000006,0.20950596428594956,0.07524612555723013,-0.18001560840345737,-2266.412756636577,-2.833015945795721,-0.1446663776744778,-0.18680572586533273,0.02375,0.07125,0.0775,False,True,-2266.412756636577,-2032.8176018087215
27,treatment,policy_value,profit,0.04828125,0.2131778248474766,0.13427224130359577,1.53960139999726,-2797.3414830059555,-3.496676853757444,-0.1421913726059053,-0.18269002877050916,0.0375,0.08375,0.105,False,False,-2797.3414830059555,-4830.159084814677
28,treatment,policy_value,profit,0.04453125,0.22075686319357785,0.12235365134709834,-5.037635457080018,-2976.9227244868953,-3.7211534056086193,-0.1439122267061753,-0.18910741631993502,0.03375,0.08625,0.11875,True,False,-3226.9227244868953,-8057.081809301572
29,treatment,policy_value,profit,0.05390625,0.22623530778090076,0.06781688282569265,-8.731326406099155,-3659.2568857704628,-4.574071107213078,-0.14329065405877678,-0.16901097041944518,0.095,0.13,0.0925,False,True,-3659.2568857704628,-11716.338695072034
