step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.032375,0.22110704418319535,0.015722278343744893,,8811.982759476059,11.014978449345074,0.07684161023186169,0.05027954527208655,0.25,0.28,0.105,False,8811.982759476059,8811.982759476059
6,treatment,policy_value,profit,0.0335,0.21024171062752692,0.029589735371528904,,9158.57254226246,11.448215677828076,0.0850397976326814,0.05871354666474643,0.25,0.2725,0.10625,False,9158.57254226246,17970.555301738517
7,treatment,policy_value,profit,0.03396875,0.20605515258936727,0.06818340495380068,,9003.106168175244,11.253882710219054,0.08240572529621415,0.05576739023274101,0.25,0.27,0.07125,False,9003.106168175244,26973.66146991376
8,treatment,policy_value,profit,0.035062499999999996,0.2189447405338416,0.09417337873206996,,8577.565002375544,10.72195625296943,0.08140222172266658,0.056465170006502106,0.25,0.27375,0.0975,False,8577.565002375544,35551.2264722893
9,treatment,policy_value,profit,0.0406875,0.21472402166906399,0.15001498228600404,12.04743895097396,9514.335453955471,11.892919317444338,0.08361245198055751,0.05842296832988078,0.25,0.2775,0.10625,False,9514.335453955471,45065.56192624477
10,treatment,policy_value,profit,0.0375625,0.21279703810618306,0.14571783490061596,3.560252215009111,9362.630092710839,11.703287615888549,0.08137288067859318,0.0558257576539914,0.25,0.27375,0.11,False,9362.630092710839,54428.19201895561
11,treatment,policy_value,profit,0.033375,0.22099541291822894,0.10260910344829385,1.5827052424253651,9241.664077654175,11.55208009706772,0.08128943617527741,0.057733743543500964,0.25,0.275,0.08125,False,9241.664077654175,63669.85609660979
12,treatment,policy_value,profit,0.0295625,0.21284171416662617,0.12836263887660215,-5.063294035216872,8781.506464961594,10.976883081201994,0.07825567434317524,0.052741348191013664,0.25,0.2725,0.095,True,8531.506464961594,72201.36256157138
13,treatment,policy_value,profit,0.0411323545987376,0.20798624107702832,0.14570662472662246,-10.4268146427185,7933.64712734578,9.917058909182225,0.0790335522254008,0.09552303766590814,0.25,0.275,0.09625,True,7683.64712734578,79885.00968891717
14,treatment,policy_value,profit,0.04040029264214047,0.22731020261038268,0.19013672530070894,-10.80241310186861,-8919.78249516066,-11.149728118950826,-0.1446296731811526,0.10875873031626554,0.25,0.2725,0.10625,True,-9169.78249516066,70715.22719375651
15,treatment,policy_value,profit,0.05115785256410256,0.21514024280081614,0.16314949844366122,-15.886706518410582,-10946.00973289049,-13.682512166113113,-0.14262460843562993,0.037992218910695395,0.25,0.28875,0.1025,True,-11196.00973289049,59519.21746086602
16,treatment,policy_value,profit,0.04001365681233933,0.20842759761851012,0.14527078922371411,-17.865374198255445,-10902.826453766764,-13.628533067208455,-0.14260210345447796,0.020882269097645328,0.25,0.275,0.105,True,-11152.826453766764,48366.39100709926
17,treatment,policy_value,profit,0.03724099099099099,0.20432499359779555,0.11547723626600084,-14.110478319360226,-3419.40222188583,-4.274252777357288,-0.14183762405201808,-0.023854602948456653,0.06,0.10125,0.1,True,-3669.40222188583,44696.98878521343
