step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value,profit,0.03703125,0.21271419232461775,,3.45930932700387,24.701463009713827,-44.95466853748358,51.87328719149132,44.089600349539275,78,8475.871513990634,10.594839392488293,0.08151163197003478,0.10728035817239558,0.25,0.27625,0.0975,False,False,False,8475.871513990634,8475.871513990634
6,none,policy_value,profit,0.0305625,0.21287130338499716,0.13308354475114495,6.019958325660013,17.278294195628153,-27.84487601205862,39.88479266337865,34.44022320087354,158,7979.195721546437,9.973994651933047,0.07908602093214663,0.10253513579045893,0.25,0.26375,0.1,False,False,False,7979.195721546437,16455.06723553707
7,none,policy_value,profit,0.029812500000000002,0.2057272580325008,0.10227130105703748,-2.6343400782442483,14.750484487731004,-31.544758428713756,26.276078272225256,21.628047830691514,242,8317.994596261558,10.397493245326949,0.08181138756368961,0.10221441830682533,0.25,0.265,0.105,True,True,False,8067.994596261558,24523.06183179863
8,none,policy_value,profit,0.03571678203040174,0.21656338056318675,0.08802560663010651,-7.156331052401188,15.126951027730296,-36.80461026265372,22.49194815785134,17.72528921027828,240,7934.965418387778,9.918706772984724,0.08041049561942967,0.07483295727333665,0.25,0.26375,0.095,True,True,False,7684.965418387778,32208.02725018641
9,none,policy_value,profit,0.03177716905187836,0.2142291758177712,0.1197244175877589,-14.57703007354392,13.885762883844187,-41.79262522374155,12.638565076653716,8.263017368935316,240,8379.150627581745,10.47393828447718,0.08109592419364967,0.09956390865593218,0.25,0.2725,0.1,True,True,False,8129.150627581745,40337.177877768154
10,none,policy_value,profit,0.058613379396984924,0.223034146615163,0.1115083616315198,-14.004635061723006,10.173867074751893,-33.945048111734586,5.935777988288573,2.729887096304802,252,6184.103970963264,7.73012996370408,0.08371476464738317,0.097032893755827,0.25,0.28625,0.12,True,True,False,5934.103970963264,46271.28184873142
11,none,policy_value,profit,0.05217548076923077,0.22298268186948736,0.09456662985140359,-10.942877522967425,8.830025333921984,-28.249409160030773,6.363654114095922,3.58122167360753,250,7611.91372397642,9.514892154970525,0.07804676193120987,0.0675739129574133,0.25,0.2725,0.0925,True,True,False,7361.91372397642,53633.195572707846
12,none,policy_value,profit,0.05027057926829268,0.2082091142401147,0.08722686663277814,2.9881638629032983,10.645897296107318,-17.87741142057938,23.85373914638598,20.499106642558285,245,4680.275002892062,5.8503437536150775,0.07807604861177567,0.05125313041559615,0.25,0.27,0.09375,False,False,False,4680.275002892062,58313.47057559991
13,none,policy_value,profit,0.04898628048780487,0.2186480472490078,0.10929058945206724,8.695505618301004,13.863334913050984,-18.476131516895634,35.867142753497646,31.49866233167588,223,4696.586975799077,5.870733719748846,0.07959766235785758,0.04837579942889811,0.25,0.26875,0.0925,False,False,False,4696.586975799077,63010.05755139899
14,none,policy_value,profit,0.04839939024390244,0.21672650621668857,0.10680969497810854,17.481655527191432,12.808978678432453,-7.623481361277626,42.58679241566049,38.55055056395512,235,4836.686260795445,6.0458578259943065,0.0806399806806587,0.046813956681819376,0.25,0.26625,0.1075,False,False,False,4836.686260795445,67846.74381219443
