step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03425,0.20595407466550647,0.016003862233458677,,9014.713786739529,11.26839223342441,0.082653532998529,0.06448890886400466,0.25,0.285,0.115,False,9014.713786739529,9014.713786739529
6,treatment,policy_value,profit,0.03259375,0.2104073904312088,0.030737180501424214,,8490.585967771218,10.613232459714022,0.07764993304747814,0.06148187062616056,0.25,0.28125,0.1025,False,8490.585967771218,17505.299754510746
7,treatment,policy_value,profit,0.0331875,0.20555561960761204,0.047038892637245464,,8596.891412682566,10.746114265853207,0.08366581150870958,0.06589699594348407,0.25,0.275,0.10125,False,8596.891412682566,26102.191167193312
8,treatment,policy_value,profit,0.033125,0.21207645137547737,0.054228523952969246,,8745.427351092683,10.931784188865855,0.07982273858562504,0.06421614750534546,0.25,0.29,0.11375,False,8745.427351092683,34847.61851828599
9,treatment,policy_value,profit,0.0351875,0.21625165540299526,0.10326346020405396,15.215064200644122,9021.422089895732,11.276777612369665,0.08080129615250545,0.06307622779150812,0.25,0.29125,0.10375,False,9021.422089895732,43869.04060818172
10,treatment,policy_value,profit,0.031125,0.20866179313123603,0.08121406987974396,23.54966575190587,8767.194335816403,10.958992919770504,0.0834218388416244,0.06628066499855838,0.25,0.27875,0.10875,False,8767.194335816403,52636.23494399812
11,treatment,policy_value,profit,0.03359375,0.22949383733442755,0.08127294013369044,22.620608965999907,8700.87709798146,10.876096372476825,0.07981453595965408,0.0626383742786148,0.25,0.275,0.08875,False,8700.87709798146,61337.11204197958
12,treatment,policy_value,profit,0.0294375,0.21397556131399167,0.08516796153816063,25.229158143223334,8655.032196653909,10.818790245817386,0.07985856189301757,0.06372431849212135,0.25,0.275,0.0775,False,8655.032196653909,69992.14423863348
13,treatment,policy_value,profit,0.03403125,0.2094686701872399,0.1311647629688755,31.80656767055887,9594.087900237286,11.992609875296607,0.08560007233250996,0.06901540820582343,0.25,0.2775,0.1225,False,9594.087900237286,79586.23213887076
14,treatment,policy_value,profit,0.026687500000000003,0.21273542199476356,0.1324379755907304,36.27913395606563,-8570.383193543144,-10.71297899192893,-0.14360954120709,0.0656487797683976,0.25,0.28,0.0875,False,-8570.383193543144,71015.84894532763
15,treatment,policy_value,profit,0.03778125,0.21862980434861207,0.12723329397164182,24.680462759470537,-8862.476273652002,-11.078095342065003,-0.14524647846254365,0.061682536713025565,0.25,0.27625,0.1,False,-8862.476273652002,62153.37267167562
16,treatment,policy_value,profit,0.0303125,0.2186598929012747,0.1512473870999092,12.41905429594646,-8739.626594060363,-10.924533242575453,-0.14374993951621062,0.06213670253795279,0.25,0.2775,0.1,False,-8739.626594060363,53413.74607761526
17,treatment,policy_value,profit,0.034375,0.21675817180386894,0.22623769568104588,11.451927450687487,-8462.739038799959,-10.578423798499948,-0.14289534584020985,0.06465889508495634,0.25,0.2675,0.09875,False,-8462.739038799959,44951.007038815296
18,treatment,policy_value,profit,0.0304375,0.2197514219171966,0.24717714199577848,1.0448523633380606,-9182.036731711658,-11.477545914639572,-0.1442649692021504,0.06113803113384278,0.25,0.28625,0.10375,False,-9182.036731711658,35768.970307103635
19,treatment,policy_value,profit,0.025750000000000002,0.21966739101468957,0.24138723239630816,-6.03460028966704,-8570.200457902309,-10.712750572377885,-0.14289706542556635,0.06571515259732977,0.25,0.2725,0.08375,True,-8820.200457902309,26948.769849201326
20,treatment,policy_value,profit,0.05259278598971722,0.2233653337158787,0.055485835067725746,-6.724519531715678,-5249.325411477979,-6.561656764347474,-0.14405426144122288,-0.16197494501078796,0.1325,0.1675,0.09875,True,-5499.325411477979,21449.444437723345
21,treatment,policy_value,profit,0.05232119845360825,0.19712771432435677,0.085887815564264,-8.266501312881877,-4834.155799617376,-6.04269474952172,-0.14321236592287676,-0.14245321868563698,0.1425,0.17125,0.1,True,-5084.155799617376,16365.288638105969
22,treatment,policy_value,profit,0.04907538659793814,0.21024056694924337,0.05719185572569166,-8.306518406684319,-3453.5264859228437,-4.316908107403554,-0.14412366468809584,-0.1653013664460239,0.0625,0.1125,0.1075,True,-3703.5264859228437,12661.762152183124
23,treatment,policy_value,profit,0.05573971518987342,0.19615634733268103,0.08045611674034546,-6.792402052694593,-3234.102819137581,-4.042628523921976,-0.1456327749042002,-0.16824911363798367,0.03875,0.0875,0.10375,True,-3484.102819137581,9177.659333045543
24,treatment,policy_value,profit,0.04338805379746835,0.2065143098623254,0.05493070426789937,-6.404973468743743,-2377.0005713185783,-2.9712507141482227,-0.14118554237997902,-0.2002875213551136,0.02,0.06875,0.1,True,-2627.0005713185783,6550.658761726965
25,treatment,policy_value,profit,0.05774203431372549,0.21975054504649247,0.04141630515953091,-3.097961061774847,-2567.197371851378,-3.208996714814223,-0.1441604350339945,-0.214964247928882,0.0225,0.0725,0.08875,True,-2817.197371851378,3733.461389875587
26,treatment,policy_value,profit,0.045312500000000006,0.20950596428594956,0.07524612555723013,-0.2931937172774869,-2266.412756636577,-2.833015945795721,-0.1446663776744778,-0.18680572586533273,0.02375,0.07125,0.0775,True,-2516.412756636577,1217.04863323901
27,treatment,policy_value,profit,0.04706315445026178,0.2100972647062264,0.09629460117612354,-0.21052631578947367,-3052.325028545494,-3.815406285681868,-0.1421913726059053,-0.14546717159673048,0.0625,0.10625,0.105,True,-3302.325028545494,-2085.276395306484
28,treatment,policy_value,profit,0.04680098684210526,0.22071566193709308,0.07289436188494221,-5.316525811992787,-5391.735452678167,-6.739669315847709,-0.1439122267061753,-0.168174896501002,0.14125,0.17875,0.11875,True,-5641.735452678167,-7727.0118479846515
