step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.030843750000000003,0.21747794330893797,0.015717029101866235,,8619.312235304404,10.774140294130504,0.08266405221676164,0.0950949003610232,0.25,0.2675,0.1,False,8619.312235304404,8619.312235304404
6,treatment,policy_value,profit,0.03646875000000001,0.22112373291517176,0.0282935740642677,,8666.747531469471,10.833434414336839,0.08251330906281115,0.09188629703051467,0.25,0.28125,0.0975,False,8666.747531469471,17286.059766773877
7,treatment,policy_value,profit,0.0324375,0.21716606850036965,0.04173169178044815,,8470.258861932485,10.587823577415607,0.07851119474582209,0.09011205120703153,0.25,0.28,0.1,False,8470.258861932485,25756.31862870636
8,treatment,policy_value,profit,0.033625,0.22141994298926002,0.05760014281612157,,9410.084700583335,11.762605875729168,0.08582431578628727,0.0971014495746968,0.25,0.27625,0.09875,False,9410.084700583335,35166.40332928969
9,treatment,policy_value,profit,0.0355,0.21758958043534038,0.11669630701372859,10.60557332665228,8502.451896558812,10.628064870698516,0.08092555360600535,0.08849747948472075,0.25,0.2625,0.10125,False,8502.451896558812,43668.85522584851
10,treatment,policy_value,profit,0.035125,0.21685651599356098,0.08906346781772564,8.489489237545783,8401.504217301033,10.501880271626291,0.07971987615366656,0.08976485862301586,0.25,0.27375,0.10875,False,8401.504217301033,52070.359443149544
11,treatment,policy_value,profit,0.02928125,0.21829530735788844,0.0870624215846325,4.373302811145812,8803.132349684744,11.00391543710593,0.07973791673939656,0.09037422268380485,0.25,0.27625,0.105,False,8803.132349684744,60873.49179283429
12,treatment,policy_value,profit,0.026125000000000002,0.22005643761627935,0.07033244837900927,-3.4490537455009425,8654.940436608726,10.818675545760907,0.08109287351125158,0.09165099375522935,0.25,0.28125,0.11625,True,8404.940436608726,69278.43222944302
13,treatment,policy_value,profit,0.032413797726297724,0.21773261663079274,0.09758434154703248,-1.0127936829147806,8241.396191197675,10.301745238997093,0.08193873605279947,0.0933441585958832,0.25,0.2775,0.1,True,7991.396191197675,77269.8284206407
14,treatment,policy_value,profit,0.031249999999999997,0.2151303147291054,0.07745579085596205,-0.6411922379860693,-8806.364052263085,-11.007955065328856,-0.14376923526324134,0.08590468108497987,0.25,0.27125,0.105,True,-9056.364052263085,68213.46436837761
15,treatment,policy_value,profit,0.030917296933278077,0.21244924479918958,0.1443586683965702,-11.31982966010127,-8703.83807442441,-10.879797593030512,-0.14320660179447972,0.09165988413066146,0.25,0.27,0.09875,True,-8953.83807442441,59259.6262939532
16,treatment,policy_value,profit,0.033951643730886855,0.21854589622073925,0.16126930230620745,-17.899459947452154,-9291.410305363146,-11.614262881703933,-0.14259432436044203,0.08255617164367812,0.25,0.285,0.10375,True,-9541.410305363146,49718.215988590055
17,treatment,policy_value,profit,0.02934768444266239,0.20911739657105058,0.17295628325177545,-15.339870531352553,-8830.149075892492,-11.037686344865614,-0.14350179697642942,0.08059288441853446,0.25,0.2725,0.09375,True,-9080.149075892492,40638.06691269756
18,treatment,policy_value,profit,0.03479446474422279,0.2198631006981904,0.2372705150576524,-32.887527832473005,-8971.978889656435,-11.214973612070544,-0.14215169973252983,0.07682754891245962,0.25,0.27125,0.11625,True,-9221.978889656435,31416.088023041128
19,treatment,policy_value,profit,0.03037844259115594,0.22584123043337848,0.2764266579430262,-37.03757537362273,-9165.584982611566,-11.456981228264459,-0.14424281573122133,0.07295133447956866,0.25,0.26875,0.11125,True,-9415.584982611566,22000.50304042956
20,treatment,policy_value,profit,0.03035450428979981,0.21135438587728408,0.2208138457224743,-29.713420558776967,-8590.36622865958,-10.737957785824475,-0.14262030966481973,0.07077294171897737,0.25,0.26625,0.1225,True,-8840.36622865958,13160.13681176998
21,treatment,policy_value,profit,0.031111150102938426,0.20389386689538522,0.22370256016269383,-26.02764108907805,-8486.620704837052,-10.608275881046316,-0.1426787859684125,0.06484702503015684,0.25,0.26375,0.09625,True,-8736.620704837052,4423.516106932928
