step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.037125,0.22073083810196667,0.011460557798651237,,9285.831314625495,11.607289143281868,0.08517850071037276,0.1170600272134622,0.25,0.28125,0.10375,False,9285.831314625495,9285.831314625495
6,treatment,policy_value,profit,0.04040625,0.21226683572861943,0.015821964263811425,,9303.131174345119,11.628913967931398,0.08264561865960923,0.11294872655992251,0.25,0.26875,0.09875,False,9303.131174345119,18588.962488970614
7,treatment,policy_value,profit,0.03965625,0.2067790463015907,0.027679953720945713,,8592.888478226268,10.741110597782836,0.07411562562070692,0.10369799456454856,0.25,0.27875,0.11375,False,8592.888478226268,27181.850967196882
8,treatment,policy_value,profit,0.0325,0.21495943660828837,0.05026808317958747,,9041.62135542923,11.302026694286537,0.08164176066398884,0.11391456925427043,0.25,0.28625,0.10875,False,9041.62135542923,36223.47232262611
9,treatment,policy_value,profit,0.032375,0.2197396105974708,0.1245816403435381,13.677664964859481,9449.587627838118,11.811984534797649,0.0861453076644284,0.11979131457173235,0.25,0.27625,0.11,False,9449.587627838118,45673.05995046423
10,treatment,policy_value,profit,0.028374999999999997,0.2308542943322324,0.12311121381571553,20.7302198817039,9267.051262093697,11.583814077617122,0.08549375894130679,0.11633682626712137,0.25,0.27625,0.10375,False,9267.051262093697,54940.111212557924
11,treatment,policy_value,profit,0.03575,0.2075897385528279,0.12990773333041306,26.962792653346213,8208.064574068125,10.260080717585156,0.07544507868188102,0.10507806719953035,0.25,0.285,0.09875,False,8208.064574068125,63148.175786626045
12,treatment,policy_value,profit,0.030875,0.20460777583458933,0.12324776840414049,21.43653450795009,9609.646411622613,12.012058014528266,0.08493268460511244,0.11832165730220894,0.25,0.2825,0.10625,False,9609.646411622613,72757.82219824866
13,treatment,policy_value,profit,0.031,0.21330146995034072,0.09731699493943156,21.41990847154584,9186.78101481279,11.483476268515988,0.07955746842878164,0.11104934297537322,0.25,0.2875,0.11625,False,9186.78101481279,81944.60321306145
14,treatment,policy_value,profit,0.0380625,0.2262277802245534,0.15067673786551466,12.131604099677077,-8852.096685140645,-11.065120856425805,-0.14292832384659507,0.11436054368674249,0.25,0.26625,0.1025,False,-8852.096685140645,73092.5065279208
15,treatment,policy_value,profit,0.032375,0.22667153695287545,0.19026719932075212,4.522678944840544,-9198.102339731486,-11.497627924664357,-0.14480862036962555,0.10948872894079473,0.25,0.2775,0.1,False,-9198.102339731486,63894.40418818932
16,treatment,policy_value,profit,0.02903125,0.22316956181638103,0.22143035815861356,-9.476422038974581,-8477.966379121002,-10.597457973901253,-0.14234996639905645,0.1098915287303307,0.25,0.265,0.09625,True,-8727.966379121002,55166.43780906832
17,treatment,policy_value,profit,0.03195466971240264,0.22645148117996838,0.20874279609368457,-12.75998302779342,-9202.549393053321,-11.503186741316652,-0.14512961782650569,0.09299031962717472,0.25,0.2725,0.1075,True,-9452.549393053321,45713.888416015
18,treatment,policy_value,profit,0.03171503779697624,0.2261141094617077,0.3006365150204493,-17.005159490404836,-9347.01611993717,-11.683770149921463,-0.14541356388311427,0.08962151353672052,0.25,0.27375,0.1,True,-9597.01611993717,36116.872296077825
19,treatment,policy_value,profit,0.02842127996327083,0.2239023944732633,0.32432249826602777,-13.273148064793105,-9533.98903187125,-11.917486289839061,-0.14303713479954192,0.08445794155251607,0.25,0.27875,0.10625,True,-9783.98903187125,26332.883264206575
20,treatment,policy_value,profit,0.03403658710536325,0.21542601366032865,0.30382727965997375,-11.339418900001437,-9240.154364841994,-11.550192956052491,-0.14430326198576465,0.07734711249768784,0.25,0.27125,0.11,True,-9490.154364841994,16842.72889936458
21,treatment,policy_value,profit,0.03304789796109241,0.2163158657640181,0.2506632556625199,-2.2220161522100925,-9101.587468095066,-11.376984335118832,-0.1450725162713206,0.07797992130471754,0.25,0.27375,0.0975,True,-9351.587468095066,7491.141431269516
22,treatment,policy_value,profit,0.03410352138643068,0.20994282647526685,0.24651396542123574,2.920634743920854,-8884.750110748868,-11.105937638436085,-0.14331724330689646,0.06940698338237787,0.25,0.275,0.08375,False,-8884.750110748868,-1393.6086794793518
23,treatment,policy_value,profit,0.03107162610619469,0.21369105593517035,0.2221385099509846,3.633429882017321,-9530.978186776922,-11.913722733471152,-0.14543936857091427,0.07048850393156075,0.25,0.2825,0.09875,False,-9530.978186776922,-10924.586866256273
24,treatment,policy_value,profit,0.03694966814159292,0.22545496745820104,0.23303726626699026,4.545557410819679,-9116.012473713603,-11.395015592142004,-0.14018744279809142,0.07786003388328297,0.25,0.2825,0.1075,False,-9116.012473713603,-20040.59933996988
25,treatment,policy_value,profit,0.03363523230088496,0.21290031445139007,0.2202248762206737,8.11241923512646,-8950.689696466921,-11.188362120583651,-0.14346899443415567,0.0773028754160309,0.25,0.27375,0.0975,False,-8950.689696466921,-28991.2890364368
26,treatment,policy_value,profit,0.03369653392330384,0.21828111554849486,0.2117445137326652,2.969671205642495,-9216.517776424731,-11.520647220530913,-0.14299603447200357,0.07799568026066202,0.25,0.26875,0.10125,False,-9216.517776424731,-38207.80681286153
