step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.03096875,0.21517506568914818,0.019885958232028614,,9231.867615768144,11.53983451971018,0.08178684963631212,0.059303342571041334,0.25,0.2775,0.09125,False,9231.867615768144,9231.867615768144
6,treatment,policy_value,profit,0.033,0.21769321938950548,0.02368095673733968,,9174.442685808692,11.468053357260864,0.08022127842526178,0.06002508968242717,0.25,0.275,0.0925,False,9174.442685808692,18406.310301576836
7,treatment,policy_value,profit,0.0371875,0.2079045899268822,0.04208898565377655,,8649.953417021692,10.812441771277115,0.076610452148653,0.05426253791105234,0.25,0.2775,0.0925,False,8649.953417021692,27056.26371859853
8,treatment,policy_value,profit,0.03421875,0.21298239758443308,0.047052179313540665,,8985.367952003005,11.231709940003757,0.07992804708023625,0.06136848679222696,0.25,0.27875,0.0975,False,8985.367952003005,36041.631670601535
9,treatment,policy_value,profit,0.0333125,0.2069597943589429,0.10647857124059043,5.674208624677803,8596.908852997567,10.746136066246958,0.07931562528232995,0.056012536474211186,0.25,0.2725,0.105,False,8596.908852997567,44638.540523599106
10,treatment,policy_value,profit,0.031156250000000003,0.21468511808440474,0.10295341557966825,18.4356455744834,9200.09217357554,11.500115216969425,0.08246430296653019,0.05970244189320814,0.25,0.27375,0.09,False,9200.09217357554,53838.632697174646
11,treatment,policy_value,profit,0.0321875,0.21178456877619262,0.1197984259679895,16.49244785416691,8793.374627619938,10.991718284524923,0.08322302477133255,0.060683806633844685,0.25,0.26875,0.095,False,8793.374627619938,62632.007324794584
12,treatment,policy_value,profit,0.028999999999999998,0.2140995746647986,0.15101263157865102,22.091809571781592,8968.349758016442,11.210437197520553,0.08041382301721278,0.06027234829177184,0.25,0.27625,0.08625,False,8968.349758016442,71600.35708281102
13,treatment,policy_value,profit,0.03634375,0.21825583732894105,0.133580037307591,19.969890535497843,8816.341764006518,11.020427205008147,0.0811375263377451,0.05803556714978808,0.25,0.2825,0.1225,False,8816.341764006518,80416.69884681754
14,treatment,policy_value,profit,0.03584375,0.21249873636065125,0.12736828320940663,13.817820819214926,-8813.654489136388,-11.017068111420485,-0.14526362579893767,0.05722792292109542,0.25,0.275,0.0975,False,-8813.654489136388,71603.04435768115
