step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.038500000000000006,0.21239537631716718,0.014937874230374133,,8048.919655812999,10.061149569766249,0.07632318175314007,0.08536545821577861,0.25,0.27375,0.11375,False,False,8048.919655812999,8048.919655812999
6,treatment,policy_value,profit,0.031468750000000004,0.21213165728606231,0.03293500637328177,,8681.427236103507,10.851784045129385,0.0804358777203219,0.09028646394965445,0.25,0.275,0.1025,False,False,8681.427236103507,16730.346891916506
7,treatment,policy_value,profit,0.033468750000000005,0.20343320223201858,0.038459587538570844,,9602.378274571918,12.002972843214899,0.08506570307041848,0.09492383932559997,0.25,0.2875,0.10625,False,False,9602.378274571918,26332.725166488424
8,treatment,policy_value,profit,0.03021875,0.21813892676283544,0.047964592564599916,,8854.165859410656,11.067707324263319,0.07891460388514891,0.0871141370981425,0.25,0.28375,0.11,False,False,8854.165859410656,35186.89102589908
9,treatment,policy_value,profit,0.03228125,0.19793749060086166,0.09525126145986684,12.124974687468846,9090.748833808753,11.363436042260942,0.08257596861666666,0.09244250151255821,0.25,0.2675,0.105,False,False,9090.748833808753,44277.63985970784
10,treatment,policy_value,profit,0.04075,0.2130644061300332,0.07522983334004306,14.900909411274808,8807.999653939398,11.009999567424247,0.07880854384914399,0.08625234343553143,0.25,0.27625,0.09875,False,False,8807.999653939398,53085.639513647235
11,treatment,policy_value,profit,0.032906250000000005,0.20655508372505288,0.11171387855135327,16.99929978032195,9169.678056290064,11.46209757036258,0.08292466378470632,0.09220119696536805,0.25,0.2775,0.115,False,False,9169.678056290064,62255.317569937295
12,treatment,policy_value,profit,0.032718750000000005,0.20859544777340866,0.10928998235060536,14.792438047242388,9082.376249652261,11.352970312065327,0.07943099655126892,0.08979063247901113,0.25,0.28875,0.09875,False,False,9082.376249652261,71337.69381958956
13,treatment,policy_value,profit,0.0335625,0.21108378583839318,0.08180124096627961,2.9355676563916764,8527.460401544386,10.659325501930482,0.08004094822083076,0.08859561799623139,0.25,0.26625,0.1075,False,False,8527.460401544386,79865.15422113395
14,treatment,policy_value,profit,0.04215625,0.22101072016244858,0.09317147814229738,-0.1566566011832784,-9617.972567950545,-12.022465709938182,-0.14675015083583964,0.0833436101996395,0.25,0.29,0.09,True,False,-9867.972567950545,69997.1816531834
15,treatment,policy_value,profit,0.04512716288782816,0.19993282558765954,0.11915809238360336,-1.0693349214347048,-8449.29033676355,-10.561612920954438,-0.1438284806883555,0.05260646254479704,0.25,0.27125,0.09,False,True,-8449.29033676355,61547.89131641985
16,treatment,policy_value,profit,0.04504810560859189,0.2162677714059898,0.14387687286615924,-16.468603154533316,-8457.898315304239,-10.572372894130298,-0.14362650393825213,0.057965183685183296,0.25,0.26625,0.10875,False,True,-8457.898315304239,53089.99300111561
17,treatment,policy_value,profit,0.04276141109785203,0.2218699009421672,0.1714767746362964,-16.072084564438107,-9295.933376492878,-11.619916720616096,-0.1436994276953681,0.04944655922372248,0.25,0.2875,0.115,True,False,-9545.933376492878,43544.059624622736
18,treatment,policy_value,profit,0.048291215403128765,0.21738729882111102,0.14834808923894427,-10.006632436093529,-8853.914616535323,-11.067393270669154,-0.14092179291089335,0.014407673086409103,0.25,0.275,0.1,False,True,-8853.914616535323,34690.14500808741
19,treatment,policy_value,profit,0.037058513838748496,0.20348237900470317,0.1109103185792365,-6.581309614466509,-8784.348237255019,-10.980435296568773,-0.14565791644108958,0.006461244179703514,0.25,0.2675,0.1275,False,True,-8784.348237255019,25905.796770832392
20,treatment,policy_value,profit,0.040953294223826715,0.20257364101852968,0.1536955549744965,-7.866064820221912,-9073.43592467457,-11.341794905843212,-0.14226387990472222,0.011622918601118108,0.25,0.28125,0.09875,True,False,-9323.43592467457,16582.360846157822
21,treatment,policy_value,profit,0.044219307372175984,0.1969896203866294,0.10086873141717592,-1.4347752559407638,-9441.912476584837,-11.802390595731048,-0.1428200318440805,-0.03753697394458808,0.25,0.2775,0.1125,False,True,-9441.912476584837,7140.448369572985
22,treatment,policy_value,profit,0.039306814803805,0.19909681829436454,0.11526493467118096,-1.7355005858383583,-9499.518633206266,-11.874398291507832,-0.14611975780438133,-0.04197990736173494,0.25,0.27875,0.09375,False,True,-9499.518633206266,-2359.070263633281
23,treatment,policy_value,profit,0.050788495838287755,0.19078783252818726,0.1540364003684017,-7.392183694169881,-8894.01010174955,-11.117512627186938,-0.14455915137572728,-0.04364897151692518,0.2325,0.25875,0.1025,True,False,-9144.01010174955,-11503.080365382832
24,treatment,policy_value,profit,0.044571863718411556,0.19950640653855822,0.12554134301076222,-6.223541301046868,-3127.197313095069,-3.9089966413688364,-0.14150112790143343,-0.1419188444540972,0.04625,0.0875,0.1,False,True,-3127.197313095069,-14630.277678477902
25,treatment,policy_value,profit,0.03891790764139591,0.21061935491041425,0.12817154303841036,-7.647455769949423,-2941.6532994097743,-3.677066624262218,-0.14284130003416934,-0.14824620703311375,0.04625,0.0875,0.085,False,True,-2941.6532994097743,-17571.930977887678
26,treatment,policy_value,profit,0.04423980896510228,0.20750604450592378,0.13400349840192535,-6.354474344102952,-3780.543124515746,-4.725678905644682,-0.14708953405602745,-0.14335453959643818,0.05375,0.105,0.1025,True,False,-4030.543124515746,-21602.474102403423
27,treatment,policy_value,profit,0.04157379518072289,0.2069959985487845,0.0773090678584793,-6.405932274440825,-3427.192408916425,-4.283990511145531,-0.1429953068990257,-0.1758499132078068,0.02625,0.08625,0.1025,False,True,-3427.192408916425,-25029.666511319847
28,treatment,policy_value,profit,0.05009977409638554,0.2038321614744068,0.0825597577215933,0.18464088051295402,-3114.477445705778,-3.8930968071322223,-0.14504405054431405,-0.1777919187871746,0.03,0.0825,0.105,False,False,-3114.477445705778,-28144.143957025626
29,treatment,policy_value,profit,0.046944653614457835,0.21054986762747968,0.12528527912514242,-0.1272818982688322,-2730.7857903719337,-3.4134822379649172,-0.14403449434533494,-0.17729485968726116,0.0175,0.07,0.09875,True,False,-2980.7857903719337,-31124.92974739756
