step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.034875,0.21573170267602046,,-21.643122241096503,26.577979921782763,-73.73500566961938,30.44876118742638,22.07376443029126,70,8950.585118192055,11.188231397740068,0.08504858565072039,0.09695826701054294,0.25,0.2725,0.0875,True,True,False,8700.585118192055,8700.585118192055
6,treatment,policy_value,profit,0.02947725535168196,0.20773197144631225,0.1584191196192016,-13.54208061532659,16.447015458746687,-45.7776385676436,18.69347733699042,13.510852414519817,146,8660.909899232129,10.826137374040162,0.08135615353492817,0.07504277479062277,0.25,0.26625,0.095,True,True,False,8410.909899232129,17111.495017424182
7,treatment,policy_value,profit,0.030537485271013357,0.21701609610243747,0.08572009932168695,-3.0542035876197575,12.99035551338365,-28.514832540223026,22.406425364983512,18.313029793958385,228,8327.239180139537,10.409048975174422,0.08063579435075337,0.07644719775890246,0.25,0.28625,0.1025,True,True,False,8077.239180139537,25188.734197563717
8,treatment,policy_value,profit,0.03840536105032823,0.2222817456981521,0.09424912219589279,-4.412155702095395,10.87980135622601,-25.7361745192484,16.911863115057614,13.483525019204494,248,8409.464430322107,10.511830537902632,0.0813963199943425,0.10058793102268299,0.25,0.28625,0.1125,True,True,False,8159.464430322107,33348.198627885824
9,treatment,policy_value,profit,0.040770069320214666,0.2265920402137381,0.11458298530711085,-2.718787491838777,11.450777001979919,-25.161898010718946,19.72432302704139,16.116064591280388,250,8783.966902671273,10.97995862833909,0.08291286072166057,0.10403563267707916,0.25,0.275,0.0975,True,True,False,8533.966902671273,41882.1655305571
10,treatment,policy_value,profit,0.05345801767676768,0.2316569527081148,0.08370054570281212,-8.606174627242181,10.866926800232466,-29.9049597783309,12.692610523846538,9.268329333936341,259,5095.262627389069,6.369078284236337,0.08293839801078473,0.05883160707743344,0.25,0.26875,0.11375,True,True,False,4845.262627389069,46727.42815794617
11,treatment,policy_value,profit,0.05102967625899281,0.20979302883785536,0.1351279154753261,-11.760876363391874,10.92739901135567,-33.17818487034757,9.656432143563825,6.213095533582424,251,6128.259195227089,7.6603239940338606,0.08351870018280957,0.09268352609217034,0.25,0.2775,0.1025,True,True,False,5878.259195227089,52605.687353173256
12,treatment,policy_value,profit,0.04341348995271868,0.21481609308175678,0.1389118748695521,-18.81176944537242,10.213252087738324,-38.82937570236804,1.2058368116232039,-2.012464705886348,239,4734.9178680950245,5.918647335118781,0.07618168397102897,0.054562401978995145,0.25,0.27125,0.0825,True,True,False,4484.9178680950245,57090.605221268284
13,treatment,policy_value,profit,0.052237023955773954,0.22138841931557743,0.15636948192614777,-18.480755997007627,10.791141167962078,-39.63100403830079,2.6694920442855334,-0.7309083079398633,208,4704.144785933166,5.880180982416457,0.08431010612403483,0.024082524572478614,0.25,0.265,0.075,True,True,False,4454.144785933166,61544.75000720145
14,treatment,policy_value,profit,0.049035145888594166,0.19713087400123364,0.16220365887872276,-14.92733862011285,10.238657364828146,-34.99473830522179,5.140061064996084,1.913754081538121,209,-9921.475288390968,-12.40184411048871,-0.14256715541533244,-0.02732095236672903,0.25,0.28125,0.10375,True,True,False,-10171.475288390968,51373.274718810484
15,treatment,policy_value,profit,0.061467604712041886,0.20977519510147843,0.1512696340580597,-7.896184086151855,9.865374772019345,-27.231963333299813,11.439595160996102,8.330913388839711,220,-6593.420846553509,-8.241776058191887,-0.14162144109801214,-0.061686295637836466,0.175,0.21,0.09625,True,True,False,-6843.420846553509,44529.85387225697
16,treatment,policy_value,profit,0.06355978260869566,0.20536343981213864,0.1174113326806872,-9.289822371235557,7.404318708233374,-23.8020203694291,5.222375626957987,2.8891981111067437,230,-2691.2628791878656,-3.364078598984832,-0.1443455279234919,-0.11786865369927911,0.0425,0.0875,0.0875,True,True,False,-2941.2628791878656,41588.590993069105
17,treatment,policy_value,profit,0.054533005617977526,0.19358214740827295,0.08280771113663322,-2.678787491309284,6.867149568533238,-16.138153322084197,10.78057833946563,8.616668383310845,242,-6804.615387291267,-8.505769234114084,-0.145307991286933,-0.08835597653728054,0.1975,0.23,0.11875,True,True,False,-7054.615387291267,34533.975605777836
18,treatment,policy_value,profit,0.054598214285714285,0.20373283603983317,0.12835697121746042,-10.895713677972003,5.852974461768319,-22.367332825470612,0.5759054695266066,-1.2684274060780467,249,-6040.758181807936,-7.550947727259921,-0.14280909223103763,-0.10950742998839953,0.1675,0.19875,0.105,True,True,False,-6290.758181807936,28243.2174239699
