step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.03065625,0.21232283824611095,,32.122806242822186,21.44019675514283,-9.899207218710274,74.14481970435465,67.38879163807204,74,8028.482237549061,10.035602796936326,0.07997374885659135,0.057267158013134256,0.25,0.27375,0.0925,False,False,False,8028.482237549061,8028.482237549061
6,treatment,policy_value_confident,profit,0.03665625,0.2216697141599195,0.21827446779892012,49.33379291816243,18.043092795994397,13.969980868299317,84.69760496802554,79.01203954507578,150,8746.83770123608,10.9335471265451,0.08573813913033611,0.06091686200874879,0.25,0.28,0.095,False,False,False,8746.83770123608,16775.319938785142
7,treatment,policy_value_confident,profit,0.03653125,0.22300624452595066,0.22557558372485298,53.445503929866746,14.623892661324609,24.78320099989092,82.10780685984257,77.49966681399553,224,8736.356106439625,10.920445133049531,0.08547132984643614,0.05986703924842833,0.25,0.27375,0.0925,False,False,False,8736.356106439625,25511.67604522477
8,treatment,policy_value_confident,profit,0.029906250000000002,0.20866817492276113,0.19921793303532181,43.848530654821424,15.31765677132582,13.826475055476738,73.87058625416611,69.04383395153447,235,8015.866473113271,10.01983309139159,0.0784730333045882,0.056462871823401525,0.25,0.2725,0.10625,False,False,False,8015.866473113271,33527.54251833804
9,treatment,policy_value_confident,profit,0.03553125,0.21656137690213817,0.12678047495350753,28.265873075153944,13.769229689427211,1.2786787890169862,55.2530673612909,50.91424047013618,247,8151.338723139082,10.189173403923853,0.07927357163371312,0.058132762973777646,0.25,0.27625,0.11,False,False,False,8151.338723139082,41678.881241477124
10,treatment,policy_value_confident,profit,0.03453125,0.2175738292464842,0.1260763729997819,20.07387957310181,12.890287094650144,-5.190618882793917,45.33837802899754,41.27651505318285,262,8705.954426520619,10.882443033150773,0.08191781503841535,0.06071511151818058,0.25,0.29,0.11125,False,False,False,8705.954426520619,50384.835667997744
11,treatment,policy_value_confident,profit,0.02796875,0.20733545740673193,0.14969785525947565,16.494436097630064,12.615618528091085,-8.231721860124662,41.220594055384794,37.245281989796865,255,7777.853740324488,9.72231717540561,0.0805613579852362,0.058077611048996634,0.25,0.27625,0.0975,False,False,False,7777.853740324488,58162.68940832223
12,treatment,policy_value_confident,profit,0.029875000000000002,0.21874649775956925,0.18186607399750562,28.639272833918348,13.945750047612663,1.306105003199793,55.972440664636906,51.57799038029269,258,8755.479042715187,10.944348803393984,0.08447288156674933,0.06227137582460748,0.25,0.28125,0.11375,False,False,False,8755.479042715187,66918.16845103742
13,treatment,policy_value_confident,profit,0.029656250000000002,0.22074710094293518,0.1753440288298562,19.842777233919534,13.995856664061712,-7.5885977604263175,47.274152228265386,42.863912830094364,253,8482.972984413518,10.603716230516898,0.08061642213267736,0.06100536660488098,0.25,0.2825,0.105,False,False,False,8482.972984413518,75401.14143545093
14,treatment,policy_value_confident,profit,0.03075,0.2069408513911127,0.1856508315547613,20.612377322905395,12.292977702101547,-3.4814162359675827,44.70617088177838,40.83252628224069,272,-9326.09474245804,-11.657618428072551,-0.14231672969830847,0.06177272660122823,0.25,0.28,0.12125,False,False,False,-9326.09474245804,66075.0466929929
15,treatment,policy_value_confident,profit,0.028624999999999998,0.21500384238011133,0.1998146340881025,-2.931187006908474,10.175384074232296,-22.874573321266208,17.01219930744926,13.805830393216759,255,-9634.100854473976,-12.04262606809247,-0.14548459090776025,0.05570531869879626,0.25,0.26875,0.0925,False,False,False,-9634.100854473976,56440.94583851892
16,treatment,policy_value_confident,profit,0.03803125,0.19980697562092892,0.2033815670980586,-10.533639240887531,10.774106988592369,-31.650500904109865,10.583222422334803,7.1881897164618245,249,-9369.201945931614,-11.711502432414518,-0.14241979727048573,0.0553907679833898,0.25,0.27625,0.0975,False,False,False,-9369.201945931614,47071.74389258731
17,treatment,policy_value_confident,profit,0.03459375,0.21038933504834703,0.21285330164237135,-20.2712803142805,11.954660883643367,-43.70198509361127,3.159424465050268,-0.6076130008448253,251,-9556.104235012048,-11.94513029376506,-0.14638667720196627,0.05325622193846216,0.25,0.2725,0.12375,True,True,False,-9806.104235012048,37265.63965757526
18,treatment,policy_value_confident,profit,0.05019675925925926,0.19678182985187703,0.08355407617121148,-17.183748068426304,12.044070596852126,-40.789692665514295,6.42219652866169,2.626985136065489,253,-7787.585580947741,-9.734481976184675,-0.14156981797514154,-0.07548576455588836,0.23,0.24875,0.095,False,False,False,-7787.585580947741,29478.05407662752
19,treatment,policy_value_confident,profit,0.05793402777777777,0.21409155663450669,0.1374093479121039,-3.1830032762882547,10.943118660395434,-24.6311217292115,18.265115176634993,14.816825142423504,263,-8529.675068925666,-10.662093836157082,-0.14527079011850882,-0.07691383486405652,0.22875,0.25875,0.11,False,False,False,-8529.675068925666,20948.379007701853
